Evaluate,Store,LuggageStorage,other,Score
pretty bad,1,0,0,3.876490233529311
pretty good,1,0,1,3.788903285146139
pretty good,1,0,1,4.304072125253367
pretty good,1,0,1,3.9207318840319054
pretty good,1,0,1,3.884269364601327
pretty bad,1,0,0,4.283001670421629
pretty good,1,0,1,3.9314952076315546
pretty good,1,0,0,4.188288554365513
pretty good,1,0,0,4.179819313832838
pretty bad,1,0,0,3.9649530906119868
pretty bad,1,0,1,4.2124162317897
pretty good,1,0,1,3.648660786074827
pretty good,1,0,0,3.8990436765277123
pretty good,1,0,1,3.618178414183793
pretty good,1,0,1,4.304375898426594
pretty good,1,0,0,3.983320758265114
pretty good,1,0,0,3.6801856068113876
pretty good,1,0,0,3.740299189303822
pretty good,1,0,0,3.8106206872839676
pretty good,1,0,1,4.2097411068183614
just so so,1,0,0,4.166538772754375
pretty good,1,0,1,4.467424907171601
pretty good,1,0,1,3.581537331053106
pretty bad,1,0,0,4.447886675872997
just so so,1,0,0,3.911092977441469
pretty good,1,0,0,3.7456186455920575
pretty good,1,0,1,4.162309746662595
pretty good,1,0,1,3.9489274204347002
pretty good,1,0,1,3.8941381252513487
pretty good,1,0,1,4.067123333355182
pretty good,1,0,1,3.6631292119638266
pretty good,1,0,0,3.9567855483270438
pretty good,1,0,1,4.39047940105672
pretty good,1,0,1,3.6300926881938373
pretty good,1,0,1,3.8538384895196343
just so so,1,0,1,3.7961159562699187
pretty good,1,0,0,4.1424109427419715
pretty good,1,0,0,3.9093134087011014
pretty good,1,0,0,3.889760930815722
pretty good,1,0,1,4.306106042149712
pretty good,1,0,0,4.429042844132902
pretty good,1,0,0,4.164735879824924
pretty bad,1,0,0,4.4063184650011715
pretty good,1,0,0,3.8462996500733286
pretty good,1,0,0,3.9275907393587586
pretty good,1,0,1,4.158495999209543
pretty good,1,0,0,4.423925715411355
pretty good,1,0,0,4.304988938434916
pretty good,1,0,0,3.7546739560207145
pretty good,1,0,0,4.229226927831467
just so so,1,0,1,4.343712174034812
pretty good,1,0,1,4.292781656099451
pretty good,1,0,0,3.91332351908485
just so so,1,0,0,3.6046448216334124
pretty good,1,0,1,4.07847141350019
pretty good,1,0,1,3.9509759158661577
pretty good,1,0,0,3.8069999101807652
pretty bad,1,0,0,3.8389500769530374
pretty good,1,0,1,4.231810849000452
pretty bad,1,0,1,4.178162515873792
pretty good,1,0,1,4.024045131110971
pretty good,1,0,0,4.461315636719598
just so so,1,0,0,3.937773067096597
pretty good,1,0,0,3.852692965314316
pretty good,1,0,1,3.99262298260199
pretty good,1,0,0,4.105593711279005
pretty good,1,0,1,3.610964126988748
pretty bad,1,0,1,3.7810543038809596
pretty good,1,0,0,4.39749352547418
pretty good,1,0,0,3.538142689984701
pretty good,1,0,1,4.344586049519192
pretty good,1,0,1,3.507294213683341
pretty good,1,0,1,4.262365714051665
pretty good,1,0,1,3.7501821591939497
pretty good,1,0,0,4.410468422918324
pretty good,1,0,0,3.733152217178589
pretty good,1,0,0,3.5809132404072965
pretty bad,1,0,0,4.054184489281063
pretty good,1,0,0,4.02739876037816
pretty good,1,0,1,3.7765250324220645
pretty good,1,0,0,3.677308666563368
pretty good,1,0,1,4.251605900455767
pretty good,1,0,1,4.193041787633033
pretty good,1,0,1,3.5107957195717443
pretty good,1,0,0,4.3213713285114475
pretty good,1,0,1,4.2053578715923585
pretty good,1,0,0,3.544811072115556
pretty good,1,0,1,3.663315061013293
pretty good,1,0,1,4.205135271301368
pretty good,1,0,0,3.584455468786958
pretty bad,1,0,1,3.8636486613470007
pretty good,1,0,1,3.973482984531319
just so so,1,0,1,3.9623108851811146
pretty good,1,0,0,4.174287266693847
pretty good,1,0,1,4.463024978156873
pretty good,1,0,0,3.6189701319521004
pretty good,1,0,0,3.8550593201673804
just so so,1,0,0,3.5107062117168235
just so so,1,0,0,3.7094157875151335
pretty good,1,0,0,4.1488793915929785
pretty good,1,0,1,3.742662527773339
pretty good,1,0,0,3.5298646041677646
just so so,1,0,1,4.0085790933663725
pretty good,1,0,1,4.0349608206796
pretty good,1,0,1,4.072292135835305
pretty good,1,0,1,4.011612700522935
pretty good,1,0,0,3.7390690421725954
pretty good,1,0,0,3.882533002540371
pretty bad,1,0,0,3.629199836590966
pretty good,1,0,1,3.898337519249486
pretty good,1,0,1,4.386662418545703
pretty good,1,0,1,4.4050622273508075
pretty good,1,0,1,4.203652930796645
pretty good,1,0,0,3.5026137445198486
pretty good,1,0,1,3.6533250859050903
pretty good,1,0,1,4.018822353054549
pretty good,1,0,0,3.6747691360889947
pretty good,1,0,0,4.05424219860461
pretty good,1,0,0,3.9277982134831992
pretty good,1,0,0,4.031515887320914
pretty good,1,0,0,3.8352560213117384
just so so,1,0,0,4.103904301846344
pretty bad,1,0,1,4.386522466454813
pretty good,1,0,1,4.484157134061612
pretty good,1,0,0,4.16503122785372
just so so,1,0,0,3.778632898213271
pretty good,1,0,1,3.995384182028635
pretty good,1,0,0,4.4943690378352015
pretty good,1,0,1,4.122221016260989
pretty good,1,0,1,3.6078905558557453
pretty good,1,0,0,3.9831839097676562
pretty good,1,0,0,3.5437319736562616
pretty good,1,0,0,4.401452376383066
pretty good,1,0,0,4.338512269468781
pretty good,1,0,0,3.628223422195834
pretty good,1,0,1,4.460681509610574
just so so,1,0,0,4.042796204924407
pretty good,1,0,1,3.635570653573894
pretty good,1,0,0,3.6559199019757083
pretty good,1,0,0,3.6797181979067934
pretty good,1,0,1,3.9632585374539215
pretty good,1,0,0,4.013735455953974
pretty good,1,0,0,4.490334353528834
pretty good,1,0,0,4.282660726314528
pretty good,1,0,0,3.7101386903127818
just so so,1,0,1,3.885658002879892
pretty good,1,0,1,3.595244155676244
pretty good,1,0,1,3.808630070199502
pretty good,1,0,0,3.5389138295815963
just so so,1,0,1,4.097039532785609
pretty good,1,0,0,4.360168057454611
pretty bad,1,0,0,3.9312042617189746
pretty good,1,0,1,4.299131125721301
pretty good,1,0,0,4.411518496574794
pretty good,1,0,0,3.6149862658110576
pretty bad,1,0,0,4.094263257113201
pretty good,1,0,1,4.4176993107972
pretty good,1,0,0,4.482573130482071
pretty good,1,0,0,3.994210372100753
pretty good,1,0,1,3.784969293362363
pretty bad,1,0,0,3.9280816682318895
pretty good,1,0,0,3.621484680078716
pretty good,1,0,0,4.204418306553804
pretty good,1,0,1,4.394770636064181
pretty good,1,0,0,4.460029582051091
pretty bad,1,0,0,4.352554761436685
pretty bad,1,0,1,3.6865474479856175
pretty good,1,0,1,3.5945662220219767
pretty good,1,0,0,4.104216396021989
pretty good,1,0,0,4.196716067122993
pretty good,1,0,0,4.1084377225487785
pretty good,1,0,0,3.8131936638133226
pretty good,1,0,0,4.408324639071457
pretty good,1,0,1,3.77377343682575
pretty good,1,0,1,3.680839717956088
just so so,1,0,1,3.9442136909610226
pretty good,1,0,1,4.154303651556044
pretty good,1,0,0,4.38629009578547
just so so,1,0,0,4.101640556071921
pretty bad,1,0,1,3.5350939166953967
pretty good,1,0,0,3.5539000488272623
pretty good,1,0,0,3.9615646600647416
pretty good,1,0,1,3.803956318089337
pretty good,1,0,1,3.5141424834877513
pretty good,1,0,0,3.962197352064472
pretty good,1,0,1,3.6508072776926213
pretty good,1,0,1,3.965065463299088
pretty good,1,0,1,4.111332522269301
pretty good,1,0,1,4.205540235302956
pretty bad,1,0,1,4.103753161191708
pretty good,1,0,1,3.5660698535419835
pretty good,1,0,1,3.76577861563775
pretty good,1,0,1,4.383153547482171
pretty bad,1,0,0,3.840636520143895
pretty good,1,0,0,4.309051442729532
pretty bad,1,0,1,4.1959674112464285
pretty good,1,0,1,4.002707483567887
just so so,1,0,0,4.266492986139391
pretty bad,1,0,1,3.5803491779874426
pretty good,1,0,1,4.178275709314944
pretty good,1,0,0,3.8906712569364297
pretty good,1,0,0,3.666673677400861
pretty good,1,0,1,4.340339450296916
pretty good,1,0,0,4.185322420559449
pretty good,1,0,1,4.407429297548369
pretty good,1,0,0,4.347441381898208
just so so,1,0,1,4.313780000980667
pretty good,1,0,1,4.295845557707436
pretty good,1,0,1,3.7369731457170676
pretty good,1,0,1,3.9025071753774427
pretty good,1,0,1,4.3550178942432325
pretty good,1,0,0,4.080224826861224
pretty bad,1,0,0,4.274572370753263
pretty good,1,0,0,3.6165035199398305
pretty good,1,0,0,4.037543864495335
pretty good,1,0,0,4.149927957685403
pretty good,1,0,0,4.0879751815633245
pretty good,1,0,1,4.404373432851427
pretty good,1,0,1,3.512763324113595
pretty good,1,0,0,4.487753491731871
pretty good,1,0,1,4.375020136360746
pretty good,1,0,0,3.9138246750422376
pretty good,1,0,0,4.298059303290922
pretty good,1,0,0,4.499305821369284
pretty good,1,0,1,3.846691087849646
pretty good,1,0,0,4.109411597596414
pretty bad,1,0,0,3.56685843471635
pretty bad,1,0,1,4.370277663091243
pretty good,1,0,1,4.355753017440941
pretty good,1,0,1,3.6192873966132253
pretty good,1,0,0,4.063158766863585
pretty good,1,0,0,3.6331519874028055
pretty bad,1,0,1,3.61050442235353
pretty good,1,0,1,4.273819166473938
just so so,1,0,1,3.9152172281452047
just so so,1,0,0,3.766779433264041
just so so,1,0,1,3.942075975644414
pretty bad,1,0,1,4.212554932797803
just so so,1,0,1,4.387642880397766
pretty good,1,0,1,3.6707004372654546
just so so,1,0,1,4.055575682697055
pretty bad,1,0,0,4.188420244567906
pretty good,1,0,0,3.5465237248199677
just so so,1,0,0,4.2756911662461015
pretty good,1,0,0,4.234868312724045
pretty good,1,0,1,3.9080721162589906
pretty bad,1,0,0,4.3550146182595055
pretty good,1,0,1,4.40992333676939
just so so,1,0,1,3.622959212309026
pretty good,1,0,0,4.363498805151982
pretty good,1,0,0,3.696932493322861
pretty good,1,0,0,3.516819561727783
pretty good,1,0,1,3.9398671526737363
pretty bad,1,0,1,4.065863074671552
pretty good,1,0,0,3.518759582477288
pretty bad,1,0,0,4.067021287606218
pretty good,1,0,0,3.5874618639803844
pretty good,1,0,0,3.5801767657700547
just so so,1,0,1,4.21400551800544
pretty bad,1,0,0,3.7145164603281824
pretty good,1,0,0,3.6135346916253477
pretty bad,1,0,0,3.5989397097002684
pretty bad,1,0,0,4.166650911676249
pretty bad,1,0,0,3.684557915711568
pretty bad,1,0,0,4.164978464598058
pretty good,1,0,0,3.7052374274759408
pretty bad,1,0,0,4.169605679137039
pretty bad,1,0,0,4.415735552936694
pretty bad,1,0,0,3.858073204719707
pretty bad,1,0,0,4.373027237424325
pretty good,1,0,1,4.445292741796053
pretty bad,1,0,1,3.646539329222577
pretty good,1,0,1,4.109874021072662
pretty good,1,0,1,4.059768902065274
pretty bad,1,0,1,4.070103371753612
pretty bad,1,0,1,3.5920834363736898
pretty bad,1,0,0,4.160069388100056
pretty bad,1,0,1,4.34048262150112
pretty bad,1,0,1,4.164092451518346
pretty bad,1,0,1,3.918998543983189
pretty bad,1,0,1,4.177816688936627
pretty bad,1,0,0,4.247484535645024
pretty bad,1,0,0,3.5708323825652695
just so so,1,0,1,4.319555144122357
pretty bad,1,0,1,4.030880461938765
just so so,1,0,1,4.15404602076355
pretty bad,1,0,0,4.4365717885165665
pretty good,1,0,1,3.6606503424250114
just so so,1,0,1,4.203755327430685
just so so,1,0,1,4.467693967510524
pretty good,1,0,1,3.5916857190710596
pretty good,1,0,0,3.719361721599494
pretty good,1,0,1,4.452422227042191
pretty good,1,0,1,4.410711133562212
just so so,1,0,1,4.278405210475026
pretty bad,1,0,1,4.492252754726932
pretty good,1,0,1,3.69554374772584
pretty bad,1,0,1,4.445500091020179
pretty bad,1,0,0,4.323266745933818
pretty bad,1,0,0,4.161426812296306
pretty good,1,0,0,4.079370052463931
pretty bad,1,0,1,3.729768059570353
pretty bad,1,0,0,4.153608845711906
pretty bad,1,0,0,3.641384734569307
pretty bad,1,0,1,4.006058452407381
pretty bad,1,0,0,3.9207986858694275
pretty bad,1,0,0,4.383085287477856
pretty bad,1,0,0,4.249957555100256
pretty bad,1,0,1,4.378237178697402
pretty bad,1,0,1,4.21102336784419
pretty bad,1,0,1,3.7747685594460307
pretty bad,1,0,0,3.7745593266854858
pretty bad,1,0,1,3.5057575251655937
pretty bad,1,0,0,4.311193100829906
pretty good,1,0,1,3.803271341777299
pretty good,1,0,0,3.687310155349678
pretty good,1,0,0,4.069958685057723
pretty bad,1,0,0,4.097923536399531
pretty good,1,0,0,3.7469810020975687
pretty bad,1,0,1,3.9524505966351855
pretty good,1,0,1,4.037437582826704
just so so,1,0,1,3.628313643422424
pretty bad,1,0,1,3.5360639397129807
pretty good,1,0,0,4.061259896953484
just so so,1,0,0,4.102064542387408
pretty good,0,0,0,3.8084813498812995
pretty good,0,0,0,3.933246291755322
pretty good,0,0,1,4.294638708083398
pretty good,0,0,1,4.289906613789908
pretty good,0,0,1,3.5428868283716426
pretty good,0,0,0,4.616848613276019
pretty good,0,0,0,4.792215133175938
just so so,0,0,0,4.961791687983091
pretty good,0,0,0,4.7679978905743505
pretty good,0,0,1,4.7941317878578005
just so so,0,0,1,4.791889221353513
just so so,0,0,0,4.3885095004370465
pretty good,0,0,1,4.112242007246252
pretty good,0,0,0,4.478220349625637
pretty good,0,0,1,4.972239979169437
pretty good,0,0,0,4.706639333403005
pretty good,0,0,0,4.930205805150085
just so so,0,0,1,4.83980288329456
pretty good,0,0,1,4.822043287988634
pretty good,0,0,1,4.00596222582923
pretty good,0,0,1,3.1873135068246317
pretty good,0,0,1,4.723255566590699
just so so,0,0,0,3.700277348034423
pretty good,0,0,0,4.83376427661318
pretty bad,0,0,1,1.2255597603070574
pretty good,0,0,0,4.54272029729585
pretty good,0,0,0,4.355639494983599
pretty good,0,0,1,2.44960506055993
pretty good,0,0,1,2.740255830796759
pretty good,0,0,1,4.6083007387467205
pretty good,0,0,0,4.756271600909354
pretty good,0,0,1,4.2562449117902545
pretty good,0,0,1,4.31248957607597
pretty good,0,0,0,2.8709150182680414
pretty good,0,0,1,4.999794694451045
pretty good,0,0,1,4.906461440887559
pretty good,0,0,0,4.075076903916007
pretty good,0,0,0,4.47172056208783
pretty good,0,0,1,4.5406833150511146
pretty good,0,0,0,4.254880914993387
pretty good,0,0,0,3.330703959960984
pretty good,0,0,0,4.141389354250118
pretty good,0,0,0,4.655586127807336
pretty good,0,0,0,4.4932171390842734
pretty good,0,0,0,4.0334580724631675
pretty good,0,0,0,3.4070183558229346
pretty good,0,0,1,4.0609001790396055
pretty good,0,0,1,4.532409780539351
pretty good,0,0,0,2.4372636178935876
pretty good,0,0,0,4.556915092785865
pretty good,0,0,1,3.864284705746349
pretty good,0,0,1,3.736442839178749
pretty good,0,0,0,3.8681664687309283
pretty good,0,0,1,3.507547769844528
pretty good,0,0,0,3.1901590101538098
pretty good,0,0,1,4.3276478884769825
pretty good,0,0,0,4.741493629281065
pretty good,0,0,0,4.389218895567484
pretty good,0,0,0,3.4810806552775047
pretty bad,0,0,0,4.256340858223203
pretty good,0,0,1,4.047304919329237
pretty good,0,0,0,3.639035291534442
pretty good,0,0,1,3.5699666255560247
pretty good,0,0,0,4.138637844123077
pretty good,0,0,0,4.979589984028039
pretty good,0,0,0,3.42276313673523
pretty good,0,0,0,4.731260243660455
pretty good,0,0,1,3.5139202504713447
pretty good,0,0,0,3.441008272574275
pretty good,0,0,0,4.3619463217956165
pretty bad,0,0,0,4.29189005521523
pretty good,0,0,1,4.0223336204890865
pretty good,0,0,1,3.611663345610215
pretty good,0,0,0,3.4169376351872436
pretty good,0,0,1,4.224459288332176
pretty good,0,0,0,3.9554582042965465
pretty good,0,0,1,4.04337317163923
pretty good,0,0,1,3.4940041133578688
pretty good,0,0,1,4.260071772725113
pretty good,0,0,1,3.701930747174667
pretty good,0,0,0,3.515958687787397
pretty good,0,0,1,3.7875637642030524
pretty good,0,0,0,4.229599259301655
pretty good,0,0,1,3.7522642454426696
pretty good,0,0,0,4.028249782499779
pretty good,0,0,1,3.7959243498012674
pretty good,0,0,0,3.985278602455357
just so so,0,0,0,4.328570836996358
pretty good,0,0,0,3.713352781737641
pretty good,0,0,1,3.785501537840228
pretty good,0,0,0,3.7948637013521402
pretty good,0,0,1,4.3681571980061555
pretty good,0,0,0,3.86539607535276
pretty good,0,0,0,4.006242689036634
pretty good,0,0,0,3.4893229284239426
pretty good,0,0,0,3.647161960386168
pretty good,0,0,0,4.391027668764463
pretty good,0,0,0,3.4490640572791214
pretty good,0,0,1,4.326473495295614
pretty good,0,0,0,3.6268641981079845
pretty good,0,0,1,3.7672081188186692
pretty good,0,0,1,3.682676701610613
pretty good,0,0,1,3.5337053795106
just so so,0,0,0,4.001626971197106
pretty good,0,0,0,4.091428008328018
pretty good,0,0,1,4.266297908677783
just so so,0,0,0,4.231592050757408
pretty good,0,0,1,3.870390788483346
pretty good,0,0,0,4.342714639749851
pretty good,0,0,0,4.200046044874997
just so so,0,0,0,3.6765457633109793
pretty good,0,0,0,4.353238350575819
pretty good,0,0,0,3.828142326221811
pretty good,0,0,1,3.9524097227095476
pretty good,0,0,1,4.356275214993569
pretty good,0,0,1,4.248025786875372
pretty good,0,0,0,3.472594161496536
pretty good,0,0,1,3.7623949342274288
pretty good,0,0,0,3.573955119282733
pretty good,0,0,0,3.410461207670941
pretty good,0,0,0,3.72636041476704
pretty good,0,0,0,3.9744033502105465
pretty good,0,0,0,3.887088295920676
pretty good,0,0,1,4.100820648197692
pretty good,0,0,1,3.6843021175679715
pretty good,0,0,1,3.5160373471377584
pretty good,0,0,0,3.4057738673415474
pretty good,0,0,0,3.8837527259412887
pretty good,0,0,1,3.844889407731037
pretty good,0,0,0,4.005963494202124
pretty good,0,0,1,3.5340993809035197
pretty good,0,0,1,3.572872467705604
pretty good,0,0,1,3.429060927961044
pretty good,0,0,0,3.6394510542755127
pretty good,0,0,0,4.347585018210697
pretty good,0,0,1,3.4343120284968425
pretty good,0,0,1,4.225699205382609
pretty good,0,0,1,3.8673896884748715
pretty good,0,0,1,4.195476163627382
pretty good,0,0,0,3.6959725463297928
pretty good,0,0,1,3.461292608467
pretty good,0,0,1,3.907707679111037
pretty good,0,0,0,3.5999221556990078
just so so,0,0,1,3.530277643067492
pretty good,0,0,1,3.5386208201685574
pretty good,0,0,1,3.7244470756819608
pretty good,0,0,0,3.715161660194414
pretty good,0,0,0,4.263929770140541
pretty good,0,0,1,4.0004212208427905
pretty good,0,0,1,3.7159900310745
pretty good,0,0,0,4.034004131958979
pretty good,0,0,1,4.391801913634973
pretty good,0,0,1,4.359877145321408
pretty good,0,0,1,4.015247797323174
pretty good,0,0,1,3.6762948221375287
pretty good,0,0,0,3.8328737700206204
pretty good,0,0,0,4.237694812017685
pretty good,0,0,0,3.6162535585929856
pretty good,0,0,0,4.292251463166651
pretty good,0,0,1,3.6803967289345993
pretty good,0,0,1,3.4845025284056392
pretty good,0,0,1,4.345370947004543
pretty good,0,0,0,3.456077379530518
pretty good,0,0,1,3.739941034907922
pretty good,0,0,0,3.520860193624057
pretty good,0,0,1,3.585621633944169
just so so,0,0,1,4.369290492294365
pretty good,0,0,0,3.6769466971695985
pretty good,0,0,1,3.7673728094942076
pretty good,0,0,1,3.821902581961078
pretty bad,0,0,0,3.8563656168001423
pretty good,0,0,0,3.472775748105378
just so so,0,0,1,3.4926916723144
pretty good,0,0,1,3.4005959304111
pretty good,0,0,1,3.731916861326045
pretty good,0,0,0,3.4626984749642906
pretty good,0,0,1,3.550984566814746
pretty good,0,0,1,3.6608966258374585
pretty good,0,0,0,3.4367386491218
pretty good,0,0,1,3.831424511389574
pretty good,0,0,0,4.224548208666179
pretty good,0,0,1,4.12840470926333
pretty good,0,0,1,3.8678042799675274
pretty good,0,0,1,3.8792795366273363
pretty good,0,0,1,4.13880865866131
pretty good,0,0,0,3.5365516941360338
pretty good,0,0,0,4.302387163972913
pretty bad,0,0,0,3.5910977420206454
pretty good,0,0,0,3.9142592342842666
just so so,0,0,1,3.715482656511276
pretty good,0,0,1,3.991188964998367
pretty good,0,0,1,4.0255596806497635
pretty good,0,0,0,3.8975110554365173
pretty good,0,0,1,3.726424274916111
pretty good,0,0,1,4.399178828469698
pretty good,0,0,1,4.30872884293819
pretty good,0,0,1,3.8789832727189686
pretty good,0,0,0,4.338275604355777
pretty good,0,0,1,3.4481395686348857
pretty good,0,0,1,3.713976352926053
pretty good,0,0,0,4.282309585642959
pretty good,0,0,1,4.127317281639237
pretty good,0,0,1,3.895379419817635
pretty good,0,0,1,3.54941588655209
pretty good,0,0,1,4.143439642625702
pretty good,0,0,1,3.9962244878528983
pretty good,0,0,0,3.4995117000275617
pretty good,0,0,0,3.65382272057658
pretty good,0,0,1,4.002009473625437
pretty good,0,0,0,4.202937539829786
pretty bad,0,0,1,4.007143841213146
pretty good,0,0,0,3.4782988504547614
pretty good,0,0,1,4.0323259398541085
pretty good,0,0,1,3.910134330555095
pretty good,0,0,1,3.667681182421063
pretty good,0,0,0,4.10594827770308
pretty good,0,0,1,3.421389572992273
pretty good,0,0,0,4.31283044381474
pretty bad,0,0,0,3.7518745987837354
pretty good,0,0,1,3.921829225846465
pretty good,0,0,0,4.233677287003521
pretty good,0,0,0,3.622776719035872
pretty good,0,0,1,3.801160205841853
pretty good,0,0,0,3.7052074782037985
pretty bad,0,0,0,3.9906375751243326
pretty good,0,0,1,4.118415127146857
pretty good,0,0,0,4.085986272074999
pretty good,0,0,1,3.8274300492570585
pretty bad,0,0,1,3.934563689565472
pretty good,0,0,1,3.6478864696313416
pretty good,0,0,0,3.648903939902043
pretty good,0,0,1,4.314655910198809
pretty bad,0,0,1,3.9865188629690858
pretty good,0,0,0,3.550668528072383
pretty bad,0,0,1,4.23328762686961
just so so,0,0,1,3.773523234304569
pretty bad,0,0,0,3.8289165456391583
pretty good,0,0,1,4.014866575368544
pretty good,0,0,0,4.264318206257755
pretty good,0,0,1,3.94567454994867
pretty good,0,0,1,3.4818922176649436
pretty good,0,0,1,3.5915618422657882
pretty good,0,0,1,4.1166300825972755
pretty good,0,0,1,3.683401038140473
pretty good,0,0,1,4.196459544252719
pretty good,0,0,1,3.8985115203055143
pretty good,0,0,0,3.4609391415245763
pretty good,0,0,1,3.446205155458422
pretty good,0,0,1,4.04462381787808
pretty good,0,0,1,4.160167396019729
pretty good,0,0,1,4.374725511423312
pretty good,0,0,1,3.9372625795522267
just so so,0,0,1,3.4460613326389424
pretty good,0,0,0,3.945250623715067
pretty good,0,0,0,3.5837458511765634
pretty good,0,0,0,3.6931664892019955
pretty good,0,0,1,4.17665478788373
pretty good,0,0,1,3.4419866751073385
pretty good,0,0,0,4.105089323350096
pretty good,0,0,1,4.188111136935415
pretty good,0,0,0,3.942242068886724
pretty bad,0,0,1,3.5062534920365866
pretty good,0,0,0,4.363344863708616
pretty good,0,0,0,3.8403833774928815
pretty good,0,0,1,3.6149307874603047
pretty good,0,0,1,4.057566554564648
pretty good,0,0,0,3.7308921860572335
pretty good,0,0,1,3.7226174414537523
pretty good,0,0,1,3.8123259153709768
just so so,0,0,0,3.55031023650791
pretty good,0,0,0,3.7691887800783794
pretty bad,0,0,0,3.522728029420904
pretty good,0,0,1,3.804972825359818
pretty good,0,0,1,4.232738397851855
pretty good,0,0,1,3.4973509422421456
pretty good,0,0,0,3.502626668337749
pretty good,0,0,1,3.7378189198181078
pretty good,0,0,1,3.7560468451776807
pretty good,0,0,1,3.4966086230085085
pretty good,0,0,1,3.565344968102676
pretty good,0,0,1,3.611897153800497
pretty good,0,0,1,4.042527557396024
pretty good,0,0,1,4.136874668662516
pretty good,0,0,0,3.953945586608032
pretty good,0,0,1,3.513227275842597
pretty good,0,0,1,3.6374935519728626
pretty good,0,0,1,4.139399922104955
pretty bad,0,0,1,3.975416680399981
pretty good,0,0,1,4.325638406460959
pretty good,0,0,1,4.037688590216191
pretty good,0,0,1,3.8480552411095936
pretty good,0,0,0,4.277333197313423
pretty good,0,0,0,3.9156437534759796
pretty good,0,0,0,4.30029528646026
pretty good,0,0,0,4.071156078683191
pretty good,0,0,0,4.225469473818385
pretty good,0,0,0,4.3740368920649235
pretty good,0,0,0,4.332840111622511
pretty good,0,0,0,4.06197769670794
pretty good,0,0,0,4.118557438996642
pretty good,0,0,0,3.6725373536902928
pretty good,0,0,0,3.709467802542732
pretty good,0,0,1,4.396928877422002
pretty good,0,0,0,4.2396740022051125
pretty good,0,0,0,3.630366854126751
pretty good,0,0,0,3.478457181855062
pretty good,0,0,1,4.067585634558633
pretty good,0,0,0,3.8220321551268652
pretty good,0,0,1,3.604360704258526
pretty good,0,0,0,3.9044523285724058
pretty good,0,0,1,3.408688607144606
pretty good,0,0,1,3.403171088519917
pretty bad,0,0,0,4.0285850234207
pretty good,0,0,0,3.9111592071009174
pretty good,0,0,0,3.4512642387234047
pretty good,0,0,0,3.406334141145679
pretty good,0,0,0,3.9250105598570038
pretty good,0,0,0,4.349991839892194
pretty good,0,0,0,3.886548771270392
pretty good,0,0,0,4.398874538499438
pretty good,0,0,1,3.4170572119685323
pretty good,0,0,0,3.9697894291664912
pretty good,0,0,1,4.216190344467636
pretty good,0,0,1,4.37544797208896
pretty good,0,0,0,3.75851726576684
pretty good,0,0,0,3.8924221333627287
pretty good,0,0,0,4.395999579121711
pretty good,0,0,1,4.3139136697826626
pretty good,0,0,1,3.903465848530731
pretty good,0,0,1,3.6063752469187182
pretty good,0,0,1,3.6930256638541503
pretty good,0,0,0,3.6668430314558123
pretty good,0,0,1,4.2039595291985465
pretty good,0,0,1,4.116583865619147
pretty good,0,0,1,4.337748434265729
pretty good,0,0,0,4.3844426734286275
pretty good,0,0,1,3.6495932635995763
pretty good,0,0,0,4.351470991666537
pretty good,0,0,0,4.133377871077562
pretty good,0,0,0,3.859623268256291
pretty good,0,0,0,4.2087398329915775
pretty good,0,0,0,3.5108926510789353
just so so,0,0,0,3.5369451693016223
pretty good,0,0,0,3.8907378982376652
pretty good,0,0,1,4.162587097742323
pretty good,0,0,0,4.106075782166016
pretty good,0,0,1,4.304079845894375
pretty good,0,0,1,3.871539783260113
pretty good,0,0,0,4.086062261438792
pretty good,0,0,1,3.987710758282174
pretty good,0,0,0,4.056622786725936
pretty good,0,0,1,3.7606336196867884
pretty good,0,0,0,3.993169231281906
pretty good,0,0,1,4.35981096455634
pretty good,0,0,0,3.7763609101767024
pretty good,0,0,1,4.037616359870543
pretty good,0,0,1,4.029210593384424
just so so,0,0,1,4.109381408315678
pretty good,0,0,1,3.712638121484854
pretty good,0,0,1,3.416926215334636
just so so,0,0,1,3.579270740224598
pretty good,0,0,1,3.581520893863639
pretty good,0,0,1,3.602093223956586
pretty good,0,0,0,3.655249922870764
pretty good,0,0,0,3.822598222552351
pretty good,0,0,0,3.6667472947122977
pretty good,0,0,1,4.38541391637368
pretty good,0,0,0,3.830707220954111
just so so,0,0,0,4.140710958227906
pretty good,0,0,0,3.7116666322884155
pretty good,0,0,1,4.116406798389755
pretty good,0,0,0,3.6846013299184706
pretty good,0,0,1,3.4434089678513744
pretty good,0,0,0,3.6154452147655034
pretty good,0,0,0,4.101832068126738
pretty good,0,0,1,3.574921043294928
pretty good,0,0,0,4.126647495457846
pretty bad,0,0,0,3.8854789938708585
pretty good,0,0,1,3.430756482732276
pretty good,0,0,1,4.081098174468356
pretty good,0,0,1,4.193049937909113
pretty good,0,0,0,4.312077896204458
pretty good,0,0,0,3.6964857748813693
pretty good,0,0,1,4.266819259003453
pretty good,0,0,1,4.163244888753026
pretty good,0,0,1,4.012571092998003
pretty good,0,0,0,4.0171323869685445
pretty good,0,0,0,4.089370471043872
pretty good,0,0,0,3.6791029349449778
pretty good,0,0,0,4.141165821269565
pretty good,0,0,0,3.9841964872326234
pretty good,0,0,0,3.8275149041214807
just so so,0,0,1,4.028194767817411
pretty good,0,0,0,3.4453203029644093
pretty good,0,0,0,4.121773264433535
