comments,sentiments,grade,score,ScenicSpot,labels
他妈的说好的学生票的5.1就没了？前台理直气壮没有学生票，美团看好的有学生票才大老远打车去，啧啧啧，奸商,0.000749738,0,1,琴岛之眼摩天轮,pretty bad
都很好的，，值得做一次体验一下,0.945397057,1,4,琴岛之眼摩天轮,pretty good
很有意思，服务也挺好的，基本可以看到城市全景,0.997503744,1,5,琴岛之眼摩天轮,pretty good
不错 挺好的恐高的话不敢做哈哈哈,0.966954571,1,3,琴岛之眼摩天轮,pretty good
孩子很早之前路过看到琴岛之眼摩天轮，那时候还小说不敢坐。今年说自己长大了，要坐摩天轮，今天带她体验一下。当我们缓缓升起的时候，非常兴奋，美景尽收眼底。到达最高点时，孩子高兴极了。推荐大家有空带着孩子，和自己爱的人一起去体验——琴岛之眼摩天轮,1,1,5,琴岛之眼摩天轮,pretty good
挺好的就是没有开灯光挺好的就是没有开灯光挺好的就是没有开灯光,0.748614212,1,4,琴岛之眼摩天轮,pretty good
下雨，在摩天轮内都看不清，过程中也不快，大约十三分钟，我去的那天还有免费票，也没提示，结果花了90块钱，不满意。,0.041624181,1,2,琴岛之眼摩天轮,pretty bad
很美，尤其是晚上来坐，夜景超美,0.997944968,1,5,琴岛之眼摩天轮,pretty good
排了好长的队，每隔一个或两个才能上人，说是为了保持平衡…上到最高空的时候，有点吓人，感觉整个小屋摇摇晃晃的。前后也就十来分钟，怎么记得以前在青岛游乐场做，整整半个小时才下来的？,0.696641102,0,3,琴岛之眼摩天轮,just so so
垃圾，根本不值45块钱。方特梦幻王国夜场才60块钱就可以玩大把的项目，这个破玩意就坐一次啥也没有就45？垃圾！,5.18E-05,0,1,琴岛之眼摩天轮,pretty bad
一般化，没有之前的摩天轮好看…比较失望,0.852351714,0,2,琴岛之眼摩天轮,pretty good
以为挺慢的，其实坐上去一圈亥喃快的。。。,0.276001056,1,3,琴岛之眼摩天轮,pretty bad
挺好的～就是今天雾大了点～看不太远～,0.958439508,1,3,琴岛之眼摩天轮,pretty good
设施齐全，服务周到，体验感极佳,0.997008366,1,5,琴岛之眼摩天轮,pretty good
设施齐全，就是有点小再大点会更好，服务也很好,0.657815997,1,4,琴岛之眼摩天轮,just so so
周围修路，饶了好远。如果晚上去估计可以欣赏下。,0.86621496,1,3,琴岛之眼摩天轮,pretty good
居然要拼厢，难受，空着好多。还说不可以,0.030934128,0,1,琴岛之眼摩天轮,pretty bad
摩天轮里面漏水,0.798792339,1,4,琴岛之眼摩天轮,pretty good
还不错  人比较少  还行吧  实在。。。,0.843731727,1,3,琴岛之眼摩天轮,pretty good
玩过两次了，很喜欢，工作人员很负责。,0.810821034,0,5,琴岛之眼摩天轮,pretty good
超级棒，最美摩天轮，没有之一。推荐推荐推荐,0.999144308,1,5,琴岛之眼摩天轮,pretty good
很不错的晚上景很美,0.996236756,1,5,琴岛之眼摩天轮,pretty good
只有一圈，不到10分钟结束，起码两圈才对的起这价钱吧,0.012375731,0,3,琴岛之眼摩天轮,pretty bad
请擦下窗户根本体验不到体验差极,0.018103059,0,1,琴岛之眼摩天轮,pretty bad
感觉还可以，没有想想中的好。总体还可以。,0.948481368,1,3,琴岛之眼摩天轮,pretty good
挺好的，比较平稳,0.956014519,0,5,琴岛之眼摩天轮,pretty good
就是体验吧  大冬天去，周围没有什么可玩儿的，配套不够，就是逛个商场，如果是外地特意去趟有些浪费，期待以后游乐场赶快建起来,0.515412501,1,3,琴岛之眼摩天轮,just so so
玻璃太脏 希望改进一下。。。。。。。。。,0.080258297,1,3,琴岛之眼摩天轮,pretty bad
价格有点贵，就转一圈，本来心思一家三口观个光。结果我们的那里面硬塞了两位不认识的,0.009680499,0,2,琴岛之眼摩天轮,pretty bad
晚上来乘坐的，能见度很好，夜景很美，第一次乘坐体验度真的很好，还会再来的，就是旋转速度有点慢，不过可以接受,0.999952415,1,4,琴岛之眼摩天轮,pretty good
和好朋友一起去的，感觉还挺好滴，第一次做，得劲,0.904848815,1,4,琴岛之眼摩天轮,pretty good
时间有点短哦，本来说转两圈，一圈就让下来了😐️,0.121275477,0,3,琴岛之眼摩天轮,pretty bad
45块钱竟然就坐一圈，还没体验到啥呢，一切结束了,0.021868152,1,2,琴岛之眼摩天轮,pretty bad
还行吧，没有想象中的那么好，刚开始以为挺多好玩的,0.989053871,1,2,琴岛之眼摩天轮,pretty good
轿箱的玻璃太脏了，透明度不好，影响观景体验,0.022892935,0,3,琴岛之眼摩天轮,pretty bad
如果再高一些就更好了 完全是路过这里看到了去体验了,0.836882684,1,3,琴岛之眼摩天轮,pretty good
不错，最好选个没雾的天气,0.891746896,1,4,琴岛之眼摩天轮,pretty good
不怎么样，外面镜子很模糊，看不到外面景色,0.769097158,0,3,琴岛之眼摩天轮,pretty good
晚上去很美,0.909782244,1,5,琴岛之眼摩天轮,pretty good
没有十分钟就下来了，往上上的时候还感觉挺刺激的,0.845188682,1,4,琴岛之眼摩天轮,pretty good
只能说还不错 但是有点无聊 希望改进,0.249067069,1,3,琴岛之眼摩天轮,pretty bad
短短几分钟就结束，不过瘾不尽兴不爽。,0.825198699,1,2,琴岛之眼摩天轮,pretty good
环境很优美，的话题吧我也就能用,0.946302371,1,3,琴岛之眼摩天轮,pretty good
就是票有点贵，转的还挺快的，风景还凑合。,0.891902665,1,3,琴岛之眼摩天轮,pretty good
服务很不错，白天来的，唐岛湾景观一览无遗,0.786623893,1,5,琴岛之眼摩天轮,pretty good
设施安全，服务态度很好，喜欢的朋友去试试吧,0.930944695,1,5,琴岛之眼摩天轮,pretty good
设备比想象中的稳定，坐在上边没有恐惧感，在顶端看风景别有一番风味,0.999750945,1,5,琴岛之眼摩天轮,pretty good
还不错吧，我和我媳妇儿都有恐高症，两个人一直抱在一起，从上面看风景确实很美,0.996814214,1,3,琴岛之眼摩天轮,pretty good
非常好服务也很热情效果也很好就是有点恐高不敢动在里面,0.754807256,1,5,琴岛之眼摩天轮,pretty good
晚上看很漂亮，孩子们很喜欢,0.993198538,1,5,琴岛之眼摩天轮,pretty good
虽然排的队时间挺长，但是玩得还挺开心,0.983940242,1,4,琴岛之眼摩天轮,pretty good
真的好一般啊，一般一般一般一般一般,0.729456898,1,2,琴岛之眼摩天轮,pretty good
五一去玩的。主要是以前没做过。孩子的票，价格还可以，很平稳。,0.940361449,0,3,琴岛之眼摩天轮,pretty good
怀着期待去的，高兴快乐的结束。唯一遗憾的是白天去的，下次晚上去，看看岛城的夜景,0.996560738,1,4,琴岛之眼摩天轮,pretty good
服务非常好，景色也很好看，推荐天黑去,0.979297725,1,5,琴岛之眼摩天轮,pretty good
挺好，就是转的好快啊😂😂去的时候天气不是很好，但是也没影响什么,0.612219127,0,3,琴岛之眼摩天轮,just so so
没想象的好，和闺蜜一起去的，四个人一箱不如两个人好,0.930765205,1,2,琴岛之眼摩天轮,pretty good
还不错，孩子喜欢，带孩子一起玩的，风比较大也不晃，很好。,0.99818001,1,4,琴岛之眼摩天轮,pretty good
大年初三去的，人稍微有点多，不多排队也挺快的，摩天轮都是隔几个再上人，虽然人多，也没有乱上人，态度很正，给个赞,0.944708018,0,4,琴岛之眼摩天轮,pretty good
服务态度很好，虽然节日人很多，但很有序，靠着海边，风景不错！都很赞,0.999967086,1,5,琴岛之眼摩天轮,pretty good
还行，不算太高，价格也相对天津之眼便宜很多，排队人更是少很多,0.515933922,0,3,琴岛之眼摩天轮,just so so
非常好 俯瞰全景 服务态度也不错。强烈推荐,0.995045847,1,5,琴岛之眼摩天轮,pretty good
带着孩子体验一把，可谓是站的高望的远🤗,0.988394757,1,4,琴岛之眼摩天轮,pretty good
13分钟一圈，以前觉得没人坐，五一竟然排队，还有很多人,0.041946973,0,4,琴岛之眼摩天轮,pretty bad
设施设备齐全，环境优雅，观海好去处,0.999507763,1,5,琴岛之眼摩天轮,pretty good
挺好的   比较慢  没啥特殊感觉！！！！,0.256161138,1,4,琴岛之眼摩天轮,pretty bad
环境不错，看海很舒服，工作人员服务周到,0.999447018,1,5,琴岛之眼摩天轮,pretty good
没什么惊险刺激的感觉。很平稳，就是高度在变化。,0.985208486,0,3,琴岛之眼摩天轮,pretty good
转了半个小时才找到地下车库入口，导航完全不对，里面卖的烤肠，爆米花，超级难吃,0.016812102,1,1,琴岛之眼摩天轮,pretty bad
价格高点，其实30元每人比较合适感觉，还不错,0.571047157,1,4,琴岛之眼摩天轮,just so so
挺好的    摩天轮到达顶端可以看到好多风景,0.996420426,1,3,琴岛之眼摩天轮,pretty good
买了两人的票  居然上了四个人  虽然节假日 但也不能为了赚钱 这么坑人啊,0.010781552,0,1,琴岛之眼摩天轮,pretty bad
特别美哟，这是我做过得最美的摩天轮，俯瞰风景最佳地点,0.999961005,1,5,琴岛之眼摩天轮,pretty good
还不错，就是有点晃，风景很好，棒棒哒,0.989792176,1,3,琴岛之眼摩天轮,pretty good
环境很好，设施不错，值得一来,0.956955621,1,4,琴岛之眼摩天轮,pretty good
不错 适合带孩子去玩,0.983609197,1,5,琴岛之眼摩天轮,pretty good
人不多  体验还可以夜景挺美得  价钱有点贵  ……,0.991546904,0,3,琴岛之眼摩天轮,pretty good
景色优美，就是时间短了些,0.971693405,1,4,琴岛之眼摩天轮,pretty good
很好的体验，转了一圈十三四分钟，看看夜景挺好的,0.937579862,1,5,琴岛之眼摩天轮,pretty good
13分14秒，挺高，风景很好,0.962843028,1,5,琴岛之眼摩天轮,pretty good
当天雾较多，看的不是特别清楚，还好吧,0.936344584,1,3,琴岛之眼摩天轮,pretty good
一个人坐的，有点形单影只，建议情侣去。,0.620500078,0,3,琴岛之眼摩天轮,just so so
特别好，而且夜景很美，和月亮来个亲密接触，特别好,0.99990056,1,5,琴岛之眼摩天轮,pretty good
移动缓慢速度稳定，但是两个人和另两个人搭乘一个车厢，很尴尬。。。尴尬。。。尬,0.875306673,0,5,琴岛之眼摩天轮,pretty good
很慢，很安全，适合晚上去，一面海景一面市景，很漂亮,0.992258317,1,5,琴岛之眼摩天轮,pretty good
不错，去的时候人很多，需要排队，排了将近一个小时,0.378989963,1,3,琴岛之眼摩天轮,just so so
很棒的体验啊，晚上来感觉会更棒吧,0.872320811,1,5,琴岛之眼摩天轮,pretty good
服务很好环境不错下次再来这里玩,0.975724102,1,4,琴岛之眼摩天轮,pretty good
有点快但是还是蛮好看的～,0.932008876,1,5,琴岛之眼摩天轮,pretty good
摩天轮转的很慢，大概十多分钟，看看青岛夜景也是挺美的。,0.995644616,1,4,琴岛之眼摩天轮,pretty good
我觉得还行,0.719444444,0,4,琴岛之眼摩天轮,pretty good
设备不错，就是不能两个人一个箱，必须6个人拼一个箱,0.129659004,1,5,琴岛之眼摩天轮,pretty bad
还是不错的 海面上笼着一层雾 有男盆友的去更合适,0.985838113,1,5,琴岛之眼摩天轮,pretty good
挺好的，感觉很平稳，风景也还不错，性价比一般,0.99990931,1,3,琴岛之眼摩天轮,pretty good
和对象一起去的，晚上去的很不错。,0.963150744,1,3,琴岛之眼摩天轮,pretty good
设施很安全  整个过程很不错  好评,0.956927674,1,5,琴岛之眼摩天轮,pretty good
挺不错的，从高空看下去也不晕。,0.942331189,1,4,琴岛之眼摩天轮,pretty good
第一次坐摩天轮，挺浪漫，挺难忘的，服务周到,0.999961403,1,5,琴岛之眼摩天轮,pretty good
还行吧，恐高的要注意。～～～～～～,0.545759925,1,3,琴岛之眼摩天轮,just so so
挺好的，只可惜是长这么大第一次坐，对象也成了前任,0.959645041,0,4,琴岛之眼摩天轮,pretty good
环境超级冷清，只有几个人玩，感觉不太值……,0.675950481,1,2,琴岛之眼摩天轮,just so so
不好，打心里感觉不好，就一圈，坑爹,0.026282053,1,1,琴岛之眼摩天轮,pretty bad
设施不错，服务也不错，风景更不错！有机会再来！,0.999801824,1,4,琴岛之眼摩天轮,pretty good
秩序井然，环境不错，服务到位，难忘的体验。,0.989485656,1,4,琴岛之眼摩天轮,pretty good
可能是体验最差的一次摩天轮了。再也不来了,0.090168788,0,1,琴岛之眼摩天轮,pretty bad
感觉不到颠簸，很平稳，高处俯视的感觉真心好,0.97371653,0,4,琴岛之眼摩天轮,pretty good
还行吧。看看远处的风景。赶上下雨。排队时间长了点。,0.778840105,1,3,琴岛之眼摩天轮,pretty good
挺好的，就是13分钟有点短时间。,0.552024422,1,4,琴岛之眼摩天轮,just so so
摩天轮很好玩，坐着很稳，一点也不晃！视野也很好呀！,0.9999436,0,4,琴岛之眼摩天轮,pretty good
还是不错的，适合带孩子来玩,0.987166439,1,5,琴岛之眼摩天轮,pretty good
啊，挺好的，转的有点快，但是从外面看蛮漂亮。,0.990849646,1,3,琴岛之眼摩天轮,pretty good
去上面拍照都看不清，玻璃也不知道擦一擦。,0.093503971,0,2,琴岛之眼摩天轮,pretty bad
很不错，景色好，孩子喜欢你，下次还要来,0.997743249,1,5,琴岛之眼摩天轮,pretty good
夜晚的摩天轮真心很漂亮，值得推荐！,0.999396226,1,5,琴岛之眼摩天轮,pretty good
非常便利，很优惠,0.889404629,1,4,琴岛之眼摩天轮,pretty good
还不错，有点小，时间比较短，天气好的时候去会更美,0.969766144,1,3,琴岛之眼摩天轮,pretty good
非常好，值得游玩，晚上更漂亮。美滋滋,0.994346473,1,5,琴岛之眼摩天轮,pretty good
感觉还可以   做一趟十几分钟  晚上做的  还行,0.734510344,0,3,琴岛之眼摩天轮,pretty good
陪孩子去玩，挺好的，孩子很高兴,0.995176984,1,3,琴岛之眼摩天轮,pretty good
感觉非常棒，景色很美，很有感觉😁,0.999685563,1,4,琴岛之眼摩天轮,pretty good
玩的挺好还不错，就是人很多很多的。,0.995210374,1,3,琴岛之眼摩天轮,pretty good
晚上很好看，第一次坐，感觉很好,0.939906765,1,4,琴岛之眼摩天轮,pretty good
设施不错，远眺景色很美，非常满意,0.999639849,1,5,琴岛之眼摩天轮,pretty good
体验一般啊。性价比一般。可能是之前如果天津之眼的原因吧，感觉这个琴岛之眼偏贵了。,0.977828891,0,2,琴岛之眼摩天轮,pretty good
真心不错，紧张又刺激，平稳安全,0.995529546,1,5,琴岛之眼摩天轮,pretty good
不错，领着孩子可以玩玩，晚上玩比较漂亮.,0.997797573,1,4,琴岛之眼摩天轮,pretty good
还不错，和拼仓的聊得很开心，哈哈哈哈哈,0.978411556,1,3,琴岛之眼摩天轮,pretty good
孩子们玩得很开心，意犹未尽,0.997085082,1,5,琴岛之眼摩天轮,pretty good
环境很好，，玩的人也很多，价格也很合理，想玩的可以去试试,0.989966219,1,4,琴岛之眼摩天轮,pretty good
摩天轮不错！就是外面的景色太一般了！,0.993340794,1,4,琴岛之眼摩天轮,pretty good
很好很强大，感觉很舒服，看的景色也很好。,0.999723212,1,4,琴岛之眼摩天轮,pretty good
还行吧。没啥可看的。就是上去转了一圈,0.443577096,1,3,琴岛之眼摩天轮,just so so
和女朋友去的，却让拼箱，体验不好。,0.520974582,0,4,琴岛之眼摩天轮,just so so
特意选择晚上去，一睹黄岛的夜景。确实很漂亮，就是时间有点短，只有12分钟，上去一顿拍照，就该下来了，哈哈,0.993211804,1,3,琴岛之眼摩天轮,pretty good
感觉没撒意思，时间太快啦。价钱也贵,0.602399453,1,1,琴岛之眼摩天轮,just so so
第二次光顾 非常美丽,0.84852657,1,5,琴岛之眼摩天轮,pretty good
外观看着很雄伟，上去之后感觉一般，就跟在楼上往下看的感觉一样！,0.744965156,0,3,琴岛之眼摩天轮,pretty good
很棒，喜欢，下次还要来坐,0.916218583,1,4,琴岛之眼摩天轮,pretty good
就转一圈45元一个大人，转的速度很慢，孩子第一次玩不害怕，还行，周边景色一般，没什么东西可看的，人倒不少需要排队一段时间,0.824908878,0,3,琴岛之眼摩天轮,pretty good
还可以吧，我比较恐高有点害怕😱，没有选到喜欢的粉色,0.898890708,1,2,琴岛之眼摩天轮,pretty good
不错不错，很适合两个人,0.988119401,1,5,琴岛之眼摩天轮,pretty good
挺好的，就是有点贵，可以再便宜点啊，人不多,0.668300829,0,3,琴岛之眼摩天轮,just so so
还可以吧  晚上去看的  当时天太冷了  就没仔细看啊  不过拍照很好,0.265299515,0,3,琴岛之眼摩天轮,pretty bad
白天看，尤其是冷天，啥也没有，下次夏天去，工作人员很有礼貌，点个赞，,0.746496358,0,4,琴岛之眼摩天轮,pretty good
第一次坐摩天轮，没有想象的那么恐怖。超级安全，13分钟14秒,0.977156781,0,5,琴岛之眼摩天轮,pretty good
还不错，全程下来13分钟，走的有点慢，一点也不吓人,0.045643305,0,4,琴岛之眼摩天轮,pretty bad
偶遇高晓攀,0.988833335,1,5,琴岛之眼摩天轮,pretty good
超级不错，孩子非常喜欢,0.96573822,1,5,琴岛之眼摩天轮,pretty good
设施挺好的，里面有空调。晚上去的，挺漂亮,0.937480051,1,2,琴岛之眼摩天轮,pretty good
"环境、挺美
【交通】、
【餐饮】好吃
【项目】",0.99207083,1,3,琴岛之眼摩天轮,pretty good
以为要等很久的，是跨年夜晚上去的，去之前要记得到窗口兑票哦，和朋友两个人一个厢，不记得坐了多久但是体验绝对满分，在摩天轮上面拍了好多好多照片，特别美！强推！去黄岛有机会一定要去 琴岛之眼看一下，夜景超棒！,0.999998462,1,4,琴岛之眼摩天轮,pretty good
这是宝贝第一次坐摩天轮，也是第一次来到琴岛之眼。,0.998990354,1,3,琴岛之眼摩天轮,pretty good
家里人都很满意 孩子玩的开心 哦哦噢噢噢哦哦,0.999968144,1,5,琴岛之眼摩天轮,pretty good
没啥意思，没有想象中那么好，服务也一般,0.703422665,0,3,琴岛之眼摩天轮,pretty good
幸福的感觉 跟女朋友一块去很幸福,0.997394411,1,3,琴岛之眼摩天轮,pretty good
哈哈哈，小哥哥特别好，给安排了粉色的车厢，特别梦幻，时间也挺长的,0.999995045,1,5,琴岛之眼摩天轮,pretty good
相当的不错哦，美景尽收眼底,0.958424305,1,5,琴岛之眼摩天轮,pretty good
服务不错，周边环境还行，可惜当天阴天有雾，周边景色看的不是很清楚。,0.994647785,1,3,琴岛之眼摩天轮,pretty good
这次是晚上过去的，建议想看景色的朋友可以选择白天过去，白天视线好可以看的比较远，晚上也还好，个人感觉视线没有白天好～摩天轮上升和下降都很稳，基本晃动不大，放心去玩吧٩(˃̶͈̀௰˂̶͈́)و,0.999211903,1,4,琴岛之眼摩天轮,pretty good
可以的可以的，可以的可以，风景不错,0.956214549,1,2,琴岛之眼摩天轮,pretty good
当天有雾，外面都看不清，不过上面确实不如在下面看，在里面估计天气好，也看不到什么，玻璃外面太脏了,0.002137723,0,3,琴岛之眼摩天轮,pretty bad
坑。很不值   就这样。四十真心不值得,0.255197417,0,2,琴岛之眼摩天轮,pretty bad
里面冬暖夏凉，特别喜欢，下次还去,0.799480745,1,4,琴岛之眼摩天轮,pretty good
环境不错，主要是孩子喜欢，现在的西海岸发展的越来越好了！,0.998510972,1,3,琴岛之眼摩天轮,pretty good
不错，价格实惠，风景很好，值得尝试。,0.999618941,1,4,琴岛之眼摩天轮,pretty good
服务态度不太好吧嗯不太值得感觉，也不大,0.145862202,0,2,琴岛之眼摩天轮,pretty bad
每次去都要玩一次，赞赞,0.996601502,1,5,琴岛之眼摩天轮,pretty good
挺不错的,0.940194847,1,5,琴岛之眼摩天轮,pretty good
第二天离开，晚上最后和男友去的一个地方，本来想在最高点许愿，但同车厢还有另外一对情侣，说话中没注意过了最高点，很遗憾。听说转动一圈13分14秒。夜景还好吧~主要是看和谁一起。是那种缓缓地移动着，也没有恐高，我们还想：要是脚踩的是玻璃的是不是很刺激呢~,0.792422663,1,4,琴岛之眼摩天轮,pretty good
在上面看看夕阳还是挺好的,0.940698271,1,5,琴岛之眼摩天轮,pretty good
挺好的  和对象一起去还不错,0.992545993,1,4,琴岛之眼摩天轮,pretty good
环境不错，可以看到黄岛的夜景，对面是中国石油大学，转一圈下来大概十分钟，不枉费开车这么久去看～,0.951347017,1,4,琴岛之眼摩天轮,pretty good
还不错，就是一圈挺快的,0.962485506,1,4,琴岛之眼摩天轮,pretty good
推荐情侣们去体验一下，13分14秒的寓意很好，值得一去！,0.999479749,1,5,琴岛之眼摩天轮,pretty good
还可以，旁边的水干了，加油加油加油,0.989694583,1,3,琴岛之眼摩天轮,pretty good
挺好的，带着孩子去的。恐高症的误区,0.974542804,1,3,琴岛之眼摩天轮,pretty good
上去看看还不错,0.883015318,1,4,琴岛之眼摩天轮,pretty good
美团订票果然是便宜啊！,0.226334318,0,5,琴岛之眼摩天轮,pretty bad
第一次坐摩天轮，原来坐在上面往下看还是挺害怕的，哈哈，不过景色不错，还是值得上去坐坐，看一看黄岛海边的夜景。第一次坐摩天轮，原来坐在上面往下看还是挺害怕的，哈哈，不过景色不错，还是值得上去坐坐，看一看黄岛海边的夜景。,1,1,4,琴岛之眼摩天轮,pretty good
一般般吧，不会再去，晚上远处看还挺好看的,0.812687842,1,2,琴岛之眼摩天轮,pretty good
有点贵，就转一圈。。。。。。。。。。,0.293743094,0,2,琴岛之眼摩天轮,pretty bad
第二次登上摩天轮，比第一次感觉快了很多，也不知道是幻觉还是怎么，总的来说还不错，坐的还是夜景，灯光也比之前的完善了很多，夜晚看窗外的风景，也是极好的,0.999966143,1,4,琴岛之眼摩天轮,pretty good
就一圈，还好,0.573837346,1,4,琴岛之眼摩天轮,just so so
不错，外地来的同学觉得唐岛湾的夜景很美,0.99896657,1,4,琴岛之眼摩天轮,pretty good
设施还不错，服务很周到，环境也很好,0.998892644,1,4,琴岛之眼摩天轮,pretty good
适合谈情说爱，值得观看，最好是春暖花开的时候，其他季节别有一番景色,0.99922453,1,4,琴岛之眼摩天轮,pretty good
我觉得现在我一提到摩天轮，第一时间想到的就是女同！！鬼知道我跟发小经历了什么！不是我歧视，出门在外，不要那么饥渴，包厢里就四个人，你俩在那又搂又亲又喊又跳的？活着不好吗？希望在条件允许的情况下，不要硬把不认识的人放一起了。,0.197526414,0,5,琴岛之眼摩天轮,pretty bad
还行吧…就…emmm...可能情侣或者在晚上上去会氛围不同吧…,0.77103352,1,3,琴岛之眼摩天轮,pretty good
人很多，很高，夜景不错，很美,0.999612957,1,4,琴岛之眼摩天轮,pretty good
大晚上坐的看不大清楚还行吧，恐高,0.511175412,1,3,琴岛之眼摩天轮,just so so
想不到坐在上面还有一丝丝怕怕，真的是不好意思，还是比较好玩！,0.861627524,1,4,琴岛之眼摩天轮,pretty good
玻璃太脏了，记得擦擦擦一擦→_→,0.004259154,0,2,琴岛之眼摩天轮,pretty bad
挺好的不错😊ｸﾞｯ!(๑•̀ㅂ•́)و✧,0.960450579,0,3,琴岛之眼摩天轮,pretty good
冬日的午后跟儿子浪漫的做了回摩天轮，儿子很兴奋，外面很冷但摩天轮里暖洋洋,0.999994722,1,5,琴岛之眼摩天轮,pretty good
小姐姐服务特别好，怕我们冷还让我们先在屋里待一会，感觉没玩够就下去了，下次还会去的,0.155117749,1,4,琴岛之眼摩天轮,pretty bad
今天有雾，视线不太好，但是孩子玩的挺开心的,0.965064948,1,5,琴岛之眼摩天轮,pretty good
第一次和室友 第二次和女票  美美的中南海和中石大,0.211188545,1,4,琴岛之眼摩天轮,pretty bad
还好吧。就是里面有点热，这季节也没办法。,0.095210787,0,3,琴岛之眼摩天轮,pretty bad
非常好的摩天轮，最好的还是楼下的商店和小吃，以后还会再光顾哒,0.990590491,1,4,琴岛之眼摩天轮,pretty good
天气一般。没有什么很特别的，没有想的那么好,0.699509409,1,3,琴岛之眼摩天轮,just so so
新开发的地方，离青岛有点远，但是很漂亮,0.984946493,1,4,琴岛之眼摩天轮,pretty good
因为淡季人不多，挺好的服务也不错,0.962839269,1,3,琴岛之眼摩天轮,pretty good
导向人员不专业，导向指示标志不明显，第一次去找不到入口，还得自己问,0.00248674,1,3,琴岛之眼摩天轮,pretty bad
第一次坐摩天轮，就一圈，感觉没啥意思,0.875845373,1,3,琴岛之眼摩天轮,pretty good
太美啦太美啦！大年初三去的，体验感太棒啦～风景特别美，旁边就是商场，很方便,0.999955942,1,5,琴岛之眼摩天轮,pretty good
主要是亲戚的小孩想坐，大人体验一般般,0.887416292,0,2,琴岛之眼摩天轮,pretty good
夜景挺不错的，可以俯瞰黄岛，设施也不错，坐着很平稳,0.999940269,1,3,琴岛之眼摩天轮,pretty good
设施还可以，第一次坐，感觉挺好的，,0.894738331,1,4,琴岛之眼摩天轮,pretty good
服务还行，没什么好看的，玩玩。。。。。。。。。。,0.898896762,1,3,琴岛之眼摩天轮,pretty good
挺好的，关键是心情，两个人在一起什么都好,0.939235422,0,3,琴岛之眼摩天轮,pretty good
不好玩，没想象中那么浪漫，那么美,0.98520071,1,3,琴岛之眼摩天轮,pretty good
设施不错，服务态度很好。景色不错,0.997787143,1,4,琴岛之眼摩天轮,pretty good
摩天轮真的不错，排队的人挺多的，满足了这个愿望吧,0.997648081,1,5,琴岛之眼摩天轮,pretty good
琴岛之眼，是我们坐过的最好的摩天轮，观海的感觉很爽，一眼望去，都是辽阔的海面，宁静的沙滩，无与伦比的美丽！其他城市的摩天轮一般都是在闹市区，只能看到房子，没有这么好的视野，来青岛，就一定要来琴岛之眼，很赞！,1,1,5,琴岛之眼摩天轮,pretty good
时间太快了，并且有点贵，且没有学生票价,0.666959901,1,2,琴岛之眼摩天轮,just so so
服务很好，孩子很高兴,0.948542968,0,4,琴岛之眼摩天轮,pretty good
为了带孩子玩,0.885567989,1,4,琴岛之眼摩天轮,pretty good
强烈推荐，服务生很热情，晚上去说不定灯光更漂亮...,0.965649965,1,5,琴岛之眼摩天轮,pretty good
一直想坐摩天轮，如愿以偿，很喜欢夜景,0.999762311,1,5,琴岛之眼摩天轮,pretty good
还不错，跑了好远去的，主要孩子喜欢,0.985980434,1,3,琴岛之眼摩天轮,pretty good
一般般吧还可以，并不像想象中那么好,0.749536464,1,2,琴岛之眼摩天轮,pretty good
还可以吧knowwoooyy哀家麻屯科恩,0.470238572,1,3,琴岛之眼摩天轮,just so so
很漂亮，到达最高处的时候很害怕，关键是速度不快更。。。,0.965977154,1,3,琴岛之眼摩天轮,pretty good
建议晚上去看，白天没啥好看的～,0.261022262,1,4,琴岛之眼摩天轮,pretty bad
没有1314秒   去的时候一个人都没有😂😂,0.666437066,1,3,琴岛之眼摩天轮,just so so
第三次坐了……没有什么特别的感受……,0.872396667,0,4,琴岛之眼摩天轮,pretty good
晚上好看，白天一般,0.50229318,1,4,琴岛之眼摩天轮,just so so
服务态度非常满意，性价比挺高的，整体环境也不错。,0.999381334,1,4,琴岛之眼摩天轮,pretty good
转的忒快，而且好多空着，没啥意思，哈哈哈,0.408383375,1,3,琴岛之眼摩天轮,just so so
晚上和朋友一起去的，从摩天轮往下看夜景很美,0.998744074,1,5,琴岛之眼摩天轮,pretty good
就一个很平常的摩天轮，人不多，有点小贵,0.932274547,1,4,琴岛之眼摩天轮,pretty good
挺好的，很开心,0.958842674,1,4,琴岛之眼摩天轮,pretty good
玻璃不干净，影响拍摄，总得来说还可以，就那么回事？,0.68054445,1,3,琴岛之眼摩天轮,just so so
晚上坐 可以看到黄岛的夜景 很不错,0.986353743,1,4,琴岛之眼摩天轮,pretty good
很好很好很好，非常的不错！！！,0.979103748,1,4,琴岛之眼摩天轮,pretty good
外观看着漂亮，但是里面真的脏，座位是湿的，玻璃脏的看不到外面，全程感觉都不好。,0.002514293,1,2,琴岛之眼摩天轮,pretty bad
周围暂时还没有其他配套娱乐设施,0.459707833,1,3,琴岛之眼摩天轮,just so so
还不错 和老爹一起去的 哈哈哈 爸爸很开心 棒棒的！,0.999998963,1,3,琴岛之眼摩天轮,pretty good
骗人的，很差劲，没出票码短信，必须去换票，还退不了,0.000398263,0,1,琴岛之眼摩天轮,pretty bad
当天的雾很大，我们什么也没能看的见，就那样吧，不过要是天气好的话，，估计会很美,0.950445231,1,3,琴岛之眼摩天轮,pretty good
