comments,sentiments,grade,score,ScenicSpot,labels
10多年前的6月来过，当时的感觉没什么，就是发现有人在海里捞东西。这次出差路过，遇到大浪，感觉太震撼了！,0.581817016,1,4.4,栈桥,just so so
舒舒服服的睡到自然醒，坐中午的车到达美丽的海滨城市青岛，一下车特别晒啊！青岛还真是热啊！但是由于有海风，只要是阴凉都很凉快~男友带我走到栈桥，人们都说栈桥中间的塔没必要去，我们就没去。,0.999999831,1,4.4,栈桥,pretty good
栈桥给人的感觉就好像是青岛的另一个名字，说到栈桥就想到青岛，说到青岛就想到栈桥，这是去青岛当之无愧的第一站，站在栈桥上，会感觉神奇而美妙，不去栈桥，你也就没去青岛,1,1,4.4,栈桥,pretty good
去栈桥的时候海水还没涨潮，我们追着海走了好远好远，不过栈桥这边海水不好，但是带小孩子挖沙还是很有乐趣的,0.999997604,1,4.4,栈桥,pretty good
人很多，不过风景很好，可以看到八大关，还有小沙滩，栈桥旁边的地下步行街好多地道小吃,0.999407335,1,4.4,栈桥,pretty good
一定要早起去，住在火车站附近，离栈桥很近，早餐没吃就出去溜达了，大概6点已经有些人了，看看风景吹吹海风，还是不错的。早点起床~游玩大概20分钟,0.934855184,1,4.4,栈桥,pretty good
不收钱的地方，就是人多。一条长廊直通海里，由于天气太热没有走到底，岸边有很多乱石，孩子可以捉捉被海水冲上岸的小螃蟹，小鱼等,0.196378152,0,4.4,栈桥,pretty bad
不要钱，人很多，从火车站走过去十分钟，海边可以捡贝壳，走一圈散散心看看海还是很好的,0.985185798,1,4.4,栈桥,pretty good
景色不错，人多了一点，拍照不方便。没看过大海的，一定心况神怡!海风吹着，很舒服，小孩玩着乐，，，，，，，，，，总之，还可以,0.999761614,1,4.4,栈桥,pretty good
很好的风景，走路可到，人太多，适合初游青岛的人，两边都可以拍照，有一对老年人在表演跳水，很好看，我们都觉得走的很嗨的感觉。,0.998489056,1,4.4,栈桥,pretty good
栈桥附近海鲜便宜。晚上一条街都是吃的。各种小商摊，各种贝壳都有卖。珍珠最多。价钱可以讲。都比较便宜。离火车站也很近。步行几分钟就到了。很方便！,0.999949732,1,4.4,栈桥,pretty good
离火车站最近的一个景点，没有门票，里面的一个阁楼，需要排队，凭赠送的票，可以进去，我没进去，人实在太多，栈桥是青岛的一个象征，去看看，花不了多少时间，这里也最能感受到青岛的沧桑和历史,0.911358107,1,4.4,栈桥,pretty good
栈桥位于青岛火车站附近，算是青岛的地标性景点。人流量比较多，风景也比较优美。这里既有干净的海滩，也有大片的礁石。礁石是最好的地方，因为这里有许多海鸥，非常的灵动，可以买包食喂喂它们。,0.999999532,1,4.4,栈桥,pretty good
青岛栈桥是青岛海滨风景区的景点之一，有着一百多年的历史。现在是青岛的重要标志性建筑物和著名风景游览点。,0.999999983,1,4.4,栈桥,pretty good
喜欢在海边吹风，旁边就是海浴场，晚上有大排档，旁边的烧烤也便宜,0.981251074,1,4.4,栈桥,pretty good
孩子在栈桥玩得很开心，因为只是周末，游人不多，玩各种出海的船都比较便宜，但是后来去了蔚蓝浴场，才发现那边的海滩那么大，沙子那么细，更适合孩子玩,0.999999489,1,4.4,栈桥,pretty good
景色不错，没必要登塔，从塔里看不到外面，就是一些小商贩的商品…,0.80947625,0,4.4,栈桥,pretty good
免费参观，是青岛标志性建筑之一。蓝天白云，吹吹海风，特别惬意。,0.999674375,1,4.4,栈桥,pretty good
早上可以看涨潮，在市里面，离火车站汽车站近,0.173179369,1,4.4,栈桥,pretty bad
栈桥旁边有个小的浴场 青岛第六浴场 这边人很多 靠近火车站 走路就能到,0.999332241,1,4.4,栈桥,pretty good
有雾，附近的建筑在云雾里，风景如画。很多游人在礁石上拍照。就是沙滩不够好，硌脚。记得穿能下水的鞋来哟！,0.148754906,1,4.4,栈桥,pretty bad
去青岛必去的地方,0.896103907,1,4.4,栈桥,pretty good
"由于赶上风浪，刚登上栈桥20分钟就被警察请出了。

可以看到小青岛和两艘军舰(博物馆的陈列品)

各位想去的一定要找个晴朗无风的天气。",0.998561067,1,4.4,栈桥,pretty good
栈桥白天人很多，落日的时候景色很好，余晖落在海面上，夜景也很好看。有宝宝的人，可以带着宝宝捡捡小海螺，小螃蟹。那边也有游船，傍晚会偏宜下来。,0.999999996,1,4.4,栈桥,pretty good
青岛市的著名景点，著名就意味着人多，除了人多栈桥的特色就是海鸥多，在城市能看到如此数量的海鸥也是一绝。走在桥上，眺望对岸的建筑，也算是一景。,0.999973919,1,4.4,栈桥,pretty good
"夏天去实在没什么意思。除了热就是晒，完全没有心情再去欣赏景色。应该秋天的时候再去，秋高气爽可以静下心来吹吹海风，回味着栈桥的历史去欣赏美景。
    还有一点让我对青岛印象不好。不过也怪我们，我旅行从来不跟团不贪便宜。但这次在栈桥我一个没留神，老婆就去应了那些流动卖船票的搭讪。承诺的一个小时海船只是20分钟，而且强迫去个什么风俗博物馆。对于这个导游我不评论，反正天天挨揍绝对不冤枉。提醒各位一定不要贪便宜去做这种船。",0.999990089,1,4.4,栈桥,pretty good
如果提起青岛，你第一个想到的肯定是海，那紧接着就是栈桥了，如果你来青岛不走一走栈桥，吹一下海风，那就不算真正来过！还有，栈桥附近有许多家小吃店！味道也是没得说！,0.999999915,1,4.4,栈桥,pretty good
就是下面这家潜水的太坑了，就是个骗子。潜水先交了五百（我和孩子两个人）到那个破屋子又让交照相和一次性咬嘴的钱一个人一百八拍十张照片。后来我搞价到我和孩子一共一百五，结果到水边孩子害怕了不下去（小孩四岁半，骗子说很安全的，这么小的孩子可以玩，在孩子的强烈要求下才带去了）后来我自己下水了，先在海面上适应了一会，接着下到海里大约五分钟就上岸了（当时他们说一个人可以玩四十五分钟），水里面什么也看不到，就一些草，水也特别污，希望大家不要受骗！（就是下图这个坑人的破地方）,1.74E-11,0,4.4,栈桥,pretty bad
景色还不错啦。就是海水有点脏，各种海带，去的那天海上的雾特别大，看栈桥那边仙气飘飘的感觉，就像一条飘带，海滩上有很多老人带着小孩。很亲切的样子。沿着栈桥一条道往下走，就可以到八大关，一路的风景都特别好看。,1,1,4.4,栈桥,pretty good
青岛栈桥是青岛海滨风景区的景点之一，是国务院1982年首批公布的国家级风景名胜区，也是首批4A级国家旅游区。青岛栈桥由回澜阁、中山路、小青岛、海水浴场等景点组成。好地方，值得一观。,1,1,4.4,栈桥,pretty good
海鸥盘旋，空气清新，游艇飞驰，景色宜人。,0.994406303,1,4.4,栈桥,pretty good
栈桥，青岛的城市名片！第六海水浴场就在旁边，景色也非常漂亮！,0.999935056,1,4.4,栈桥,pretty good
景色不错，环境早晚都不同，值得去的地方。,0.98893282,1,4.4,栈桥,pretty good
游青岛必去之地，青岛永久的地标传统建筑。海水干净，环境优美，海风习习，这是今年最后凉爽海风。抓住这次机会逛一下，太值得！,0.99999999,1,4.4,栈桥,pretty good
值得一看，毕竟是城市名片，还不收费。就是人太多，拍不出那种整座桥就你一人的美美背形。从小青岛那边拍过来感觉应该会更美的。,0.999171374,1,4.4,栈桥,pretty good
栈桥的景色是青岛最漂亮的，尤其是夜景，真的很美，让人流连忘返,0.999999831,1,4.4,栈桥,pretty good
人比较多，还不错，有很多卖海产品的，小贝壳啥的，可以带些回去,0.99761589,1,4.4,栈桥,pretty good
值得一去，来青岛必去的景点，不要门票，可以领略100年青岛的码头风景，可以亲眼看到青岛啤酒商标的原型，亲自拍一张一样的照片很趣味很有意思，走一走栈桥，看一看对面的小青岛，远处的渔船,0.999999993,1,4.4,栈桥,pretty good
离青岛火车站比较近的海滩，游客一直很多，当地市民晚上溜达的人也很多。天暗下来后，灯火通明，景色很好。,0.984349942,1,4.4,栈桥,pretty good
夏天去是个非常不错的注意，走在岸边的沙滩上吹着海风！一个字爽,0.983620131,1,4.4,栈桥,pretty good
很不错的地标性景点，除去满场照相坐船的小买卖人，其余都很好！,0.998882194,1,4.4,栈桥,pretty good
晚上去特别好旁边的沙滩晚上去走走很有感觉,0.775523941,1,4.4,栈桥,pretty good
青岛的标志，去的时候人不是很多，有当地人在练习跳水，很有意思,0.981736497,1,4.4,栈桥,pretty good
晚上去比白天去好，没太阳，还有灯光夜景，夜里的海风也很舒服。,0.955247831,1,4.4,栈桥,pretty good
很好，人多，古色古香，去的时候海浪很大，还有军舰，环境优美！,0.994309844,1,4.4,栈桥,pretty good
坐火车来青岛的，出火车站不远就可看到，可是旅游季节人太多，根本看不到栈桥最美的时候，而且，拍照的、拉客坐游艇的，真得很烦很煞风景！作为本地人，更喜欢冬天的栈桥，人少，喂海鸥也很有趣,0.999999549,1,4.4,栈桥,pretty good
栈桥人很多，来来往往，几乎都是游客，海浪挺大，不要门票，风景不错，一路从中山路步行街走过去的，去的时候七月初，温度还可以，但是一定要注意防晒,0.999991387,1,4.4,栈桥,pretty good
晚上去的，没什么看的，到处是人，在栈桥车站附近，被路边海鲜小饭店老板热情的喊着吃饭，结果被坑无比难吃，其中一个炒蛤蜊里一根长头发，点了2碗馄饨，上的时候发现有一碗是别的桌一个老奶奶吃了一口退给他们的放在里面小桌上的混沌，就直接端给我们了。想想都要吐，来玩的朋友千万不要在景点附近吃，难吃还贵又脏，在第一浴场附近的大排档也是饭都膄掉了，玩好打包回酒店跟本没法吃,1.74E-07,0,4.4,栈桥,pretty bad
白天的栈桥不漂亮，因为没涨潮，桥两边的礁石大面积外露，很多去抠蛤蜊的人，建议最好下午5点以后去，涨潮后的海水能把丑陋的礁石盖住。到了夜幕，栈桥的回澜阁小亭子是亮的，离远看非常漂亮！,0.990359857,0,4.4,栈桥,pretty good
栈桥是青岛的象征，是青岛人的骄傲，她见证了青岛的百年沧桑，见证了青岛的繁荣景象，在她的身上曾背负了沉甸甸的国耻，如今我们终于扬眉吐气，栈桥是青岛人民向世界伸出的友谊之手，和平之路。,1,1,4.4,栈桥,pretty good
去的比较早七点左右，人还不是很多，海风很舒服，景色很美，很幸运还看到一直海蜇。,0.999993814,1,4.4,栈桥,pretty good
青岛最标准性的建筑这次到青岛玩了两次，青岛啤酒上的标志哦，不知道大家有没有发现,0.994055293,1,4.4,栈桥,pretty good
栈桥是青岛的一个最标志的象征，如果你来青岛，怎会不来栈桥，你来青岛不去栈桥就等于白来了，这里有沙滩，这里有礁石，这里还有海鸥，来青岛到栈桥，你绝对不会后悔的！,0.99999999,1,4.4,栈桥,pretty good
从小生长的地方，真的不错，这几年建设越来越好，尤其是现在的夜景，一点点微风的时候，回澜阁的灯光配上平静的海面，再听听轻轻的海浪声，非常赞。,0.99998389,1,4.4,栈桥,pretty good
白天去的，太阳晒着有点热，夜景应该更美,0.964802712,1,4.4,栈桥,pretty good
栈桥是来青岛必看的很不错，就是坐船上去秒转一下，更不要什么家庭包船，骗人的，如果想过过瘾至多50元一个人那种。我们在这是出游受骗了，下午4点左右来会在栈桥上体验到涨潮，很值得看。,0.999968005,1,4.4,栈桥,pretty good
也还好吧，只是一座桥而已，海水有些脏！离我们住的地方很近，我们一路走过来的。和鲁迅公园，第一海水浴场，海底世界在一条线上，我们逛了一上午！,0.999946987,1,4.4,栈桥,pretty good
小时候感觉栈桥好长好长。。。现在看起来好短哦。第一次来到青岛海边玩去的第一个景点就是大栈桥。。现在照片家里还有保存。。,0.999998828,1,4.4,栈桥,pretty good
青岛是我第一份工作的地方，这几年走遍了大半个中国，最喜欢的还是这里，栈桥不大却是来青岛必到的景点。,0.999987877,1,4.4,栈桥,pretty good
性价比很高 不需要门票 观赏日出的一个不错景点  远处可以看到舰艇,0.999627917,1,4.4,栈桥,pretty good
去的时候看到很多海鸥，一点不怕人，很多喂食的，还有就是很多人拿网捞鱼，真有捞到虾和小鱼的，很有意思,0.997219857,1,4.4,栈桥,pretty good
"栈桥的回蓝格可以进去瞅瞅
小物件很漂亮。但是不建议买。外面有烧画刻字的，很好玩，不知道现在还有没有",0.945116694,0,4.4,栈桥,pretty good
在海边，很漂亮。就是呆久了就会有点无聊，就适合看下就完了。,0.853340505,0,4.4,栈桥,pretty good
地方离的火车站很近，下了火车到栈桥玩了圈，很好，风景优美，,0.999749748,0,4.4,栈桥,pretty good
很美的景色，我很喜欢哦。跟朋友一起，踏步在柔软的沙滩，好美,0.999857968,1,4.4,栈桥,pretty good
不用花钱地方，就是看海，其他没什么了！到处都是推销旅游的！,0.006082559,0,4.4,栈桥,pretty bad
青岛栈桥是青岛的标志，面临大海，还可以远看青岛的整个城市！,0.999983146,1,4.4,栈桥,pretty good
感觉非常爽，署期旅游好去处，与上海外滩比，另一番风格，去青岛必玩景点，如时间充裕，安排半天时间较好,0.963563298,1,4.4,栈桥,pretty good
栈桥这个景点人挺多的，海边的沙滩上，好多大人带着孩子玩耍。,0.999935593,1,4.4,栈桥,pretty good
景色不错，海鸥非常多，人还算可以，吹吹海风很舒服，很给力！,0.999331935,1,4.4,栈桥,pretty good
从栈桥上看青岛湾的日落，静谧而安详，光与影的交错，绝对让你全方位的感受海天交织、西洋与中式交织的愉悦感受。栈桥作为青岛的标志，不光是作为必去的一处旅游景点，更是青岛历史的象征。,1,1,4.4,栈桥,pretty good
就住在王子客栈～斜对面就是栈桥～白天没啥但是夜景非常漂亮,0.998887452,1,4.4,栈桥,pretty good
青岛的标志性建筑，青岛啤酒上的标识就是这里，上百年的建筑体，见证了青岛的发展进程，必去景点之一。,0.999960357,1,4.4,栈桥,pretty good
这里是青岛的历史地标，现免费对外开放。站在桥头，对面可看到青岛另一地标-小青岛。和西海岸的山里风景区，建议去时避开节假日等拥挤时段，否则桥上全是人。尽量挑好天去，可看到海对面。,0.999957797,1,4.4,栈桥,pretty good
起早到栈桥，为的是避开旅游团大部队，栈桥是青岛的标志，连青岛啤酒上印的都是它。早上7点半左右的栈桥游人不是很多，昨晚回酒店的时候已经领略了它的夜景，今天来看看它揭开面纱的样子。,0.999999976,1,4.4,栈桥,pretty good
离火车站不远，好多海鸥在飞，很壮观，亭子在维护，不能参观,0.986619937,1,4.4,栈桥,pretty good
值得一去，如果天气好的话站在栈桥的小海滩晒太阳也是极好的,0.99664429,1,4.4,栈桥,pretty good
还可以，青岛标志性景点之一，人多，景美，但是不要再来潮的时候去，比较危险，风大的事后也不适合去！,0.993504401,0,4.4,栈桥,pretty good
青岛这个地方太美了。美丽的栈桥，美丽的建筑，飘亮的街道。,0.999993821,1,4.4,栈桥,pretty good
很值得去的''标志性建筑''水很蓝''天气也很好,0.993745358,1,4.4,栈桥,pretty good
"天很冷，不过去逛逛，还是蛮不错的，吹吹海风，晚上还有唱歌的，估计是附近的大学学生吧。
值得推荐。",0.99508474,1,4.4,栈桥,pretty good
走在沙滩上，看着海，很惬意，附近有很多美食，干货比较便宜,0.998249485,1,4.4,栈桥,pretty good
属于青岛市的标志性景点。沿着堤坝走走很有意思。但是千万别买门票进去，虽然门票只要4元。但是楼上楼下全都是卖东西的特别不值得一去。重点进去以后一楼二楼全部都是租出去的摊位卖东西的,0.039872768,1,4.4,栈桥,pretty bad
很有味道的地方，古老又有故事，推荐去看看，离第一浴场不远,0.904510807,1,4.4,栈桥,pretty good
很适合出游的景点，花费很低，天气热的时候，还可以看煮饺子,0.234117493,1,4.4,栈桥,pretty bad
冬天去的，虽然天气冷，但是当天天气很好，而且有很多人冬泳，佩服啊。那里很多海鸥，一点都不怕人，用面包屑喂她们，都纷纷过来抢食。很有意思。,0.992182828,1,4.4,栈桥,pretty good
栈桥的尽头就是青岛啤酒标志的建筑物，经常看到的图片，忽然身临其境，还是有点小激动的，是不错的景色,0.999998814,1,4.4,栈桥,pretty good
人太多，东西太贵，下午去最好，早晨太热！所身携带水比较好,0.038129772,0,4.4,栈桥,pretty bad
青岛标志性建筑，玩得人很多，热闹，很好找，夜景也挺不错的,0.999874387,1,4.4,栈桥,pretty good
人很多，但是夜景很美～散散步，吹吹风，有浪袭来，良辰美景,0.996478101,1,4.4,栈桥,pretty good
海鸥很不错哦 人很多 海水和沙滩美美哒,0.999818362,1,4.4,栈桥,pretty good
栈桥是青岛的标志景点，离火车站很近,0.996378628,1,4.4,栈桥,pretty good
青岛的标志性建筑，风景很美，值得去,0.99966435,1,4.4,栈桥,pretty good
标志性建筑，值得一去，不要门票哈哈哈。但是栈桥亭子建筑不没进去 走到尽头就是更近距离看海（？）人超级多超级多 拍照困难,0.998876969,1,4.4,栈桥,pretty good
夏季人很多，阳光太晒，汗如雨下，还不错的，自然风景不错，可以阳光少的时候去玩，栈桥有个纪念馆，免费进去看看栈桥发展史，外面还可以捞小鱼,0.999999995,1,4.4,栈桥,pretty good
暑假，人太多，坐了个快艇，到栈桥下来，一看，人山人海，如同下饺子，看不到美的地方，周边倒是找到两家特色美食，还是美食靠谱～因为此景点是免费的，所以性价比评了好，其他都是一般～,0.99982443,1,4.4,栈桥,pretty good
离火车站很近，海水很蓝人很多，大太阳，转了一圈随便看看,0.823988807,1,4.4,栈桥,pretty good
快艇，摩托艇，挺爽的，还有那个船拉着人的那个，也很带劲,0.991273239,1,4.4,栈桥,pretty good
去的时候天气很好，大海很美，青岛的地标呢，很值得去的！,0.996755295,1,4.4,栈桥,pretty good
青岛标志性建筑，其实就是一条堤坝，不去不甘，去了也就那样，很多都是叫你乘船的，时间多的可以考虑。坐火车来青岛的朋友可以沿着海边一路走过去，15分钟的步程，沿途的风景还是不错的,0.999999041,1,4.4,栈桥,pretty good
青岛最值得去的地方，长长的栈桥一直延伸到海面，海鸥在身边围绕，海风吹过，一切都自然和谐美好……,0.999999615,1,4.4,栈桥,pretty good
海水，海鸥，栈桥，迴澜阁，值得一游。夏季还有海滨浴场。,0.999384447,1,4.4,栈桥,pretty good
栈桥，可远观，近看不是特别好，可以在那拍照，建议夏天去,0.986017724,1,4.4,栈桥,pretty good
这是一次和闺蜜的说走就走的旅行，青岛很美，玩的很开心！,0.999785675,1,4.4,栈桥,pretty good
青岛的标志性景点了吧，游人太多了，人少的时间散步还不错,0.999184252,1,4.4,栈桥,pretty good
人太多了，全是人，这桥还是挺结实的，过马路对面不方便。,0.547586664,0,4.4,栈桥,just so so
在沙滩捉螃蟹挺有意思！一定要在不晒的天气啊，不然很热。,0.967727848,0,4.4,栈桥,pretty good
很多人觉得栈桥远没有想象中的好，我不觉得这样，我是冬天去的，带着女朋友，冬天啊栈桥两边全是飞来飞去的海鸥，花一块钱买一袋零食然后海鸥会飞到你手上抢零食，感觉真好，推荐冬天去~,0.999195288,1,4.4,栈桥,pretty good
很棒的看海景的地方~因为酒店在附近一出门就是早晚的景色都美的没话说又不要门票青岛必去的景点之一,0.964332911,1,4.4,栈桥,pretty good
"栈桥真的很有名，不过我们去的那天，雾气太大，人很多，感觉一般哦
倒是栈桥下面，有很多小盆友，大盆友在捞小鱼，小螃蟹，热热闹闹，很好玩。",0.999604561,1,4.4,栈桥,pretty good
青岛去了两次，每次都会去栈桥玩，在栈桥边上吹吹海风，捡捡海星，跟着海浪一起奔跑，心情很是放松。,0.999999589,1,4.4,栈桥,pretty good
晚上海风很大，景色很好，来青岛必去的景点，离火车站很近,0.994795282,1,4.4,栈桥,pretty good
还挺不错的，沿途的风景都是美美哒,0.999948996,1,4.4,栈桥,pretty good
到青岛必来的地方，栈桥。风景很好，这一天人也超多的，都是慕名而来的游客。,0.969829457,1,4.4,栈桥,pretty good
据说栈桥是青岛的一个地标性建筑，青岛栈桥有着一百多年的历史。现在的栈桥是2015年整修后的。据说2013年5月26日下午，青岛遭暴雨袭击，全市平均降水量26毫米。值得观看。,0.99999986,1,4.4,栈桥,pretty good
青岛海滨还是不错的，连我对海免疫的人都想拍点照片了。,0.999283813,1,4.4,栈桥,pretty good
旅游的第一个景点，感觉没有想想中的那么好，一定要涨潮天气能见度高的情况下看到的景色才完美，中秋节去的，人应该算少的了，景点那个桥上免费，亭子还是拍拍照片，真的上去应该没意思,0.385768637,1,4.4,栈桥,just so so
是青岛的地标性建筑，来青岛不去栈桥不应该啊！但是人山人海，照个相都不容易。但是景色真美，可惜的事回廊阁不让进，得买票，这么大个青岛，差捏个小钱吗？小气！,0.991515818,0,4.4,栈桥,pretty good
传说中的青岛标志性地标，其实很一般。有种被忽悠的感觉。亭子里还算风凉，周边的海水藻类很多，海水不清，周边停车困难，规范的停车场真少。,0.998088884,1,4.4,栈桥,pretty good
到青岛必去的景点吧。里面的回澜阁内部没啥好看，但是在栈桥上走走遛遛是很好的。这边整体的景色很青岛。吃饭么，不要在这边去什么海鲜大排档，因为本地人基本不在这边消费，你们懂得。,0.999501773,1,4.4,栈桥,pretty good
性价比绝对高！因为是免费的！青岛的标志性建筑！走到回澜阁，拍海军博物馆的军舰，拍前海一线的特色建筑，拍小青岛的灯塔，拍海上皇宫。也许青岛的标志性建筑你就拍到了三分之一了吧？,0.999998475,1,4.4,栈桥,pretty good
青岛栈桥就在火车站附近，视野空阔，可以在礁石滩去挖小蟹子，很好玩，景色不错，适合拍照，唯一觉得缺点就是人太多，拍照的时候会有各种乱入,0.999999554,1,4.4,栈桥,pretty good
青岛标志性建筑物、不错，海鸥飞飞、值得大伙来青岛旅游,0.999920356,1,4.4,栈桥,pretty good
无门票，可以喂喂鸟，观观海景，青岛的第一印象就在栈桥,0.999138129,1,4.4,栈桥,pretty good
去了多少次了，还是想看，最开心的一次是一个夏天和他一起用石头和筷子敲挖海边礁石上的牡蛎生吃。,0.642950319,1,4.4,栈桥,just so so
不觉着好玩，真的就是栈桥，晚上很漂亮，八角亭灯非常亮,0.996268385,1,4.4,栈桥,pretty good
不错 第二次来青岛了 第一次是四年前 栈桥基本没有太大变化,0.999067913,1,4.4,栈桥,pretty good
靠近大海，距离青岛火车站很近，人特别多，关键是凉快！,0.992690094,0,4.4,栈桥,pretty good
去青岛必去景点之一。青岛的标志性景点。历史底蕴浓厚。,0.999953506,1,4.4,栈桥,pretty good
青岛标志值得一游！游客好多，当地人有许多游泳的！超赞,0.99564679,1,4.4,栈桥,pretty good
人多视野好吹着海风很舒服晚上有灯光白天可以玩水还不错,0.996931604,1,4.4,栈桥,pretty good
很好玩，可惜手机刷屏，把照片刷没了，女儿考完试去的，就是没请个导游，要不可能会少走好多弯路！,0.964610997,1,4.4,栈桥,pretty good
栈桥，青岛站步行5分钟。空气有咸咸的味道，大海的气息,0.999115325,1,4.4,栈桥,pretty good
栈桥离火车站较近，人很多。虽然有海水浴场，不过看上去光秃秃的没多大趣味性，当然海上的摩托艇和快艇不少，还有很多人租了类似脚踏船的在海里玩。桥上站满了人，到尽头的塔需要收钱。,0.992036703,0,4.4,栈桥,pretty good
那里的拉客坐船的太乱了，简直就是骗子，付钱后就不管了，一会说马上走一会又过一个小时说到点发船到头来人太少一直等，我们说不坐了还不肯退钱很凶，千万不要上当去坐船，太乱不正规。,4.38E-12,0,4.4,栈桥,pretty bad
栈桥景色不错    可能是免费的景区  游人比较多      去得时候是退潮  桥下很多人在挖海例子,0.999960428,1,4.4,栈桥,pretty good
可能我们到那里那天天气不好吧，雾蒙蒙的，没觉得有什么好看的。就一座桥在那待着。后面去里面了解了栈桥的历史，知道它的过去以后，才觉得它的美是由内而外的！,0.990244195,1,4.4,栈桥,pretty good
都说早看栈桥，我和朋友是夜游的栈桥，也有一番景色。,0.999849755,1,4.4,栈桥,pretty good
半夜去看的 正在涨潮 给人的感觉很惬意 第二天早上又去了一次 有种小码头的感觉,0.966665013,0,4.4,栈桥,pretty good
海水清澈见底，风景宜人，气候凉爽，真是度假好去处！,0.950002734,1,4.4,栈桥,pretty good
去看看还是蛮不错的，海鸥很多。,0.983577007,1,4.4,栈桥,pretty good
看来夏天才是去海边城市的绝佳季节，现在来有点早，而且最近空气一般，感觉灰蒙蒙的。而且夏天去青岛还可以看看他们这儿的啤酒节，确实不错,0.982483473,1,4.4,栈桥,pretty good
很喜欢这个地方，有海鸥，有水（因为本人确实喜欢有海的地方，虽然这句话很傻）主要是因为这是一个有历史的地方吧。有关于栈桥的历史痕迹，可以说是关于青岛，关于中国的历史痕迹吧。,0.999985512,1,4.4,栈桥,pretty good
我是青岛本地人，这个景点经常去，对于去青岛旅游的朋友，是值得推荐的一个景点，站在桥上观看大海，很好，而且这个栈桥还是有历史的哦，而且离五四广场也很近！,0.999999962,1,4.4,栈桥,pretty good
青岛值得一去的地方。喜欢大海的朋友一定要到青岛看海。多少年前我的梦想是看海。成就梦想的地方是青岛。那次从东北去青岛在青岛栈桥看到海的那一刻真的很壮观。青岛我的梦想。谢谢。,1,1,4.4,栈桥,pretty good
青岛标志性景点值得一去，参观迴澜阁有栈桥的建造历史,0.999978682,1,4.4,栈桥,pretty good
值得去，距离青岛火车站几百米，景色不错，是一个值得去的地方。能够欣赏到栈桥处独特的礁石之美。晚上的栈桥是最美丽的。希望不要错过哦。,1,1,4.4,栈桥,pretty good
青岛著名景点，市区内，交通，步行方便特别是太阳出来前和太阳落山前的霞光特别的美（晴天），对于内地的人来说感觉不一样，特别是不常见过海的，白天如果是旅游旺季人特别多～～～～,0.999991818,1,4.4,栈桥,pretty good
青岛的标志性地标，虽然以前只是个码头，但现在却是人山人海的景点。你说有多好看不至于，但是有海就足够了。值得去。,0.99974879,1,4.4,栈桥,pretty good
五一去的，有好多人，估计夏天去最好，可以入沙滩下海，栈桥是去青岛必到景点吧，照相的人很多！,0.999533727,1,4.4,栈桥,pretty good
十分漂亮，冬季的青岛别有一翻景象，栈桥附近全是海鸥，时而展翅飞翔，时而浮在海面，相当风光。,0.999999124,1,4.4,栈桥,pretty good
由于是冬天去的，游客不多，海鸥很有趣，夜景相当好看,0.983203542,1,4.4,栈桥,pretty good
不错，晚上去的很漂亮，就是有点儿冷。下次夏天过来！,0.950236082,1,4.4,栈桥,pretty good
有着悠久历史的栈桥确实是青岛的一大特色。来青岛栈桥就是必行的一站。感受一下这里别样的景色！,0.999999996,1,4.4,栈桥,pretty good
景色非常优美，是天然的美景，站在栈桥上，听着海浪声，看着大海波涛起伏，是件多么美好的事情。,0.998652869,1,4.4,栈桥,pretty good
青岛的城市名片！十月一人流如接踵摩肩，礁石上挖海螺，扣小蟹子，网小鱼，十分有趣，老少皆乐。,0.637188941,1,4.4,栈桥,just so so
晚上去的，停车不方便，绕了一整圈，但是景还是很好的，晚上溜溜很舒服，去的晚回澜阁已经关了。,0.267993113,1,4.4,栈桥,pretty bad
青岛之行必去景点哦。只是乘船好贵呀。还是坐轮渡划算,0.999241973,0,4.4,栈桥,pretty good
离火车站近，住在附近的话可以有时间就看看景色和海，但下海的话最好还是去金沙滩，那里比较干净,0.998745979,1,4.4,栈桥,pretty good
青岛特色景点！标志性建筑物。周围是鲁迅公园以及中山路老城区，没来过这里 就不要说你来过青岛！,0.999992724,1,4.4,栈桥,pretty good
一出火车站就可以走到很近就是一座桥上边没什么玩的晚上可以去吹吹风挺好的,0.754912603,0,4.4,栈桥,pretty good
栈桥是青岛的标志性景点，离火车站不远，走到海边，可见一条长堤伸向海中，这就是栈桥，原是军事专用码头。走到尽头有一个亭阁叫回澜阁。,0.999999703,1,4.4,栈桥,pretty good
海鸥，沙滩，海浪线，  融为一体,0.897549783,1,4.4,栈桥,pretty good
这里非常值得去游玩，作为青岛标志性景点，每年去都是人巨多，栈桥深入海内一百多米，可由桥上观海景，也可去沙滩游玩，乐趣无限，，位置很好，位于市区，周边景点多，很值得一去！,0.99999998,1,4.4,栈桥,pretty good
景点很简单，一座通往海上的堤岸，尽头是一座亭子阁楼，旧时这里是一个码头，也算是青岛的一个标志，风大，夕阳下的黄昏比较美，适合拍照,0.998425614,1,4.4,栈桥,pretty good
风景挺美，就是国庆去的人太多桥上乌压压的一片。海边有很多礁石，孩子们喜欢在里面找螃蟹贝壳和牡蛎，玩的兴趣倒是比风景的吸引力大多了,0.998500636,1,4.4,栈桥,pretty good
青岛的标志性景点，无论你是晚上去还是白天去，总能收获它的不一样的美景,0.967531191,1,4.4,栈桥,pretty good
