,评论,得分,时间,点赞
247,"小青岛位于青岛湾南部，小巧如螺，山岩俊秀，林木葱茏。小青岛其型如古琴，水如弦，风吹波音铮铮如琴声，故又名琴岛，其灵魂就是掩映于翠绿中的白色的灯塔——小青岛灯塔。

小青岛灯塔不仅是船舶进出青岛港的重要助航和定位标志，同时也是青岛前海的地标性建筑。

小青岛跟栈桥回澜阁隔海相望，但是入口处却要绕一圈，到鲁迅公园旁边的琴屿路，一直向前走就是小青岛公园了。跟栈桥的人山人海不同，小青岛大部分时间是比较安静的。

这里游人稀少，景色秀丽，可以坐下来慢慢的听海~~",4.4,2021/01/18,0
248,"小青岛位于青岛湾南部，小巧如螺，山岩俊秀，林木葱茏。小青岛其型如古琴，水如弦，风吹波音铮铮如琴声，故又名琴岛，其灵魂就是掩映于翠绿中的白色的灯塔——小青岛灯塔。

百余年来，灯塔既为小青岛带来了生命，也为青翠的小岛注入了灵性，亭亭玉立的12米高的八角形灯塔洁白如玉，矗立在青山绿色间，与青岛栈桥相映生辉。

每当夜幕降临，白色灯塔红光闪耀，交互炫斓于万顷碧波之上，在夜空中飘逸，令人神往。尤其置身于回澜阁上，凝目于嫣红的光芒之中，不觉有种飘飘欲仙的感觉。以“琴屿飘灯”命名的小青岛也成了青岛市的城市象征。",4.4,2020/12/17,0
249,"走过建于1942年的370余米的海堤大坝就可以上到小青岛景区，这里三面环海，1898年德国强占胶澳将这里定名为“青岛”，现在的青岛也是根据此岛得名。

天气好在小青岛上可以清晰的看到栈桥、教堂、信号山，还有海军博物馆的三艘军舰。
高12米、八角型的石砌小青岛灯塔是青岛的航标处，也是青岛的德国建筑群之一。

观海栈道和附近的礁石都可以拍美照。小青岛因为形如一把故琴，又称“琴岛”。琴女雕塑也被定为青岛的象征。
[PS ]
地址:青岛市市南区琴屿路26号，
时间:8:00～17:00(16:00停止进入)，
门票:今年到年底免票，平时普通票:5元。
交通:多路公交在鲁迅公园站下，步行海边300多米可达。",4.4,2020/09/01,0
250,在海军博物馆的旁边 去完博物馆可以去那里转转 很近 可以步行或者骑车前往途径鲁迅公园 小青岛门票便宜 有过防护堤就到达了海上的一个小岛 岛上景色不错 海风吹来伴着海味儿和货船的喇叭 很有感觉 岛上的亭子附近有望远镜 需投币观看 环岛一周可以看到栈桥 海岸线 岛上还有日军时修建的运送武器的轨道 小青岛是青岛的一个旅游景点之一 绿化也不错 如果日程不紧 还是值得一去的,4.0,2017/09/29,2
251,很不错的地方，下午六点多去的，正好看到了日落，可惜手机像素太渣，要是有单反就帅了,4.4,2017/05/14,0
252,离开鲁迅公园很近，属于狭长地带，小青岛是青岛前身，琴屿路，在奥帆基地能望见，白色灯塔，一个拉小提琴女石雕像、我们去下雨遇到韩国游客.那里有日本利用军事基地造的轨道，不大，只能原路返回，走进去那条道挺长，不去不甘心，去了也就那样，门票10每人，60岁以上免票，隔壁就是军事博物馆，没进去，公园坝一边可以望见很多军舰,4.4,2015/09/05,4
253,晚上去比较好哦，还不收门票，远看夜景美,4.4,2019/04/10,0
254,"喜欢青岛的海，
还有礁石。
如果有时间，
真想在这里待好久",4.4,2017/03/23,1
255,"小青岛晚上6点关门。
小青岛就在海军博物馆旁边。所以可以在这边再感受下。
小青岛上的标志性雕塑~
随处可以看到的钓鱼者~
不知道这是什么昆虫。在礁石上挺多的。",4.4,2016/03/05,0
256,确实很不错希望大家能看到！约起来！,4.4,2019/04/19,0
257,特别文艺的一个小岛虽然不大但是在公园里吹吹海风特别惬意而且适合拍照还可以看到旁边的海军博物馆早晚都有免票时间段哦而且人也会比较少推荐～,4.4,2016/09/28,3
258,青青小岛，景致精致，风光不错……,4.4,2019/08/17,0
259,非常值得一去，休闲度假好去处。,4.4,2019/04/29,0
260,小青岛公园与栈桥隔海相望，过去要经过鲁迅公园进去，经过一座大桥，里面茂密的树林，海浪拍打这海岸，虽然小却又韵味,5.0,2016/02/11,4
261,青岛就是根据此岛而得名。小青岛面积很小，海拔17米，因其形状如同一把古琴，故又有“琴岛”之称。不由联想起小时候有个动画片叫海尔兄弟，主人公就叫琴岛和海尔。初春躺在小青岛晒太阳是极为惬意的。,4.4,2016/05/29,2
262,小青岛，德国人占领青岛叫这个“阿克那岛”，派兵驻守，日占青岛后，叫它“加藤岛”，当地居民习称“小青岛”。岛上有一个灯塔。需要门票。出租车可以开进去~,4.4,2016/02/26,2
263,主要是景色，没有想象中的没！由于是自助也没有导游，就简单的转了一圈！,4.4,2015/09/18,4
264,隔着一条长堤，里面是海军博物馆大小战舰。欣赏落日的好去处,4.4,2015/12/29,0
265,小青岛管理挺不错的，而且厕所也很干净，我九月初来的，感觉有点热，海风吹了很舒服，有山有水。很不错,4.4,2015/09/06,2
266,"沿青岛海边40公里都可以步行，一路无敌海景。小青岛公园位于汇泉湾与栈桥中间之距离，与海军博物馆紧临，从另一角度欣赏也很好。
门票10元不贵，不过也没多大，适合随意走走发个呆。",4.4,2017/05/26,2
267,景色宜人，早上早去的没有什么人，很安静花开的很好,4.4,2017/08/02,0
268,小青岛是一座海上的小岛，山顶有信号灯，山下有当年德国海军存放鱼雷等军火的弹药库和运送小轨道，站在山顶回望青岛非常漂亮，风景一流。,4.4,2016/09/17,2
269,那里绝对是捕鱼和捕螃蟹的好地方，早上，一早去那里可以看到退潮的海景，快到中午的时候就能在海边尽情的享受捕螃蟹海星还有小鱼的乐趣,4.4,2016/10/23,4
270,10元门票不贵，礁石漂亮，游人少，景色不错,5.0,2015/09/19,2
271,2018.5.4带爸妈去的，但是！这段时间不开放，特别发出来提醒各大网友，但是也可以在附近的鲁迅公园逛逛。沿着海边的小路走到八大关那边看看。,4.4,2018/05/04,3
272,从鲁迅公园出来200米左右就到了海军博物馆。在八一建军节当天能到此一览也算是应景了。在博物馆里，我登上了战舰，感觉很神圣。在战舰的船头，一眼就看到了“小青岛公园”的灯塔。“小青岛”也算是青岛的一个著名景区了。,4.4,2017/08/07,0
273,看着离栈桥很近，其实要绕一大圈，买了门票进去的，说实话没什么意思，那个建筑被封起来，进不去，不过门票10元，也无所谓了。,4.4,2017/06/06,0
274,景色很美，海 礁 浪 光 船 就是美，去那里拍照很好的选择！路比较长，看着海享受慵懒时光，门票也不贵，除了船小青岛是离海最近的地方,4.4,2017/04/02,0
275, 第一次到青岛时曾登上如螺般的小青岛，岛上树影婆娑、绿荫哝哝，留在脑海中的尽是绿色的印象。而这次，转过海军博物馆登临小岛，植入心际的则是它不一般的赤色激情。一座白灯塔亭亭玉立，红瓦在绿树的辉映下尽显它的雅致，赭色岩礁被雪白的浪花所裹涌，迸发出的是更加诱人的奔放激情。是呀，红色展现的是情绪激昂，而绿色则显露的是生机无限、白色则象征着纯洁无暇，在这种充满生机、洁净清尚中的红色，是不是就是所谓的宁静中所展现的一种烈度魂呢。,4.4,2015/10/04,2
276,住宿在小青岛公园边上的公寓~感觉特别的好~挨着大海~早晨和傍晚都可以看着太阳升起和落下~伴着礁石~心情豁然开朗~早晨的时候~有很多当地的居民来抓海胆~还有抓其他海物的~那一刻好向往住在大海边的人的生活~简单~美丽~纯净~,4.4,2015/03/14,2
277,小青岛位于青岛湾内，原先是陆地的一部分，因长期受海水的侵蚀，渐与陆地分离，形成了今天的形状，像一把古琴，所以又叫“琴岛”。岛距东侧海岸370余米，有长长的海堤与陆地相接。1898年，德国租占青岛，在岛上建造了今天依然能见到的灯塔，后来岛归我军用，到1988年才辟为公园，对外开放。,4.4,2014/03/02,0
278,小青岛位于鲁迅公园后面外，海军博物馆旁边。一个小岛被一条细长的堤坝连接，岛上有日军残留下来的鱼雷储藏库和滑轨。山顶的灯塔配合带路灯的堤坝是网红创作的好地方。,4.4,2017/11/28,2
279,小青岛和鲁迅公园，海洋公园在一起，门票十元左右，小青岛是个类似海边堤坝的地方，里面有个小公园，可以说性价比很高的景点,4.4,2017/08/18,0
280,历史悠久，德国人日本人都曾经拥有过，不过最后还是中国人的！太赞了。像一把古琴，听导游说之前是叫琴岛，太漂亮了！其他地方都没有这么美丽的小公园！,5.0,2015/10/02,0
281,位于栈桥东南，小巧如螺，美景天成，与回澜阁一起，如同青岛湾的两颗璀璨的明珠，光彩夺目。白天，游人在回澜阁上凭栏眺望，只见小青岛山岩峻秀，林木翁郁，红礁碧浪，绿树白塔，如一幅美丽的图画。入夜则岛影朦胧，塔上航标灯时明时暗，和周围的七彩霓虹交织出一个瑰丽的夜色世界。游人漫步于华灯下，沐浴着习习海风，观赏着小岛夜色，无不陶醉其中。,4.4,2018/04/08,1
282,在岛上可以看到栈桥，上面没有啥东西，就一个灯塔，还有一个以前日本人存放鱼雷的洞，还有轨道，适合溜溜，门票十块钱，还可以。,4.4,2017/11/01,3
283,景点不错，门票也很便宜，只需要10块。旁边还有很多景点，比如鲁迅公园，海军博物馆，都离得非常近。海底世界眼里，这个只有一点距离。,4.4,2016/08/14,2
284,一大早就赶过去了，人还不算多，景色也还不错，个人感觉也算个不错的景区。小青岛虽然离栈桥已经不远，但是不是一直走就能通的哦，也就是说，走到头是死胡同，还要折返回来的，所以对体力又是一个考验。,4.4,2015/03/06,1
285,挺好，门票10一张，不算贵，挺合算得，值得去。,4.4,2016/06/04,0
286,"小青岛
海冰已经融化了只剩下零零星星的

冬天的小青岛也很别致
透过优美的干干净净的树枝对望栈桥
一览无遗

好美
拍于2020.01.09",4.4,2021/01/10,0
287,当地人说小青岛在维护什么的，已经两年没开放了,4.4,2018/08/23,0
288,这是离海岸很近的一个小岛，因建灯塔修了一条路与岸边连接起来。小岛上的景色不错，但收费很不好，确实从外面远处看，小岛更好一些。,4.4,2017/09/03,2
289,不错的地方，票价便宜，进去后不是很大，慢慢走很舒服，下午浪很大，不停拍上岸，灯塔就晚上比较好看，反正也进不去，感觉比栈桥好,4.4,2016/09/18,2
290,今天风浪太大，小青岛和栈桥都不允许上人的，怕不安全。小青岛旁边停着105舰，又称济南号，是中国自主研发的第一艘！强大的祖国,4.0,2016/07/21,2
291,"这是我们第二次来青岛，来到小青岛
公园。阴雨停歇后的青岛，文艺气息
更显浓郁。
 
成为新网红
站在在青岛著名的栈桥上，眺望海军
军舰（海军博物馆）的方向，就可以
看见一座有灯塔的小岛，由一条狭长的
通道与陆地连接，那就是小青岛公园。
小青岛公园其实很小，绕一圈也就15分钟左右，
但在网红界很火，为什么呢？
美丽的观海小亭
 临海的青岛，以海为灵魂，处处能观海，
 处处是风景。小青岛公园内有这么一个
 临海休憩用的小亭子。亭子呈8片贝壳状
 从中心对称散开，四面镂空。透过乳白色
 的亭子，看着蓝色的大海，那份广阔，
 那种纯净，是能够净化心灵的力量。
 
隔海相望看那城市天际线
 青岛是一座文艺气息很浓的城市，建筑
 风格很欧式。在小青岛公园，隔着海，
 可以看见各种青岛地标建筑，信号山，
 栈道，圣弥额尔天主教堂，德国旧建筑群
 等等，历史的厚重感扑面而来。 
 
与军舰来张合影
 小青岛公园毗邻海军博物馆，军事爱好者
 可以去看看。而那条狭长的通往小青岛
 公园的路，有很多新人在此拍摄，我们
 也举着气球尝试了一番
 
实用信息
地址：莱阳路/琴屿路，在青岛海底世界
 旁边（莱阳路是自西向东单行道，自东
 向西只有公交车道，请一定要注意） 
自驾：公园门口停车位很少，可以选择
 停在琴屿路或海底世界。
门票：5元/人 ",4.4,2020/08/14,2
292,小青岛位于军事博物馆附近，是青岛的象征，原名“琴岛”青岛之名由此而来。岛上有一个灯塔，广场上有观景台和“琴女”雕塑，岛上绿树成荫，非常幽静。门票十元，还很值的，建议夏天去，游览4 0分钟。与陆地有大堤相连直走就是琴屿路，岸边有很多怪石。,4.4,2017/09/03,0
293,入口和海军博物馆挨着。开放时间门票十元。过了时间，则免费上岛。岛很小，上去就看到海女雕塑，话说，小腿粗长不合比例，脚也大的很呢。快走十分钟可以转一圈，适合看日落。我们去时阴天，看不到。对面栈桥和海军博物馆内景看的很清楚。躺在礁石上或坐椅上吹吹风看看海，发发呆，很不错。,4.4,2017/08/31,0
294,很漂亮的地方，拍照很美，海边走走心情很好,4.4,2017/08/14,0
295,小青岛其实叫琴岛，从空中看来就像一把琴，终日绿葱葱的，青岛便得名于此。我喜欢把这里叫做爱情岛，可谓是爱情的圣地。岛上唯一标志性建筑便是日夜巡航的灯塔，围绕灯塔的便是绿树，上岛一走，空气清新，鸟语鸣鸣。海边是休息用的凳子，坐在上面，吹着海风，听着波涛，再浪漫不过。花上一元钱便可以开启望海的望远镜，值得一试。小青岛给人的感觉就是来了就不想离开。,4.4,2017/07/05,0
296,门票十元单就价格而言，也就算低了。可是评胸而论，门票多余收～里面不大，也没有眼前一亮的美景，即便高点处有座小灯塔走文艺气息，也还被树木围墙挡住了很多，确实跟栈桥遥望倒显得栈桥没啥看的了。凭良心说，中山公园植物园都比这里好的多。,4.4,2016/10/11,0
297,到门口了没有去时需要收门票的，当然想，不进大门儿照张相，就代表来过了，但是门口的阿姨非常凶，必须看票才让进大门照相，然后就没照，之后就出来了，只是想在门外照张相，没必要那么哼吧。景色非常好，就是服务人员的素质太差了,4.4,2016/08/22,0
298,去小青岛的过程中，发生了个小插曲，天空忽然下雨了，虽然我们带了伞，但心情却被这阵雨给浇凉了。本来能见度就不高，海边都是雾茫茫的，连张照片也拍不了，这么一来，不是更没戏了。因此原本疲惫的身体也开始闹腾了，再加上小青岛虽近在边上，却又找不到，只好徘徊在鲁迅公园。 其实后来发现这三个景点挨着边的：鲁迅公园，小青岛，海军博物馆。海军博物馆门票有点贵，攻略中推荐的也不多，所以没去，后来在小青岛游玩时，也看到了些许景象。 那天下午让我深刻的感受到青岛天气的多变，使得后来的几天也就见怪不怪了。雨没下几分钟就停了，正当我们快走到小青岛时，天空居然放晴了，虽然阳光有点刺眼，但蔚蓝色的海面一下子在我们面前铺开，心情也瞬间明媚起来,4.4,2015/08/06,0
299,这次第二来青岛，觉得最好的地方就是这里了。浪头很高，不时有浪直接打到路上。儿子站在路边，一心想让浪花打到他，最终他如愿了。夕阳西下时，大批游人坐旅游巴士离去，岛上渐渐沉寂下来。半躺在岸边的长椅上，尽可能舒展手脚，看浪花飞溅，海鸥盘旋，远处海天交汇，云霞辉映，真是放松啊。,5.0,2014/08/03,0
300,"是青島看海景最好的地方,小島本身也很清幽,岛上的领地咖啡厅非常值得去，環境舒適,咖啡好喝。在公园入口处说是去喝咖啡的，可以半价购票。

我們3月31日去的,碰巧是最後一天營業,幸好讓我們趕上了,要不可就錯過了這個亮點。咖啡厅結業後，小青島的吸引力肯定大打折扣。

",4.4,2013/06/06,0
301,很喜欢的一个地方，每次去青岛都会去逛逛,4.4,2018/10/19,0
302,"浪大，漂亮，不多说，夜景美。
比青岛其他景区的浪花好看多了",4.4,2016/10/05,3
303,小青岛介绍说可以看到青岛的全貌，但门票10元就贵了，5元还差不多，因为那公园真的不大，一会儿就逛完了，但风景还可以,4.4,2014/09/19,2
304,小青岛比较变态，到了门口还要途径这个长约1公里的延伸道才能真正到小岛。要收门票的~10元。岛上人很少，海边全是礁石，无沙滩，小岛很小，溜达一圈三五分钟就搞定了。有在那钓鱼的！,4.4,2014/06/28,1
305,小岛景色不错，碧水蓝天！有礁石，有海浪，还有青岛琴女,4.4,2017/12/16,1
306,好玩干净漂亮的小岛，远眺回澜阁,4.4,2019/04/10,0
307,小青岛离海军博物馆很近，参观完海军博物馆走一段路就上岛了，小青岛又名“琴岛”，岛上有座灯塔，有以前运送鱼雷的轨道，沿着轨道慢慢走，绕岛一圈不用多久。,4.4,2018/08/12,0
308,靠近海边对面就是栈桥景色非常的漂亮。如果喜欢的话可以乘坐下快艇出海非常的刺激非常的棒，是小青岛公园的亮点哦,4.4,2015/12/03,0
309,来到青岛，小青岛还是要去的，不用坐船，鲁迅公园右手边有一条海堤直通小青岛，途中可见很多海军战舰。岛很小，有德国人建、的灯塔！,4.0,2018/06/11,1
310,就是一个不太大的小岛，坐车很方便到达，门票是10快钱！景色很美！,4.4,2015/09/06,0
311,小青岛很别致，受城市灯光污染很少，使晚上看星星的不错选择。当地人会拿着强光电筒在小青岛赶海，颇有生活情趣。东边的鲁迅公园、西边的海军博物馆，以及附近的大排档（头一家生意繁忙的）都不错。,4.4,2014/07/01,0
312,真心小，幸好票价不贵，上去吹吹海风，青岛有太多适合约会的地方了,4.4,2016/09/18,0
313,小青岛公园位于海边，栈桥对面的一个小岛上，有桥连接岸边。过了鲁迅公园后沿着琴屿路一直走到底就是小青岛。海边开了几家餐馆和咖啡馆，环境非常不错，适合下午来这里晒着太阳，听听海浪的声音。,4.4,2015/05/17,0
314,个人觉得，这是个必到的地方，因为可以延伸到海的中间，心旷神怡，并且可以从另一个角度看海湾里的军舰~~~,4.4,2013/12/04,0
315,"青岛最美的小岛，因仙女的故事而得名，城市名称也来源于此！
山东是个旅游大省，青岛是这个省最为洋气的城市。因为历史原因，这里遍布欧式建筑，特别是德系建筑。那么，有个问题问一下各位看官－你知道“青岛”这个名称是从哪来的吗？
其实，“青岛”两字源自一座小岛。这座小岛原是胶州湾中一座孤屿，面积仅有0.024平方公里，距离海岸约370多米。当年德军强占胶州湾，根据这座小岛的名称将占领区定名为青岛。其后，这座小岛还曾被日本人侵占。在上个世纪初期，德国人也称这座小岛叫“阿克那岛”，日本人称为“加藤岛”，当地人则习惯称其为“小青岛”。
小青岛目前是一座公园，白天向游客收取门票，检票人员下班之后是免费开放的，不过规定游客到点就必须返回。
二十世纪四十年代初，小岛的东面筑起了防波堤与海岸相连，无须借助船只便能登岛。从高处看，小青岛和古琴的形状非常相似，“琴岛”这个外号随之叫开。印象中，我国福建省厦门市的鼓浪屿也被称为琴岛，不过鼓浪屿主要因钢琴、风琴众多著称，和小青岛“琴岛”的称呼截然不同。
在远古时代，小青岛是陆地的一部分，经过海浪长年累月的雕琢，才变成海中小岛。
这座小岛的海拔只有十七米，主要为岩石结构，沿海岸线修有步道，沿海都是礁石，步道旁边则是四季长青的松树。类似的松树在青岛市其他地方也很常见，主要是这里的纬度和气候条件，比较适合松树的生长，如果栽种其他树种，秋天一到便一片残败，视觉效果要差很多。
小青岛灯塔是岛上的标志性建筑，它建于小岛的最高处，是胶州湾的重要航标，为德国人所修建，于二十世纪初期启用。灯塔由白色大理石构筑，一共有两层，塔身为八角形，每当船舶进出港湾，这座灯塔便是重要的航标。
由于位置独特，无论白天，还是夜晚，小青岛灯塔都是海湾最明显的景观，青岛的海上旅游线路都会途经这座海心岛屿，反倒是岸上旅游团较少登岛。青岛的旅游景点非常多，小青岛顶多是二线排位，很多游客更喜欢到栈桥、八大关、崂山等处，这些地方逛完，基本上就没有时间去其他旅游景点观光了。
小青岛其实是欣赏青岛湾区风光的好地方，在岛上可以欣赏青岛的城景，还有栈桥的风光，不远处信号山公园和小鱼山的迷人景色也尽收眼底。
小青岛最让人迷恋的还是黄昏景色。这里虽然无法看到太阳滑落地平线，但可以看到红日和摩登建筑争辉。太阳滑下地平线之后，天色橙黄，在地静谧，只闻海浪声。吹着海风，欣赏着眼前的醉美风景，无限惬意在心头。
关于小青岛还流传着一个传说。
传说很早以前，有一位弹琴的仙女爱上年轻的渔夫，两人随后结为夫妻。仙女总是用琴声为出海打鱼的丈夫导航，两个人在一起度过了一段美妙的日子，满以为可以一直幸福下去，没想到被玉皇大帝发现。玉帝龙颜大怒，准备将仙女捉拿回去，仙女和渔夫情比金坚，最后殉情于小岛上。
仙女的故事凄美动人，感动了数代艺术家，为了纪念她，小青岛入口处立起了一座“琴女”雕塑。
看雕塑，听故事，“琴岛”的形象丰满了很多。",4.4,2019/10/15,1
316,小青岛又叫琴岛，上面有一个灯塔很漂亮。不要门票，不过游玩要注意时间，上岛唯一一条路的关闭时间挺早的！,4.4,2017/10/14,0
317,鲁迅公园下车，沿着海边一直走。从堤坝上过去就是小青岛。好像得门票，车也可以过去。其实也就是这个连着大陆的半岛，没有特别的东西，看风景还行吧。,4.4,2016/09/22,2
318,很漂亮的小岛，正中一座德国建的灯塔，岛南面一片黄色的礁石，浪花飞溅，很多情侣在此拍摄婚纱照。还有岛上的小猫，挺干净的，不象流浪的，一点不怕人，懒洋洋地晒太阳。,4.4,2014/04/10,1
319,优美的地方，海边都是礁石，很扎脚必须穿鞋走，不太大的地方就是很优美，孩子没什么可以玩的，感觉更像是一个街心公园，中间有个小山坡可以看远点，总体来讲没有惊艳,4.0,2016/12/19,3
320,"主要是为了顶端的灯塔去的,交通有点不方便公交不到门口,要走一段路;
不过山顶景色真心不错,還可以眺望对面的栈桥;",4.4,2014/08/30,1
321,午饭后，我们向小青岛出发，终于看到了海钓的人群，在礁石上悉零分散。小青岛上的迷雾依然未见消散，在这雾霾笼罩下看不见海岸线的堤岸边，一对情侣相依看海，时间在这一刻仿佛暂停了。,4.4,2013/12/30,0
322,小青岛是一面连接陆地.由莱阳路入口进入.三面环水的.伸向大海.岛上空气清新.景致美丽.站在小青岛上面向青岛会看到不一样的景致.白天要收费的15元.晚18;30以后免费的.,4.4,2014/02/16,0
323,一个宁静的美丽的小小岛，没有太商业化，有待整理整理，静静得坐在岛上，可以远观美丽的海岸线,4.4,2015/10/11,0
324,很喜欢这个地方，如果回来不用走回头路就更好了！走过去挺远的，如果能从海博直接穿过去就好了,4.4,2015/10/10,0
325,很漂亮的一个公园，与栈桥隔海相望，但要从陆地走过去还是得有三四站地吧，鲁迅公园的西边，沿着琴屿路一直往里走就到了，公园门票10元,4.4,2015/07/19,2
326,大家好，我想问一下，小青岛的招待票和普通票有什么不同，招待票有什么好处有什么项目，,4.4,2016/04/09,0
327,"德国强占胶澳后，将其占领区定名为""青岛""，就是根据此岛而得名。这海中孤屿被德人称其为“阿克那岛”，派兵驻守，日占青岛后，称为“加藤岛”，当地居民习称“小青岛”。
德国租占胶州后，在岛上建起灯塔。解放后，该岛一直为中国海军快艇支队沿用，并对灯塔进行了大规模修建，塔身白色，呈八角形，是国内外船只进出胶州湾的重要标志。
小青岛公园，以栽植黑松为主的基础上，还栽有樱花、碧桃、石榴、木槿、紫薇等春、夏、秋三季开花的观赏植物，在岛上地势较为平坦的南部有一个非常小巧的广场，广场中间立有手抱古琴、目视海面的“琴女”雕塑。",4.4,2020/08/14,0
328," 相信大家之前已经看到新闻了，自2020年8月1日至12月31日，青岛会向国内外旅客免门票开放包括崂山风景区、小青岛、小鱼山等12家国有政府定价A级旅游景区。所以我先去打卡了这其中位于沿海一线的两个景点。
 按照交通方便程度，我推荐的路线是水族馆鲁迅公园小青岛公园。趁景区免费，天气正好，再来感受感受老青岛的美吧。

景点一：海产博物馆（青岛水族馆） 青岛·山东 青岛水族馆 
地址：青岛市市南区莱阳路2号
备注：注意不包含海底世界，海底世界门票需要另外购买，去之前要提前预约。

景点二：小青岛 青岛·山东 小青岛 
地址：青岛市市南区琴屿路26号

交通出行方式：
 乘坐6路、26路、202路、214路、223路、228路、231路、304路、312路、316路、321路、411路、501路、隧道2路、隧道6路在鲁迅公园站下车。
 
推荐路线：下车后，先去参观水族馆，出来之后到鲁迅公园看看海，拍拍照。沿着海边再大概步行十几分钟就可以到小青岛了。

关于拍照和介绍：
 水族馆是中国第一座水族馆。最推荐的是梦幻水母宫，很适合拍照，可以看到各式各样的水母和海洋标本。如果运气好的话，在海豹海狮馆里，可以和这些海洋生物们拍个合照。
 一进入小青岛公园，就可以看到最显眼的白色灯塔和琴女雕像。在停车场附近有个白色的贝壳亭，可以拍出面朝大海的感觉，已经成为很多人的拍照打卡点了。可惜小时候经常拍照的长堤已经不能过去了，只能在远处看看看。小青岛旁边就是海军博物馆，天气好的时候，视野清晰，可以看到海对面的栈桥。可以围着公园转一圈，看看四周的风景。 

贴心小提示：
 夏季青岛天气炎热潮湿，要做好防晒防暑措施。
 出行前一定要做好预约，未预约不要盲目前往，景区如果达到参观预警人数，会停止入园或分流。
 暑假游客多，要戴好口罩，做好防疫措施，积极配合景区工作人员工作，主动出示健康码，测量体温。 

青岛旅行攻略 | 青岛周末放松好去处 | 青岛小众景点打卡 | 青岛网红拍照地 | 青岛拍照 | 青岛旅行| 青岛沿海一线景点 | 青岛免费景点",4.4,2020/08/09,0
329,"山东青岛||3天2晚游玩攻略·经典+小众景点
-
行程推荐
DAY1栈桥→老城区→信号山→小青岛
DAY2八大关→第二海水浴场→太平角公园→五四广场→帆船基地→夜景
DAY3小麦岛→海尔家电博物馆→崂山沙子口
-
市南老城区必去老街
中山路、湖南路、浙江路、明水路……
栈桥、天主教堂、总督府……
-
小青岛
公园的指示牌在鲁迅公园旁，那条路叫做琴屿路
琴屿路到售票处500米的样子就是10分钟左右
公园广场中间有手抱古琴、目视海面的“琴女”雕塑
最显眼的灯塔，是海上过往船只进出胶州湾的重要航标
网上风靡的网红处贝壳亭，说是有“爱琴海”的既视感
-
八大关
把公园与庭院融合在一起，郁郁葱葱的树木、四季盛开的鲜花，十条马路、千种风情
韶关路的碧桃、正阳关路的紫薇、居庸关路的五角枫、紫荆关路两侧成排的雪松、四季常青 宁武关路则是海棠……从春初到秋末花开不断
太平角公园
原为靠近陆地一小岛，清代称“绿豆岛”
清末，岛已与陆地相连成为一处岬角
我觉得还是值得一逛的，沿着栈道走起起伏伏，可揽尽不一样的青岛风光
-
五四广场夜景
灯光秀：淡季周五周六各播一场，旺季每天播两场
青岛夜景亮化设施启闭行新规，浮山湾灯光秀增加播放场次
-
东海中路滨海步行道
沿着木栈道，由南及北，先是沙滩，便是礁石、最后是大海……
一直走，突然在弯道出现一个石洞，这里也是网上风靡的网红打卡地
-
小麦岛
小麦岛公园其实真的不大，但却有蓝天、大海、草地与柔情，符合你对浪漫的想象
海边的棕色木栈道，绿油油的小山坡，山坡上灰色的矮石墙，湛蓝色的大海，礁石等等交融在一起，充满着生机与活力
-
海尔家电博物馆
整个建筑叫做“冰山之角”，在建筑的上层有彩虹楼梯，因一波波的人前去打卡拍照
位置：崂山区东海东路52号
周边：小麦岛公园、青岛海昌极地海洋世界
门票：楼梯上免费，进入博物馆要收费
交通：地铁2号线到海游路步行800米；地下停车场5元一小时
-
崂山沙子口
小众沙滩，崂山脚下“五渔村”
要在下午的时候，天气好、潮水退的时候，更好的拍到对面的渔村，毕竟渔村才是重点！
关于相机的话，有长焦更好，能拉近渔村与人的距离感，也能拍几张渔村特写
位置：青岛崂山区沙子口休闲广场（路边有块写着“沙子口是个好地方”的大石头）
门票：免费
建议游玩：1-2小时",4.4,2020/07/21,0
