,评论,得分,时间,点赞
1034,栈桥青岛的象征，我是青岛人不是游客，我以本地人的角度来介绍一下栈桥，栈桥历史悠长，时过境迁，多年毅力在海上，多次修复，保持了原貌，在秋天栈桥最美，天是蓝的，海是绿的，栈桥是红色的，美不胜收，夏天来的朋友们可以游泳戏水！青岛欢迎你！,4.4,2016/09/18,2
1035,"青岛栈桥是青岛市地标性建筑和城市名片，有100多年的历史 ，也是青岛发展的历史见证。
青岛栈桥位于青岛老城区繁华街道中山路南段。有地下通道通往海滨栈桥。桥身长400多米。栈桥最南端是双层飞檐八角亭阁——“回澜阁”，登楼远眺，前海景色尽收眼底。
青岛栈桥西侧是第六海水浴场，向西眺望海上皇宫和海关大楼。东侧是著名的小青岛。
身为青岛人，几乎每年多要到栈桥看看，可惜没有留下令人满意的照片。",4.4,2016/09/15,2
1036,免费景点，在青岛火车站旁，游客巨多。20年前来过一次，那次是因公出差，火车时间还早就到这里游玩了一番，当时印象极深刻。这次是专程来青岛旅游，带着家人好好的玩了一次。在这里可以凭栏远眺，听涛观海，也可以在沙滩捉蟹摸虾，当然也还可以做一个海里蛟龙，浪里白条。美丽青岛，美丽栈桥。,4.4,2016/08/21,2
1037,下午五点多去的，人不算太多，估计涨潮的关系，礁石很多都被覆盖了。看到还有很多人在海边捉螃蟹什么的，可以站在礁石上拍拍照，另一边是沙滩，早点的话会有摩托艇、海上自行车之类的海上项目，去的时候栈桥上的回澜阁木有开，就在周围晃了一圈，风比较大，逛一圈半小时足够了！,4.4,2016/06/29,10
1038,到青岛去的第一个地方，一下火车站就可以直接走过去，不收费，很近，去的时候栈桥还没有重建，14年冲毁的好像，人很多，一条长长的栈道延伸到海里，风景很棒，可以看到小青岛和各种不知名的小岛，生活在内陆的孩子第一次见到大海很兴奋，真的视野很宽阔，风景很美，听着海浪的声音，吹着海风，太羡慕青岛的人民了。,4.4,2016/03/13,6
1039,十月一去的，从北京自驾游。看见大海的感觉特别棒，没有选择大游轮，在停车场有推荐的行程，坐快艇游8大景观，具体花多少钱记不清了，平均每人不到三百，这种景点没必要步行，快艇的司机兼职导游，会做简单的介绍，人很友善，其实这里走马观花就可以了。栈桥两边的海滩上有许多人在岩石上捡贝壳，很有乐趣，建议自由行。,4.4,2016/02/09,21
1040,离火车站很近，栈桥是青岛的标志性景点。欣赏欣赏大海看看海鸥很有趣。当天下午了，景色有点冷清，但是凄凉的海面上还是有非常多海鸥飞来飞去，景色和情景依然好。沿着海边一直走，很多景点都能一块儿给玩了。虽然青岛是个小城市但是玩起来非常方便，交通也很便利。,4.4,2015/03/21,0
1041,就是个桥没什么感觉,4.4,2020/07/30,1
1042,打卡地，暑假去的，喜欢看当地人跳水表演,4.4,2019/09/03,0
1043,青岛的标志性建筑，缺点是人太多，海边海鸥非常多，可以买两块钱3小袋的馒头丁喂海鸥，不过，我是没有正好投到海鸥嘴里，免费的景点走过路过就可以，没有太大趣味，海边非常多的游船贩子，不要买地下通道的食物。,4.4,2017/04/23,2
1044,不错不错，景色真心的漂亮，夜景也很美,4.4,2019/10/24,0
1045,非常值得一去，海水很清澈，很美，沙滩人很多，挺好玩的，6路公交车直达非常方便,4.4,2019/07/22,0
1046,多年前的一个军事码头成了现在的一个旅游景点，以前的时候还没有这么长，这是后来又加长的，而且每到过节的时候人都特别的多，真心是真的累啊。不过景色来说确实好看。,4.4,2019/06/06,0
1047,冬日的海滨栈桥有一番别样的美，人流还是比较多的。海鸥在迎风起舞，不禁想起小时候的儿歌，海浪拍打岩石，波涛追逐，算不上雄浑壮阔，却依然有着摄人心魄的激情。海边依然有不少人在嬉戏玩耍，也是挺有乐趣的。,4.4,2017/01/13,2
1048,晚上夜景漂亮，栈桥是青岛的旅游景点,4.4,2019/07/26,0
1049,"旅拍的朋友们注意目前的开灯时间19:30-21:00
21:00就熄灯，切记",4.4,2019/05/30,0
1050,下午的航班返程，赶着半天的时间要去青岛海边看海。栈桥，古时码头，如今免费的去处，真不错，离高铁站很近。吹着海风，看游客欢乐的哭脸，栈桥的一头，还有老年人游泳健身，一道好风景。,4.4,2018/08/13,3
1051,一月内去过两次，栈桥上、海滩边，人都不少。图左一、左二和右图，可见栈桥和其尽头的角楼亭阁;中图何右二，为大家在看或买潜水人辛苦打捞上来的海星等新鲜海产品。,4.4,2015/03/08,0
1052,人少时的栈桥，拍出的照片更有美感,4.4,2020/03/30,0
1053,海边就是好看，很棒，就是人有点多,4.4,2019/10/02,0
1054,青岛必去景点，虽然人多，但很值得去看看，摩托艇挺好玩，就是中间会收别的费用，虽然是自愿，但是也很不满意，二次消费，我是不喜欢。栈桥水是比较脏，人多，的原因吧。还是挺喜欢的。,4.4,2017/05/03,3
1055,栈桥是青岛的标志，到青岛来不去栈桥都不算来过青岛！周围还有劈柴院小吃一条街、天主教堂等值得游览的地方，真的很好！,4.4,2015/10/04,2
1056,没人的时间去拍照，特有美感哦。,4.4,2020/05/15,0
1057,免费的景点，过来了就打个卡吧。,4.4,2019/10/22,0
1058,去过栈桥得烧好几次了，然后最喜欢冬天的栈桥，上面有海鸥，你可以在最头上向大海望去有非常多的海鸥，你可以喂食。千万不要在旺季的时候去，真的是人特别的多。,4.4,2019/03/15,0
1059,在青岛火车站附近，属于老城区吧，海水不是很蓝，可能位于市中心附近的缘故，可以看到一个大教堂，在坡上，栈桥就是类似一条通往海中的小堤坝，上面有个阁楼。,4.4,2016/06/27,6
1060,很美 青岛的海比烟台漂亮，规划更好。人来人往，我们是清明期间过去的。,4.4,2019/04/08,0
1061,特地挑冬天淡季出行 酒店就住在旁边 步行五分钟 海水非常清澈 有很多爷爷在冬泳 看着就很厉害 很多海鸥 不怕人 可以买小面包碎喂它们几块钱一袋很便宜 会一下子聚过来,4.4,2017/06/18,4
1062,栈桥就像青岛上面的一颗海上明珠一样，刚进入火车站旁边的海边的时候也能够看到，真的是比较雄伟壮观，游玩的人也特别的多。周边有很多沙滩，也比较好玩。,4.4,2018/10/26,0
1063,青岛市一个标志性景点，景色一般（如果花钱进入景区参观的话，没有什么打动人心的感觉，而且游客还非常多），建议在岸边拍栈桥，角度好的话，效果不错。,4.4,2018/10/29,0
1064,"栈桥，青岛的名片，老青岛人美好回忆，都会留在这！2018年六月，是青岛迎来第一次""上合峰会""，整个城市变的更加美丽，尤其""栈桥夜色""，分外美！",4.4,2018/06/11,2
1065,由于住在火车站附近，离栈桥很近，走过去的，人超多 有很多海鸥，可以买食喂拍照，旁边还有摩托艇可以玩。可以在栈桥上慢慢走，感受一下这座城市的美丽。,4.4,2018/04/17,4
1066,没意思不好玩，栈桥的沙滩不大，四点多就涨潮了，第一海水浴场也没什么玩的，卖的吃的还特别贵一串鱿鱼大的要15小的10块，第二海水浴场公主搂不建议去门票就要20里面还没玩的，就是看个洋房而已，还有就是天幕城也不值得去，就是一条天，里面挺黑还有回音，劈柴院也没玩的也是一个不到10米的小吃街，本地人说里面的东西特别贵，别的景区都没去，都说不好玩门票还贵，喜欢沙滩的朋友可以去黄岛玩玩那的沙滩不是人造沙滩很大捡贝壳也挺好，还有就是青岛的自助餐也不咋的，不紧贵菜没了也不上菜，羊肉还是个假羊肉,4.4,2019/05/07,1
1067,"栈桥是青岛的代表，也是见证着青岛的近百年历史变迁，离火车站中山路商圈并不是特别的远，坐公交过来也是挺方便的，栈桥就是一条延伸到海中不远地方的一条小桥。
上面的回澜阁也是非常的有历史，早上去栈桥之后，这里实在是很多人在这里拍照，或者说是看海景之类的，夏天还是比较的热，水上活动也是十分的丰富，就是价钱比较贵。
傍晚的时候，这边人会比较少一点，天气也没有那么严热。",4.4,2018/07/20,1
1068,"青岛栈桥是每个去青岛游玩的游客必去的地方之一，是首批国家AAAA级旅游景区。栈桥位于游人如织的青岛中山路南端，桥身从海岸探入如弯月般的青岛湾深处。桥身供游人参观并在此停靠旅游船，由此乘船可看海上青岛。
青岛栈桥始建于清光绪18年即1892年，是青岛最早的军事专用人工码头建筑，现在是青岛的重要标志性建筑物和著名风景游览点。
青岛栈桥全桥长四百四十米，宽八米，钢混结构，桥南端筑半圆形防波堤，堤内建有民族形式的二层八角楼，名回澜阁。飞阁回澜被誉为青岛十景之一。",4.4,2018/06/18,1
1069,"游人漫步于栈桥海滨,可见栈桥似长虹卧波,回澜阁熠熠生辉.所谓“长虹远引”、“飞阁回澜”所指即此.远处,树影婆娑、绿荫哝哝,一座白灯塔亭亭玉立.湾东侧和北侧,红瓦绿树交相辉映,各式建筑参差错落的分布在海岬坡地之上.湾西侧的现代化高层建筑紧靠海岸拔地而起,壮丽恢宏.沿岸的防波堤由花岗岩垒砌,高出水面10余米.涨潮时,惊涛拍岸,激起簇簇雪白浪花,引来无数游人观看；潮退后,赭色岩礁和金色沙滩露出水面,海滩上满是赶海拾贝的游人.
栈桥划波斩浪,象一条长龙横卧于碧海银波.循桥渐入,仿佛走进大海的怀抱；伫立阁旁,层层巨浪澎湃涌来,拍打堤坝,击起万千碎玉；进入阁内,沿螺旋楼梯登到楼上,四周尽是宽敞的大窗,放眼望去,又是另一番怡人风景.
秋天涨潮时,尤以西部岸堤景色最佳,海浪拍岸,激起数十米巨浪,轰然作响,蔚为壮观,退潮后,海水后退一百米,礁岩沙滩上满是赶海挖蛤蜊的游人.",4.4,2017/04/12,5
1070,9月27日，不少市民和游客争相来到栈桥欣赏海上升明月，感受“超级”大月亮。据悉，今年的中秋月与超级月亮和月全食相连，十分罕见。且今年的中秋月是2006年以来距离地球最近、视直径最大的，这种现象平均9年才出现一次喽！,4.4,2015/09/29,5
1071,栈桥距离火车站很近，晚上在栈桥溜溜弯，吹吹海风还是很惬意的，附近有一家三合园饺子馆，老字号，虾仁和鲅鱼馅的饺子非常好吃！,4.4,2015/09/21,3
1072,"遇到大风浪，栈桥清场，人少时，景色确实很美；海浪奔腾着、排山蹈海般扑上栈桥、扑上岸边的路面上，浇透了一群群的游客。海苔、海带留在了路面上，积水没过小腿，游人却喜欢趟进去，感受海水的冲洗。
允许上传的照片数量太少，很遗憾，很多美景不能展示。",4.4,2015/08/08,1
1073,栈桥就离火车站仅仅1站地。是青岛的标志性建筑。景色很美。当年为李鸿章修建。很值得一看。景点免费。从栈桥沿着海边漫步，然后是海军博物馆，小青岛，鲁迅公园，海洋世界，第一海水浴场，八大关，第二海水浴场，五四广场，奥帆中心，极地海洋世界，石老人海浴场，崂山。景点都在海边。去远点的景点可以坐观光车一号线。10元一位。,4.4,2015/06/28,7
1074,站在栈桥上，感受一下海鸥飞处彩云飞的感觉，虽然天气有点阴郁。不过，看到无拘无束自由自在的海鸥真是非常的开心惬意。这里是青岛的地标 值得一游。,4.4,2018/11/17,0
1075,栈桥始建于清光绪十八年（1892年），是青岛最早的军事专用人工码头建筑，现是青岛的重要标志性建筑物和著名风景游览点。早上出去很多人在喂海鸥,4.4,2018/10/25,0
1076,青岛的必游景点了，离火车站很近，与小青岛隔海相望是。平常人就挺多的，这里充斥着太多的旅游贩子，让你坐游艇，给你拍快照，仁者见仁智者见智吧。,4.4,2017/06/12,4
1077,青岛的地标之一，值得一去，与心爱的人一起走一走栈桥，看看山，看看海。进回澜阁了解下栈桥历史。深入历史，了解历史。从栈桥看军博，从军博看栈桥，相信会给您不一样的美妙感觉。还不快来。,4.4,2016/08/11,6
1078,有幸在青岛最冷的一天来到栈桥，居然还是人多海鸥多，海水都结冰了，可那些海鸥飞来飞去唱着歌，儿子特地带了2个超级大馒头去喂它们，寒冷都忘记了,4.4,2016/01/19,2
1079,下午六点时候去的栈桥，人超级多万；正好下雨了人才减少些：桥下都是抓螃蟹的人，把所有的石头都翻个遍也没有收获；在桥上欣赏下夜景还是不错的。,4.4,2019/08/05,0
1080,栈桥是整个青岛最经典的建筑之一，从远处看真的是特别漂亮，不过千万不要节假日的时候去，因为你看到的都是人，海上的风景真的很难有心情去欣赏。,4.4,2019/05/04,0
1081,晚上到的青岛、第二天早上还要赶飞机就急忙把行李放到酒店去看夜景了、很美、还能听到海浪拍打的声音、要是在高处看会更有感觉、但是时间不够、顶的酒店又不太理想、以后有机会白天去看看。,4.4,2017/02/28,2
1082,青岛前海栈桥，是一处老的德国人建造的使用性码头。现在成为标志性的建筑之一，前年局部被台风催跨，又新修建的。前海一线是外地游客最为钟爱的。,4.4,2015/02/07,0
1083,栈桥春夏秋冬各个季节我都去过，不管是什么时候人都非常的多，在栈桥上往下看风景的时候特别的美，尤其是冬天，栈桥上有很多海鸥，非常不错的！,4.4,2019/01/10,0
1084,免费，人很多，可以喂海鸥，附近买两块钱三袋的馒头，喂海鸥，尽头回兰亭就是青岛啤酒的logo，对岸是小青岛公园，有很多推荐你坐船的小贩。,4.4,2017/04/19,4
1085,栈桥，虽然每次来青岛都会来这个地方，但是每次来，感受都不一样，吹着海风，虽然此刻有点凉，但是确实有一种别样的美，而且离火车站特别近哦。,4.4,2016/11/08,4
1086,延伸入海的一座桥，桥上人很多，可看到很多海欧，还可以近距离给给海鸥喂食，站在桥上可以观看青岛的高层建筑，非常漂亮，是一个值得去的地方,4.4,2019/04/19,0
1087,一下青岛火车站就会看到栈桥，真的是整个青岛的一个标志性建筑，人多的时候你只会看到人头，瞧你怎么看不见。冬天的时候还有冬泳的特别的好。,4.4,2019/03/06,0
1088,我最喜欢冬天的栈桥，上面有很多很多，而且人也不是特别的多，旺季的时候去的时候除了人就是人，根本看不到路。建议玩的时候一定要挑选淡季。,4.4,2018/12/10,0
1089,从青岛火车站下车直奔栈桥而来，迎着海风便闻到一股海鲜味（哈哈），游人如织，不一而同得都望向原处海平面。景色宜人，美好旅行从栈桥开始。,4.4,2015/10/02,0
1090,昨天晚上7点半左右过去的，一路上看到很多人抓螃蟹，很有趣，我们也加入了大军，可惜没有抓到，栈桥人很多，吹吹海风，看看夜景真的很舒服,4.4,2019/07/17,0
1091,环境是不错，大海景色也很好。就是边上的商家太坑了，连换个衣服就要40元，还是一个人40元。,4.4,2019/07/02,0
1092,从下了火车站一直往前走，不远处就是栈桥，尤其是桥两边的公路的风景也是特别的棒的，从栈桥上一直走到海的中心，可以看到青岛老城的壮观！,4.4,2019/04/22,0
1093,去的時候剛好退潮，潮間帶有許多爸爸媽媽帶著小朋友應該是在撈小魚、捕螃蟹吧！走到棧橋盡頭矗立的是回瀾閣，在那也可以遠眺港灣的景色喔！,4.4,2018/11/18,0
1094,青岛市一个标志性景点，紧靠青岛火车站和著名商业街，原来是一个码头，后期改建为旅游景点，在这里拍海景还是不错，游玩的话，性价比不高。,4.4,2018/10/27,0
1095,"青春是一场旅行，长路漫漫，不知道前面的道路是否布满荆棘。
成熟是一场旅行，回忆中品味芳华，让芳华在旅途中再次绽放。
人生是一场旅行，从未知的起点出发，去寻觅下一站的风景。",4.4,2018/01/12,2
1096,"因为当天有轻微雾霾，所以拍照效果一般，租车自驾感觉虽好到青岛单行泛滥、停车位少也是很伤脑筋。
栈桥很热闹，海鸥不怕人，青岛超热情。",4.4,2016/01/14,2
1097,栈桥早晚的景色是不一样的，本人觉得半晚的景色更美，和家人或者男友去都是很好的，在这里可以吹着海风呼吸到新鲜的空气，别有一番风味，只是去的时候天气还比较冷，建议七八九月份去,4.4,2015/08/20,2
1098,栈桥虽然只是一个桥，但是它一直延伸到海里边，还是非常雄伟的，尤其冬天的时候，在这，顺便看看海鸥，是非常惬意的，而且上边都是免费的,4.4,2018/10/10,0
1099,"风景很好哦^_^
喜欢大海的朋友可以住在海边
一出门就是大海的感觉很好 很想搬到青岛来住哦
我是个摄影师 有帅哥美女想约拍的私聊我哦",4.4,2017/02/16,4
1100,青岛地标性景点，火车站旁边，人比较多，回澜阁周围人更多，而且还有地摊买小东西的，海边可以赶海，是孩子们的乐园，海上可以坐游艇。,4.4,2019/08/13,0
1101,栈桥，名字好好听，不过不是桥哦，是延伸到海里的那啥，尽头有坐塔，节假日人可是爆满啊，挤都挤不进去，那哪里水很深，记得注意安全，周边有商贩，可以买点纪念品，记得货比三家,4.4,2017/10/04,2
1102,去栈桥的那天是个阴天，没有太阳，气温稍稍有点低，但没有冷的感觉。栈桥的景色就像中国的水墨画一样，很美，加上一阵阵的海风，真是舒服极了，顿时所有的烦恼都被海风吹散了……,4.4,2015/10/09,0
1103,青岛的标志性建筑之一。位于中山路的最南端。与小青岛遥遥相望，与第六海水浴场相邻，与火车站广场近在咫尺。来青的游客可以来此一游。,4.4,2015/08/19,0
1104,青岛的地标，青岛火车站出站不远就到了，当年清朝第一次在青岛驻军就是在栈桥附近，德军侵占胶东半岛也是在栈桥登陆的，很有历史感。,4.4,2019/08/16,0
1105,海上长廊，如果不是节假日人不算很多，漫步在这里很有味道，眺望无边无际的大海，太美了。有一种沧桑的浪漫，古典与现代的完美结合！,4.4,2019/06/14,0
1106,是记忆中青岛的名片 免费景点 冬季有海鸥 值得一看,4.4,2018/11/20,0
1107,来了五天，住在栈桥体验了很多美景，天气睛朗的日出；清晨锻练跳水的爷爷奶奶；引吭高歌的老阿姨；玩泡泡的少女.......，这些景色美的不要不要的。,4.4,2018/08/28,3
1108,一出了青岛火车站就是栈桥了，非常多的游客，很多观景点，可以看到港湾，还有青岛的城市景观，沿海也有很多在冬泳的居民，不仅是具有意义的驴友观景点，也是大家生活的休闲场所,4.4,2017/11/15,2
1109,有很多海鸥，可以买点面包渣喂海鸥。很美，走上栈桥领略青岛之美，。建议五月六月份去，天气暖和，享受海风。四月份海边还是比较冷。,4.4,2017/04/12,4
1110,夜晚的栈桥是最美的，吹吹海风，凉快又惬意，回澜阁没什么好看的，里面有洗手机照片的，所以要洗的话提前照吧。,4.4,2015/08/29,1
1111,每年都要来这里喂海鸥，今年应该是最后一次啦,4.4,2018/12/07,0
1112,离火车站很近，步行10分钟就到了。一定要早点儿去，不然人很多很多，根本没办法拍照。其实在青岛的景点里，栈桥并不是最好看的。斜对面就是青岛邮电博物馆，可以一并参观。,4.4,2018/09/16,0
1113,栈桥是免费的景点，就是一个大坝走到头有个亭子。更推荐大家去八大关转转。是一个范围叫八大关，就像广州的沙面，不是具体一个景点，是一片。空气是青岛最好的，类似张家界。,4.4,2016/05/03,2
1114,去栈桥的时候天空在飘雪，完全不是想象中的样子，无比的冷，但是可以摆各种pose，不担心有人抢镜，还有海鸥飞啊飞，从此爱上了青岛，明年夏天再来。,4.4,2015/11/30,5
1115,不去栈桥，就相当于没去青岛。栈桥是青岛的标志性景点，位于青岛中山路南端，桥身从海岸探入如弯月般的青岛湾深处。 始建于清光绪十八年，是青岛最早的军事专用人工码头建筑。名气很大，其实真去玩，除了人多，形式特别些，景色一般吧。,4.4,2019/08/03,0
1116,青岛栈桥绝对是青岛的标志了吧？就好比外滩之于上海的地位。栈桥在中山路的南端，寄青岛火车站很近，是很多人来青岛市区必来的地方。栈桥长400多米宽8米，游客熙熙攘攘，很热闹。在这里吹吹海风，还可以乘船出海。栈桥两边还有礁石和沙滩，可以抓抓小蟹小鱼，小朋友的最爱。,4.4,2018/07/07,0
1117,"棧橋
是青岛最早的军事专用人工码头
是青岛的地標
和著名风景游览点

南端防波堤内部的八角楼被称为“回澜阁”

“回澜阁”
三字为著名书法家舒同所写

此阁为二层八角凉亭
亭子由彩色琉璃瓦覆盖
24根红漆柱子支撑
阁心有螺旋形楼梯
楼上四周为玻璃窗
有“一窗一景，一景一画”之说

回澜阁目前只开放一樓參觀
陳列建造的歷史與滄桑
文物頗有價值 
值得一訪

在回澜阁旁 
可以看到美丽的青岛湾
高聳的濱海天際線
和遠近的旅遊景點～",4.4,2018/05/14,0
1118,这是相隔十年后再一次来青岛栈桥了，乘高铁到青岛站后出站不远便是海边栈桥。与十年前相比变化不是很大，据当地人讲由于是历史建筑所以政府不允许规划建设是为了更好的保持历史风貌。故地重游感触蛮多的，栈桥作为青岛的标志之一值得推荐。,4.4,2018/05/04,0
1119,青岛第一站就是栈桥，这里真的很舒服，有雪白的海鸥，湛蓝的天空，还有咸咸的海风，异域的咖啡馆，当然大家要注意热辣辣的紫外线，这是一个给人很悠闲的城市，如果你不赶着看这看那，这是一个好的选择，可以骑骑脚踏车沿着海边一路走，真的很美好,4.4,2018/04/21,4
1120,个人感觉像是青岛的地标，没去过栈桥就好像没来青岛玩过一样，风景真的非常漂亮，一级棒！碧海蓝天，沙滩上很多人在抓小螃蟹，像是回到了童年，无忧无虑的！海边凉风习习，吹的人非常舒服，对岸可以看到小青岛，又一个风景点，可惜没去看，小遗憾啊…,4.4,2017/11/03,2
1121,青岛栈桥，俗称前海栈桥、南海栈桥、大码头。位于青岛市市南区海滨，青岛湾北侧，被视为青岛市重要标志。是青岛最早的军事专用人工码头建筑。德国侵占青岛后，栈桥成为货运码头。栈桥南端建有双层飞檐八角亭阁——“回澜阁”，游人漫步于栈桥海滨，可见青岛新月型的城市轮廓，栈桥似长虹卧波，回澜阁熠熠生辉。远处，小青岛上白色的灯塔亭亭玉立。东侧和北侧，红瓦绿树交相辉映，各式建筑参差错落的分布在海岬坡地之上。西侧，现代化的高楼大厦紧靠海岸拔地而起，壮丽恢宏。沿岸的防波堤由花岗岩垒砌，高出水面10余米。涨潮时，惊涛拍岸，激起簇簇雪白浪花，引来无数游人观看；潮退后，赭色岩礁和金色沙滩露出水面，海滩上满是赶海拾贝的游人。每逢风平浪静之时，成千上万只海鸥自由地翱翔，使美丽的青岛湾充满了勃勃生机。,4.4,2017/08/05,4
1122,一个美丽，宁静的城市。正如书中描述的那般，碧海蓝天，水清沙白。海鲜更是美味，来这里必须要尝一下这里的原浆青岛啤酒，跟平日里的青啤真的不一样。,4.4,2017/05/26,3
1123,青岛的地标来青岛的必去景点最好落潮或黄昏的时间来拍照更有韵味现在栈桥聚集了很多海鸥有小贩兜售切碎的油条一元一袋可以喂食拍照旺季有快艇水上自行车等体验项目建议一定要在上船前敲定价格退潮露出大面积礁石海水清澈适宜拍照有小贩兜售小桶小铲挖螃蟹但这里只有直径三厘米以下的小螃蟹建议大家放过它们吧,4.4,2017/04/28,2
1124,青岛最值得一去的地方，栈桥有百年历史，它见证了青岛曾经的屈辱，见证了无数名人的过往，也见证了青岛今日的辉煌，它与小青岛隔海相望，走到头可以到回澜阁里看一看，里面有详细介绍，从清政府开始被德国占领，到解放全青岛都有很详细的介绍，回澜阁开放到16点30分，所以大家算好时间啊，免费开放，晚上的栈桥也很美,4.4,2017/04/22,4
1125,青岛毋庸置疑的市中心地标之一，所谓栈桥，也就是一座延伸入大海，末端是一座小塔的桥梁。据说来青岛旅游的人都会在小桥上走个来回。这里可以看海景，也可以远眺奥帆中心，更可以进入沙滩下到海边，与海鸥们来一个亲密接触。这里的海鸥真心可以用铺天盖地来形容，而且见人一点也不怵，自由自在的在栈桥附近翱翔。去的时候恰巧飘着小雪，虽然没了拍照的光线还特别寒冷，但意境特别好。,4.4,2017/02/15,4
1126,昨天下午去的栈桥，海风很大，有点冷，还下了点小雨。先在栈桥旁的岩礁上拍照，抓了几只螃蟹小虾，哈哈，靠近栈桥的礁石特别多小鱼小虾。5点多才去的回澜阁，开始涨潮了。虽然一楼已经关闭不能参观，但这时的人明显少了很多，适合看风景拍照，后来还走到浴场去，看了家卖贝壳海螺海星的纪念品店，老板挺幽默，很能说。晴天栈桥应该更美。,4.4,2016/10/21,4
1127,出了青岛火车站徒步五分钟就是栈桥，我们晚上到的，看的海景非常漂亮，徐徐海风清凉舒适，栈桥不长几百米的样子，近距离感受大海的广阔，栈桥建于光绪十八年很有历史韵味，可能大多数人都会觉得是当代的建筑，夜晚站在栈桥欣赏老城区美景也是一种享受，让人流连忘返。,4.4,2016/09/10,2
1128,特别值得去的地方很多礁石也有很多本地人在那拍婚纱照水质比石老人海浴场要干净很多很多人也少一些沙子也干净软和些可以踩在礁石上等海水覆盖脚面很美,4.4,2016/08/21,3
1129,去过两次青岛，每次都去栈桥，觉得这里景色很好，退潮的时候捡捡贝壳，抓螃蟹，捞小鱼，乐趣无穷，很喜欢这里，这次带宝宝去的，宝宝太小还不会走路，待了一晚上就回济南了，下次去一定要玩够再回来，奉劝各位家长，宝宝太小的时候还是不要带出门了，水土不服，而且抱着太累。,4.4,2016/07/23,2
1130,栈桥，青岛必去！我基本上青岛所有的行程里都能路过介里。。。到的第一天晚上就去看了看，夜景很美丽，能看到信号山，还有青岛电视塔，远远的还能看见好多穿，和灯塔。。。还可以踩沙踏浪，好多人晚上来这儿捉小螃蟹什么的，我也想，可是我眼神太差了，找了半天只看见一条小鱼，一不留神还没了（原谅我懒癌症，照片相机里。懒得捣鼓了）,4.4,2016/07/15,4
1131,第一天到青岛预定的酒店在新城区，附近闲逛，吃饭都不太方便。故第二天直接订到北京路上，挨着劈柴院美食街，吃饭方便，超市多，另就是离栈桥比较近了。一家三口从北京路步行到栈桥大概20分钟，如果成人不带孩子会快些。到了栈桥是上午10点左右，从照片上可以看到，放眼望去倒是有些天海一线的感觉，只是延伸到海里的栈桥上的人群数量完美诠释了青岛旅游的旺季。栈桥马路对面有个地下美食城，在那里，你可以享用地道的青岛啤酒和各种海鲜小吃，价格适中。青岛海边的中午依然很热，建议16点后可以到鲁迅公园附近的沙滩玩玩并注意防暑。明天将转战崂山风景区。,4.4,2016/07/10,26
1132,风景美如画，去的时候是傍晚阴天，手机拍不出个啥。旅游旺季，人挤人看人头好。一路上全是变相乞讨的，二十米一个点你们商量好的吗-.-，景区应该适当清理一下。遇到跳水的老爷爷，好厉害，体格真好。离火车站挺近的，下了火车直接步行就ok。最好避开高峰。,4.4,2015/07/23,2
1133,栈桥是老青岛的象征，由于它很靠青岛火车站，因此无论何时都有很多游人，末端是回澜阁，进去过两次，说实话，里面第一层还可以，有一些珊瑚，还有一些海洋动物，第二层卖一些旅游纪念品，挺贵的。建筑本身倒是不错，挺美，许多游人在此拍照。那天还遇到一个抱着Ipad给孙子照相的大妈。,4.4,2015/02/06,4
1134,不错很开心的一次旅游先去的海水浴场  路过八大关  五四广场  还有栈桥 好多地方都在一起离得近  还去了崂山  住宿在八大关附近 离好多玩的近离近黄昏十分去游泳 晚上再去海边吹着海风,4.4,2017/10/27,2
1135,风景优美 碧海蓝天 青岛特色鲜明 就很棒！,4.4,2019/02/28,0
1136,青岛真是个不错的城市 空气很好 天气也好 炎热的夏天到处都酷热难耐 青岛的海边却是这么凉爽 海风一刮 海水一猜 浑身舒畅阿哈哈哈哈,4.4,2015/08/12,0
1137,去的时候海鸥正在 本地居民说也只有这么一二十天 海水天空成一色 以前问过朋友想看海去哪儿 朋友说国外的海和青岛的海 确实很干净的深蓝 大爱大海啊。,4.4,2017/04/16,3
1138,"没去回澜阁  十一人太多
远望四周所见景致
海边沙子硬礁石乐趣颇多 小虾小鱼 小蟹 孩子颇为喜欢 旁边叫卖的小桶4块价格也能接受 最好自备创可贴 划伤很容易 抓小鱼的乐趣啊",4.4,2016/10/08,4
1139,栈桥是青岛代表性建筑，青岛啤酒的标志。不要门票，拍照纪念非常有意义。毗邻中山路很多特色特色小店，劈柴院也不很远。是来青岛游玩首选景点。,4.4,2016/08/09,3
1140,很多年前，来过栈桥，但是却对此毫无印象。今日，再一次来到栈桥，因为居住在王子酒店。栈桥的海鸥让人很兴奋，冬日，成群的海鸥让人们心情都瞬间变好，忘记了一切。,4.4,2016/01/31,2
1141,在华能酒店住一晚就为了栈桥的夜景，夜里的栈桥很安静，少了白天人群的喧闹和拥挤，喜欢这样的景色。,4.4,2015/02/24,1
1142,栈桥，有100多年的历史，建于清光绪年间，一直延伸到海里面，尽头是回澜阁，可眺望小青岛。桥的两边很多海鸥在自由翱翔，可惜风太大，感觉有点冷，没有玩太久。,4.4,2018/04/19,4
1143,到青岛因为住在栈桥附近，两次去栈桥游玩，一次是白天，看到海滩上有人在捡拾贝壳，也下去拾了些留做纪念。一次是晚上，迈步栈桥，人有点多，吹吹海风，看看海景。,4.4,2017/05/22,2
