,评论,得分,时间,点赞
825,"五，奥帆中心


亮点特色：


来到帆船之都青岛，那就不容错过最能展示城市形象的奥林匹克帆船中心。白日里，千帆竞逐，白色的帆，蓝色的天，纯净的只有阳光和海风。暗夜里，灯塔通明，白色的塔，黑色的海，清晰的只有塔光和彩旗。(爱心小蜂)
世界原本是浪漫的，后来幸福和简单走散了。绚丽的灯光这里有，晚上那五颜六色绚丽夺目的灯光秀，是热闹的，令人振奋的。可我更爱阳光照耀下，那天和海融为一色的蓝，简洁而明快，其实简单亦是一种幸福。
走在情人坝上，路遇一对情侣，要求帮忙拍照，女生穿了件明亮的黄色上衣，在蓝色的背景下格外耀眼，至今仍未忘怀。
游玩期间恰逢奥帆中心举办“一念星辰”主题拍摄展，那就尽情的摆拍吧！

六，燕儿岛山公园


亮点特色：


那连绵的海岸线就是青岛的迷人之处了，从奥帆中心出发，沿着海岸线步行约二十几分钟便到了我心心念念的小众打卡之处——燕儿岛山公园。
避开人潮拥挤的第一浴场，在这里，即便是节假日，也能享受到一份宁静与开阔。
碧蓝的天空，宁静的大海，还有沿着海边木质的栈道，文艺清新的基调便奠定了。
下次遇见你，一定是晴天，风是甜的，阳光是暖的。",4.4,2020/08/25,0
826,高大上的地方，景色好，船型丰富，选择多样,4.4,2019/07/11,0
827,坐了一圈帆船，感觉还行吧，也算来玩过了。,4.4,2019/05/25,0
828,这个地方，高端大气上档次，不错哦，有机会要记得去坐坐帆船，景点之间距离有点远，可以骑自行车慢慢游，注意安全，海边风比较大,4.4,2017/10/04,2
829,非常好，很适合亲子游，小朋友玩得非常开心，并且可以学到很多东西，强烈建议大家有时间可以带上家人去看看，一定不会让你失望的,4.4,2017/09/12,0
830,几个景点都记得很近，一直从五四广场走到奥帆中心，有很多帆船，也有很多卖纪念品的小店，买了两个小瓶子，还有钥匙坠，很可爱！,4.4,2016/12/12,0
831,我个人认为这是青岛必玩儿景点，下午去可以看日落，体验奥运帆船，白色的帆船整齐排列俨然一道亮丽的风景线，不远就是五四广场。,4.4,2016/10/09,0
832,奥帆中心值得一去。很可惜我去晚了，晚上不能出海。白天去的话可以租船出海体验一番。奥帆附近有很多吃饭的地方，我去的船歌鱼水饺，味道环境都很好，价格小贵。从奥帆可以走到五四广场，顺便逛一下夜市也是不错的选择。,4.4,2016/07/15,2
833,奥运基地不错，就是出海（我坐的双体帆船）没有想象中那么好玩，天气又热，小孩晒的受不了，半个小时一下就没了，没出去多远呢！,4.4,2015/08/21,2
834,美丽青岛，帆船之都。 奥帆基地是08年奥运会时所建，现在已经成为了青岛人民休闲的好去处。 来青岛旅游，强烈建议大家来奥帆基地。 到奥帆基地的路线比较多，两条路线做参考： 1、乘坐旅游1号线、 231路环线至【 奥帆基地站】。 2、乘坐501路、321等路至【远洋广场站】。 建议大家晚上去玩，因为这里能看到青岛美丽的夜景。下了公交之后往里走，要走大概5-10分钟的样子才能看到奥帆基地，好像周边有租自行车的，大家可以考虑一下。 进去时候一直往里走回看到很多帆船，最里面就是青岛比较有名的情人坝，晚上在这儿吹吹海风很舒服。 旁边还有酒吧一条街，有需要的也可以过来放松一下。 去年到的时候还有大黄鸭的特展，最后一天花了些钱去看了一下，挺不错的。 这里最棒的是可以看到夜景，晚上很多大厦都会有漂亮的夜景，还有五月的风，相当推荐大家来。,4.4,2015/04/29,4
835,"青岛奥林匹克主题公园坐落于青岛奥林匹克帆船中心纪念墙码头西区，入口（5号门）位于市南区清远路（原澳门六路），西侧与音乐广场、五四广场、奥运景观桥相通，东端与奥林匹克帆船中心相连，占地面积1万余平方米。游客可以乘坐210、231、317路公交车在奥帆基地站下车，也可以乘坐其他车辆至南京路附近下车，经普宁路、清远路步行至主题公园，步行约需10分钟。 
奥帆中心的范围一眼望得到头，但实际距离却很广，所以中心配备有电瓶车。我眼中的奥帆中心，就像是帆船的船身和桅杆一样简洁明快，没有多余的修饰，也不需要过多的摆设。站在中心内燕儿岛边的堤坝上（也是帆船比赛时的看台边），看到夕阳西下，在坝上的距离标杆上撒下落日的余晖，远处蓝天碧海下，几叶风帆正在归航，人们悠闲的漫步在各国旗杆下，走向远处的白色的灯塔。",4.4,2015/01/06,2
836,国家级，世界级水平，随处可见外国水手。,4.4,2019/07/21,0
837,风景很好 很适合情侣散步呀 夏天的风很凉爽,4.4,2019/07/18,0
838,整个青岛游都很轻松自在，各处交通很方便,4.4,2019/06/11,0
839,国家帆船运动基地，青岛标志性地段之一。,4.4,2019/04/21,0
840,就是一个和奥运会有关的场地，喜欢的还行,4.4,2018/10/07,0
841,夜景很美！听说收费部分没啥意思，我晚上去的，免费部分挺漂亮,4.4,2018/08/10,1
842,奥到中心非常大，我只走到经过竖各国国旗往前，奥运火炬的下面，可以看到对面的五环标志，还可以在那里买到各种艺术品。看到五四广场的五月的风造型。晚上去看夜景更美。,4.4,2017/08/25,2
843,这里有很多来自世界各地的帆船，潜水爱好者，可以体验一下帆船的乐趣，两个人100元，运气好的话，可以看见海军直升机训练。,4.4,2016/08/04,4
844,加上减免券，比门市价格便宜30块钱，还可以，出票也比较方便，航线是近海，海浪不是很大，一般人都能接受，总体还是不错的,4.4,2019/07/19,0
845,北京奥运会的帆船比赛场地，海景很棒。,4.4,2019/06/04,0
846,第一次来青岛，五四广场的夜景非常漂亮,4.4,2018/10/23,0
847,"建议晚上来，霓虹灯很漂亮，不过白天会有坐船的项目。
有旗阵广场，奥运火炬等等，很适合吃完晚饭过来散心，
吹吹海风，很惬意",4.4,2018/10/08,0
848,看大海，景色不错，价格便宜，服务好！,4.4,2018/09/15,0
849,好多帆船⛵️停靠在岸边，景色宜人，可以坐观光电瓶车，绕着中心转一圈，相当惬意,4.4,2016/08/21,0
850,如果是大太阳天，特别是下午两三点，简直可以晒死人的，毫无遮挡，建议晚点再来，不过如果要做帆船或者快艇的话，那就得挨晒,4.4,2016/07/26,2
851,40元坐的单体帆船，海风吹着，很爽！不足之处就是帆船依然用电力带动，有机器轰鸣声，还有一只船老板塞了16人，太多了！,4.4,2015/10/24,2
852,这些东西真的太棒咯！有没有觉得这个,4.4,2018/10/03,0
853,看看还可以，主要是便宜。休闲还可以,4.4,2018/09/14,0
854,2008奧運會的分會場 岸邊停滿了各式各樣的帆船和遊艇 雖然沒有上去坐 但在這裡走走路 散散步 看看風景就已經讓人心情愉悅了,4.4,2017/03/01,0
855,出海远眺青岛漫长的海岸线，对现代化城市的发展由衷赞叹，不愧为老牌港口城市。,4.4,2015/12/20,0
856,性价比很高的景点，作为08年奥运会的帆船赛场，现在的开发和利用确实不错。环境污染几乎没有，水质污染防治设施建设方面也好的很，必须要享受一下海上的感觉，那是在岸上没法感受到的。,4.4,2015/08/22,1
857,很好玩，孩子们还动手操作了一下！,4.4,2019/08/17,0
858,小朋友玩得很开心，夜游浮山湾很赞,4.4,2019/08/14,0
859,风浪大，很有乘风破浪的感觉！不错,4.4,2019/07/29,0
860,玩得有点短，长知识的地方，很轻松,4.4,2019/06/11,0
861,很好很好很好很好很好很好很好很好,4.4,2019/05/12,0
862,海可以吧。中东风情。俄罗斯表演。,4.4,2019/02/09,0
863,很漂亮，各式帆船，很多国旗，赞～,4.4,2018/10/24,0
864,上合峰会的建筑很大气！游客也不多,4.4,2018/10/07,0
865,很雄伟壮观！ 孩子大了带他一起去玩,4.4,2018/10/07,0
866,很不错，就是灯塔处停留的时间太短,4.4,2018/10/04,0
867,很不错，就是等待时间长了啊啊啊啊,4.4,2018/09/09,0
868,奥帆广场这边可谓是热闹非凡。吃的、玩的、逛的，紧邻的心海广场有不少美食、往前一走还有情人坝，那边有不少酒吧。周边海有海信、百丽等商场，玩累了可以去逛逛。,4.4,2015/09/24,0
869,"没想到奥帆基地夜里会有那么多人，有去情人坝酒吧喝酒吃海鲜的，有在坝上坐着看海的，有拍夜景星空的， 有骑摩托、山地车、轮滑的，熙熙攘攘的人到11点才渐渐散去。
远望灯塔，10点之后游人才渐渐散去",4.4,2015/08/17,0
870,非常棒的体验，每年会来体验一次,4.4,2019/08/19,0
871,很好，很好，很不错的一次旅行。,4.4,2019/08/18,0
872,很好的很好的很好的很好的很好的,4.4,2019/06/26,0
873,环境优美！夜景伊人，光彩照人!,4.4,2019/05/18,0
874,总体感觉不错，有机会再来玩哈。,4.4,2018/12/13,0
875,我很喜欢的海滨城市，青岛很适合六月份左右过去玩，在奥帆中心逛一圈，疲惫的身心自然就感觉放松，还能坐帆船，玩水。,4.4,2017/09/25,0
876,青岛奥帆中心是青岛举办2008年北京奥运会帆船比赛的场馆。现在是国家帆船训练中心。奥帆中心非常的大，这里除了运动员训练外，普通市民也可以参与帆船运动。,4.4,2016/11/15,2
877,奥帆中心风景好，网上比到现场便宜点，坐在⛵帆船上，各个景点都可以欣赏。,4.4,2015/09/25,0
878,就在五四广场附近，不过走路也挺累的，旁边是海岸线，可以看到来自五湖四海的人，甚至外国人，奥帆中心除了有五环标志，也没什么中心。但喜欢购物的人可以来这，旁边就是购物广场。,4.4,2018/01/24,3
879,早上去确实比晚上要好，恰好这天天气晴朗万里无云，蓝蓝的天倒映在海上好美！看到很多帆船，但大多数都是私人的，不过白天照相好好看。海好蓝 忍不住照很多照片,4.4,2015/08/28,0
880,这应该是奥运比赛最美的地方了，这大海，没治了！就是坐船什么的挺贵的。,4.4,2010/10/11,0
881,很值得一去，帆船很大很壮观，回来在沙滩玩了很久，沙子很细，海水很清，孩子天生就喜欢大海，踩在柔软的沙滩上，追着浪花，能跑好久，我们就坐在沙滩上看着时而波涛汹涌，时而平静温和的大海，好惬意,4.4,2016/09/12,2
882,海滨城市，帆船中心，体验帆船与大海的旖旎风光，值得去的地方推荐,4.4,2017/08/08,0
883,今年盛夏的奥帆中心不同于往年，上合峰会闭幕已有数十日之久了，每当夜幕降临灯光燃起时，把整个浮山湾畔照射的色彩斑斓流光溢彩，上合峰会会议中心也在夜幕中灯光明媚，参会国的各国国旗迎风招展飘扬在奥帆中心的上空，灯光秀更是奥帆之夜的高潮绚丽夺目，魅力四射。,4.4,2018/07/18,3
884,第一次是晩上，什么都看不见，岸边有人在夜钓；不甘心，第二天清晨又去了趟，这次又太早，除晨练的人，也没看见白帆点点。好在海边处处是风景，心情舒畅。 整洁的街道，在两旁冬日树干的护卫下，显得特别安静，顺着坡道，走过一些旧时遗留下的建筑，在感受着景区新添的一些景观外，无时无刻感受着有着文化历史底蕴的城市内涵！,4.4,2016/04/16,1
885,一种竞技性帆船聚集的地方，在旺季是人山人海，建议闲暇时间去。,4.4,2015/05/26,2
886,奥帆中心可以乘坐帆船下海浪啊浪，听着音乐和海浪声，还可以看到对面有着小香港之称的青岛标志性的高楼大厦，很是享受啦啦啦！,4.4,2017/05/31,1
887,很气派的公园，视野很开阔，当天去的时候空气很好，天很蓝，那里的游艇很整齐的排列在那里，很有序。我等穷屌丝是不能体会富人玩有钱帆船的乐趣的。,4.4,2015/09/23,0
888,青岛奥帆中心夏季旅游时可以在这里乘坐各种游船出海.沿前海.五四广场一带一圈.在船上瞻望岸上的岛城.会有不一样的感觉.,4.4,2014/09/23,3
889,这里的船很漂亮！坐船半小时100块一人，不过可以砍价！,4.4,2017/10/09,0
890,很壮观的地方。周围的配套设施也很齐全。就是票价有点贵。,4.4,2016/07/08,0
891,可以逛逛周边商场，也可以坐坐帆船油轮，旁边就是五四广场,4.4,2015/08/11,0
892,在奥帆中心上合峰会现场给自己过个节，来一带青啤就行！,4.4,2018/08/02,0
893,"在奥帆中心海中建有一座防波堤，叫做情人坝。这条情人坝深入海中，长500多米，在情人坝尽头是一座白色的灯塔，这里也是从海上欣赏青岛城区美景的绝佳之地。

夕阳下的情人坝更美丽~",4.4,2021/01/23,0
894,非常值得推荐，也是来青岛必去的地方，景色非常漂亮，可以看到很多豪华的游艇。还有各色的帆船。,4.4,2016/10/04,0
895,夜景很美，九点后坐在海边吹着海风，看着帆船和游艇静静的停在港湾，很惬意,4.4,2016/08/12,1
896,               值得一玩,4.4,2019/08/15,0
897,青岛奥帆中心值得去哟，带孩子看看船，孩子很喜欢。观光小火车40元，足足逛了40分钟，看火炬，看灯塔，孩子好兴奋。奥帆中心没有门票,4.4,2018/08/05,0
898,第一次去，环境，景色都很好，喜欢，还想再去，一座美丽的海滨城市，海景更迷人，节前游客不多，环境不错，可以静静的享受海风阳光，远离喧嚣，这就是幸福啊。,4.4,2016/10/02,3
899,去百丽广场吃好饭后就走到了这里，很方便。这个季节游客也不是很多，简单的拍了些照片就走了。,4.4,2016/02/08,2
900,奥帆中心，2008奥运会在这里举办。早上去跑步，晨练人特别多，太阳升起，戴上耳机，迎着海风，看着晨光一点点增强。心情会变得很好。夜景很不错，有人拿着吉他唱歌，众人围观。,4.4,2015/11/20,0
901,去的时候不巧，差点不能出海，不过最后还是成功上船了，海风好大，有点颠簸，晕船者慎重考虑！,4.4,2015/10/07,0
902,附近有心海广场，百丽广场，海信广场等等，小朋友可以开开电瓶车，大人看着海景吃个饭，舒坦～,4.4,2015/08/26,0
903,青岛奥帆中心是2008年奥运会的比赛场所，中心有一个大的火炬雕塑，临近海洋，风景优美。,4.4,2019/04/18,0
904,景致不错，电瓶车很方便，刚好有比赛，挺有意思的,4.4,2018/10/04,0
905,携程价格更优惠，取票也很方便，孩子玩的很开心！,4.4,2018/07/25,0
906,碧海，蓝天，远帆……最美的邂逅，最美的回忆。,4.4,2017/11/08,4
907,特意傍晚时分来的，夕阳西下，帆船林立，看上去宁静而美丽，灯光亮了后、效果更好。特别是火炬在黑夜背景灯光打上去，更加光彩照人！,4.4,2017/08/22,2
908,青岛很有纪念意义的一个地方 海风吹得人好像要站稳都费劲，奥帆中心因风浪停船，两个景点紧密相连，海景不错，海潮让众多游客嗨起来,4.4,2018/08/21,0
909,一望无际的蔚蓝大海 白色帆船在波光粼粼中飘荡.....灯塔 指引着你前行的方向 大美青岛,4.4,2016/10/21,0
910,座个帆船出海很好，本来想晚上座邮轮看夜景，但是晚上有大风没做成,4.4,2015/10/04,1
911,晚上能看到所以船停在岸边，吹吹海风很舒服。,4.4,2015/09/02,0
912,在携程买的150的套票，含观光车，博物馆门票和帆船票，还是挺值的，毕竟是举办过奥运会的地方，去看一看挺好的～门口有许多特产超市，买了好多东西！,4.4,2014/10/04,3
913,"Day 3

石老人海水浴场实在没玩头，稍微待了1个多小时候就转站来到这里。
只要天气差，走到哪风景都差，具体如何各位看图感受吧，反正我是选错日子来青岛了。[笑哭]
这里一进门右手边又电动游览车可以坐，普通的30一个人，红色火车款是40，这个车很值得一坐，轻轻松松带你绕场一圈把各处景点都看了，在灯塔处还停留5到10分钟可以拍照，可以说根据性价比了，不然这么大个地方徒步走的话会累着。
话说游览车停的有一站就是正门入口处，正好可以出去走向五四广场，很方便。",4.4,2018/08/01,0
914,旁边很多黄牛，记得打电话确认。别被忽悠了,4.4,2018/07/22,0
915,青岛奥帆中心坐落于浮山湾畔，北海船厂原址，毗邻五四广场和东海路，作为北京奥运的分赛场，成功承办了第29届奥帆赛和第13届残奥帆赛。目前正进行“心海广场升级改造”，晚上看夜景比较好吧，除了感受一下帆船，实在没啥好玩的。,4.4,2018/02/25,0
916,"青岛奥林匹克帆船中心就在沿海的东边。五四广场旁边就是啦
最近在建地铁施工中，游客不多。天气也不是特别好
本地人真的很爽，每天可以沿着海岸线走路锻炼身体，很舒服！",4.4,2018/01/07,2
917,晚上景色超级美，图片为实拍景色。美不胜收。游船三层高。而且超大。里面青岛啤酒免费喝。19:30领票，20:00开船。游船里面空间超大。蓝海珍珠号真是享受。夜游三湾景色极美。真的值得一游。携程很好，信得过网站。服务也一级棒,4.4,2017/08/20,0
918,碰到一个青岛出租车司机，八大关附近路边等活的，听说我要去奥帆中心，就一个劲儿要带我去奥帆基地，说奥帆中心的帆船都不正规。。幸好碰到一个正好开过的出租车，一句废话都没有就带我们去奥帆中心了。检票口本身很好找，就在二门口那里，邮轮是三层的，开的很稳，船里只有啤酒免费，烤肠5块一个，风景还可以，厕所也干净，老外还挺多。总的感觉不错，下船后可以逛奥帆博物馆，里面人很少，洗手间干净，白皮书里的照片很漂亮，讲的是奥运会的帆船比赛，小孩看的津津有味。,4.4,2017/08/14,2
919,真的开心，景色很美，来值了。真的开心，景色很美，来值了。真的开心，景色很美，来值了。真的开心，景色很美，来值了。哈哈哈哈,4.4,2017/06/20,0
920,这个时候去的还不错游人也比较少坐船还比较便宜人少时可以适当的讲讲价就是坐在帆船上会有点儿冷但感觉很爽值得去海上感受一下的,4.4,2017/04/17,0
921,青岛奥林匹克帆船中心就是青岛国际帆船中心。是在北海船厂原址上建造的，毗邻五四广场和东海路，青岛著名风景点“燕岛秋潮”位于基地内燕儿岛山的东南角，2008年北京奥运会和13届残奥会帆船比赛就是在这里举行的。,4.4,2016/02/26,0
922,好多年前去的了，天很蓝，水也很蓝，记得当天奥运会的帆船⛵️中心。现在也有当年痕迹。走走吹吹风，很舒服的哟。不过这里打车很难，要提前准备好。,4.4,2018/04/15,3
923,孩子太小，没花钱去坐帆船。而且看到各种不同的帆船，不知那些推销的有什么陷阱，没敢去。但景观是真棒。沿着海岸，看着岸边一排排帆船，迎着海风，一路走到五四广场。,4.4,2015/10/08,2
924,对于没坐过帆船的人来说海事比较新鲜的事情。躺在帆船上吹吹海峰海事比较惬意的。,4.4,2015/08/08,0
925,游船一个小时左右，海里很多水藻，看到了很多水母，海风吹吹，夜景看看，有免费啤酒喝，还是挺休闲的～,4.4,2015/08/07,1
926,这里非常值得去，特别是春夏秋三个季节。可以看帆船可以去博物馆可以去艺术馆拍3d照片，最重要的是看夜景，超级漂亮，还可以去拍婚纱照哦！,4.4,2016/12/09,3
927,风景很好，是个值得逛逛的地方，去的时候旁边两个地方在施工，相信施工完成会更好的，以前要10块门票，现在不用了，旁边的商圈也配套很好,4.4,2017/10/28,3
928,住的酒店里奥帆中心和五四广场都很近，在这边休闲的逛一逛拍拍照也是不错，五四广场和海边仅有一条马路的距离，而且正对青岛市政府，沿着海边一路走下去，有很多当地人在此钓鱼，捡拾别大海冲上来的海带。,4.4,2017/07/20,0
929,2014国际极限帆船系列赛青岛站在奥帆中心落幕。在为期4天的比赛中，各国选手面对8级大风和巨浪的挑战临危不惧，呈现了精彩的比赛，使青岛市民和游客大饱眼,4.4,2015/05/09,0
930,风景挺好，但是由于时间关系没坐上大船，表示遗憾。,4.4,2018/08/24,1
931,白天来可以拍到帆船的照片，可惜我是晚上过来的，只能拍拍夜景了，最明显的就是这里有个五环，还有金箍棒的造型灯。娱乐项目是没有，我们就是晚饭后来遛弯。,4.4,2016/10/10,2
932,为了北京奥运会修的，停着好多帆船，挺不错的。,4.4,2019/06/15,1
933,奥帆中心停着这么多的帆船⛵️，停不开的甚至都在附近的场地了。这种富人的大玩具，真是令人羡慕嫉妒恨。不过我们要有好心态，欣赏美景就好，想那么多没用,4.4,2017/09/01,2
934,太大了，找了好久才找到我的票对应的摊位，因为只有这个是公司办的，其他都是个人的，帆船还蛮好玩的，还可以坐在船头上，微风拂面看着海浪和各色船只、游艇很有意思，此行不虚,4.4,2017/07/24,1
935,深秋的奥帆中心真的好冷，风很大，有人穿了羽绒服了，不过景色很美,4.4,2015/11/04,0
936,奥帆中心十分开阔，停泊的各式游艇、远处繁华的金融中心，祥云火炬、五环标示、情人坡酒吧街、奥运音乐厅、海上颁奖台、还有各种与奥运相关的纪念品店，,4.4,2013/12/05,0
937,作为举办过奥运会的地方，来青岛就一定要去看看哦，人虽然有点多不过风景跟空气也是很棒的，在游览车上跟另外两个家庭临时决定拼团一起包游艇出海看看，最后以1千的价格谈成，两大一小付350元，做游艇去看看……很不错哦！,4.4,2017/08/31,1
938,坐了翻船 但是帆很小 开船的人说这个海的生态环境被破坏了 水干净是因为开奥运会所以治理的很好 但是生态环境想恢复太难了 年年撒育苗也是没什么用的 鱼都活不了 想生态环境好起来就得不排污 但是这样也需要很多年有可能好起来吧 看来他很爱这片海,4.4,2017/07/29,1
939,这是为迎接08年29届奥运会的帆船比赛而建的，位于青岛市东部新区浮山湾畔，毗邻五四广场和东海路。这里全天开放，免费游览。,4.4,2017/04/28,1
940,听着浪声看着帆船随着波涛起伏，很有feel。在火炬那儿可以眺望五四广场，各种帆船游艇在这儿停泊。还有各个国家的国旗。 坐了个船，吹下海风，很不错。不过价钱有点贵，不过也是值得的。貌似是160左右一个人，出海45分钟。 奥帆附近的路牌都是以中国不同的城市命名的，我也找到了我所在的城市，嘻嘻,4.4,2015/08/06,1
941,其实就是海边停放帆船的港口。免费开放。人少的时候可以随便转转，看看海景，跟奥运火炬合个影，远远看看帆船。旁边有大型购物商场，逛街、吃饭很方便。时间充足的可以坐船出海观光。离五四广场很近，住附近的可以转转。没必要作为景点专门去。,4.4,2014/11/22,3
942,船有点晃 包间1300 夜景美。开水推荐。不过 白天的船能走更远,4.4,2019/07/28,0
943,晚上去的，人挺多的，有唱歌的，表演的，卖东西的，挺热闹，奥帆中心夜景非常美丽，可以看到红红的五月的风，听着海浪拍打到岸边的声音，呵呵，醉了,4.4,2016/05/26,4
944,带小朋友，玩的很开心。不过网上的门票其实和现场购票差不多。,4.4,2015/08/16,0
945,一般吧！感觉跟在岸上看没有什么区别！主要是座船比较新鲜！,4.4,2019/07/07,0
946,蓝天的时候景色很美！坐坐帆船出海也挺惬意哒！！！！！！！,4.4,2019/05/29,0
947,得天独厚的地理条件，天然的奥帆赛场。,4.4,2019/05/15,1
948,特别棒，船只很多，壮观，飞艇特别带劲,4.4,2017/08/27,1
949,坐一圈帆船挺有意思的，没啥玩的就是看景色，挺多拍婚纱照的,4.4,2017/02/10,0
950,国际化的澳帆中心.距五四广场一路沿海边向左走不远的.可以看到种种不同的帆船.,4.4,2014/01/02,1
951,还是不错的，跟站在岸边光看大楼上的灯光变换比起来，更有意思些。张大导确实不一般，用几个小片段勾勒出传统文化与现代文明的交叉，值得一看。,4.4,2018/08/07,0
952,从五四广场继续往前走，大概一千米左右就到J奥帆中心。是为了2008奥运会的帆船比赛而设立的。因而青岛也被称为帆船之都。这里有许多帆船。,4.4,2018/06/11,0
953,博纳多帆船 预定3小时后可用 在火炬大坝左手边有个“盛世飞洋”的棚子里兑票 我们那次一船坐了近20人,4.4,2017/07/18,4
954,青岛奥林匹克帆船中心，2008年北京奥运项目地，位于市中心，挨着五四广场，堤坝上有个灯塔，夜晚灯光一亮，别有感觉，来感受感受奥运的气息,4.4,2016/11/30,2
955,天气不错，太阳很毒，晒得要死，看到一排国旗感觉很激动！,4.4,2015/09/09,0
956,五四广场过来就到了到处是拉坐船的人景点么哪里都一样晚上在附近一家吕氏疙瘩汤饭店吃饭味道还是不错,4.4,2015/08/18,0
957,靠着青岛的五一广场啊我记得 一大片奥运水上场地 有很大的广场 有很多小帆船 可以体验 多少钱忘了 坐在岸边的台阶上 坐了两个小时 安安静静又熙熙攘攘 很放松 看一个个小船在海里荡啊荡 听一个个浪打岸的声音 很美好的下午,4.4,2014/09/26,1
958,青岛奥帆中心是为2008年第29届奥运会帆船比赛而建，北京奥运后保留的国际帆船中心，设计结合青岛特色，中心整体已成青岛特色景点之一。,4.4,2018/01/08,2
959,计划外来到这里，计划外玩了帆船，今天人少都不用排队。,4.4,2017/10/08,0
960,8月的奥帆中心基地美的不要不要…,4.4,2017/08/12,3
961,夜景十分好，不推荐坐电瓶车或者小火车，不是旺季的话可以骑自行车，在啤酒节来的奥帆中心，人多可以顺便逛逛心海广场，吃些海鲜，吹吹海风。,4.4,2017/08/11,2
962,坐了船，那个博物馆真小，船上夹板又收50，船小还晕船,4.4,2017/08/03,2
963,青岛奥帆中心位于五四广场旁，是2008奥运的帆船比赛场所，现在依然保留了这个帆船运动基地，风光非常不错，有现代感又具海滨城市的魅力。,4.4,2016/09/24,2
964,就住在这附近、比较现代化的地方。旁边有大商场。交通发达。里面有奥帆博物馆，还能玩帆船。推荐。,4.4,2015/09/12,0
965,这个地方的人群还是非常多的，还有很多在这里跑步的。,4.4,2019/07/27,0
966,青岛也是2008年中国奥运会举办城市，所以必须要来奥林匹克帆船中心感受下奥运的气息，景色不错，可以领略当时的盛况。值得一看的地方。,4.4,2016/08/25,2
967,海边风大，落日很美，但是网红彩色海岸看不出来，需要俯拍才能看到。岸边的罗盘搭配帆船，很美,4.4,2018/04/12,2
968,国庆去的 赶上阴天下雨 奥帆中心很大 景色很美 特意来看帆船 租了游艇出海看帆船训练 海上可以看见八大关的房顶子 由于当日浪大 最终被游艇晃吐了,4.4,2017/10/12,0
969,奥帆中心，承办北京奥运会帆船比赛而得名，中心停满了帆船。巧遇帆船比赛前的训练，帆影点点。,4.4,2016/04/30,0
970,长长的海岸线 好喜欢 跟滨城很像 夜晚的奥帆应该更美吧,4.4,2015/11/02,0
971,吃喝玩都有，就是走的累人。海上快艇不错。呵呵呵呵,4.4,2015/09/23,0
972,暑假尾声一家人去青岛游玩，主要是陪孩子，风景很美，大海很美，人也很多很多，下次还想再去。,4.4,2015/09/05,0
973,一艘船，一叶夕，千帆过，万众人，又如何，怎奈何！,4.4,2015/06/06,0
974,地方就是海边，没什么玩的，要是能上游艇就好了！,4.4,2019/06/14,0
975,从五四广场向那边走的非常近，整体看到非常的壮观，非常的漂亮小帆船。可惜没有看到比赛，如果有机会在船上游览一圈的话还是比较好的。,4.4,2017/11/02,2
976,离五四广场很近，场面很壮观，有很多很多帆船，各种帆船，大的小的还有轮船，傍晚时分去会比较好看，等太阳下山去五四广场会比较有意思,4.4,2017/05/30,2
977,没花钱坐船，宝宝不愿坐，但当地推销坐帆船的价钱很便宜，可以讲价，比网上便宜，拍照景色很美，但帆船都不准扬帆，天气不晒去去也挺好,4.4,2016/09/08,2
978,"『青岛』奥林匹克帆船中心
想感受青岛的碧海蓝天一定要选择这里，来到这个地方，让我不禁想起来那句，你分得清海和天吗? 青岛奥帆中心",4.4,2020/12/31,0
979,我们从青岛饭店出发，坐公交车一站地，奥帆中心离车站大约500米，特别好找，不要听喊话的坐船，去正规的地方买船票，50一个人，小孩子不要钱，帆船很大能载几十人。很好！,4.4,2017/08/10,0
980,市区近海，鸥鹭成群，周边购物条件方便，挺好。,4.4,2015/03/29,0
981,从酒店走到奥帆中心也就10分钟 人流量超级高 坐了快艇是满刺激的 就是当地人会再忽悠去军舰拍照再加价 其实也就是在很远的地方拍个照片而已  然后去了百丽广场购物 里面的牌子也是满可以的 人也不是很多,4.4,2017/08/19,1
982,"2021年的第一天，带大家到青岛的奥帆中心转一转，感受一下青岛冬天的海滨之美，祝大家新年快乐！

奥帆中心是感受青岛现代化一面的最佳地点，也是欣赏青岛灯光秀的最佳角度，冬天的青岛并不是很冷，欢迎大家来做客。",4.4,2021/01/01,0
983," 恰遇阳光正好，微风不燥，不如带上三五好友，海边走走 ！
 青岛是你不二的选择，啤酒海鲜俩手抓，看海玩水俩不差；
打卡电视剧《冰塘炖雪梨》同款奥帆中心——情人坝，回头一看就是青岛最火五四广场灯光秀，看五千年历史，品齐鲁大地文化底蕴。
坐标：青岛奥林匹克帆船中心
地址：青岛市市南区新会路12号",4.4,2020/12/25,0
