,评论,得分,时间,点赞
212,我爱青岛的那片蓝色海洋，美得能让我三个月去两次,5.0,2015/05/23,0
213,又一大景点，6月底的时候海水上还是有不少的水草（原谅我随便叫的），这里有不少的礁石给这个浴场增加了不少的分数，去的时候很多年轻人在这里拍结婚照，风景不错，值得去一次。,4.3,2014/07/22,2
214,青岛第二海水浴场就在青岛八大关景区，沙滩海水和八大关别墅群遥相呼应，景色秀美，让人流连忘返，夏天的浴场更是消夏纳凉的好去处。,5.0,2016/10/02,2
215,就在八大关旁边，据说是最干净的浴场（跟第一，第三和银沙滩相比），海边很多新人在拍照，印象最深的就是向海边延伸一百米的小路。,5.0,2016/09/30,2
216,很美……去玩了一下午，沙子很细，玩的很开心,4.3,2014/10/17,0
217,第二海水浴场也叫“太平角海水浴场”，与八大关别墅区相邻的一处沙滩浴场，面积小于第一海水浴场，夏季辟为内部专用浴场，采取封闭式管理，其他季节均可自由出入。青岛第二海水浴场位于汇泉湾东侧的太平湾内。因地处太平湾，又称“太平角海水浴场” 。与八大关别墅区相邻，面积小于第一海水浴场。花石楼的旁边就是第二海水浴场，位于山东省青岛市八大关疗养区与太平湾内汇泉角东侧。初建时曾称为“山海关路海水浴场”，与山海关路海滨公园相邻，环境清幽，景色秀丽。1957年中共中央政治局扩大会议在此召开。毛泽东主席多次在此游泳。,4.3,2017/09/14,0
218,如果是青岛的一浴是最美的海岸线，那么青岛的二浴却是最有风情的浴场了。这里靠近美丽如画的八大关，周边一座座风景各异的别墅点缀着这个静谧的浴场。没有一浴的夏天，下水饺似的人潮。在这里听海、看潮、游泳更加的惬意和舒适。,4.3,2017/08/02,0
219,青岛第二海水浴场位于汇泉湾东侧的太平湾内，因此又有“太平角海水浴场”之称。景区位于青岛著名的八大关旅游区，紧邻花石楼之畔，这里环境清幽，景色秀丽，我国许多领导人、艺术家及外国元首都曾在此畅游，留下了难忘的回忆。,5.0,2017/07/22,0
220,"青岛火车站位于青岛市中心，距离海边仅两百多米。这是一组建于1899年的德国文艺复兴风格建筑，它拥有醒目的红瓦黄墙，以及一座尖顶的钟楼，外形很漂亮也很文艺。青岛火车站至今仍在使用，是青岛的地标建筑之一。
青岛火车站主要由钟楼和候车大厅两大部分组成。它是由德国人魏尔勒和格德尔茨设计的，这坐火车站再现了设计师家乡的建筑风格，尤其是35米高的车站钟楼，更是沿用了德国乡间教堂样式。一百多年间，车站钟楼上行走的时钟一刻不停地记录了那些行色匆匆的旅客们",4.3,2017/02/25,0
221,二浴的海滩比第一海水浴场略小，不过这里的游客更少，环境也更好。这里的海滩岸边是红褐色的岩石，峭壁如刀削般峻拔，岸上遍植黑松，环境宜人。即使来这里随意走走、晒晒太阳，也是相当惬意。而且二浴的海水比较干净，这里浪小坡缓，是夏季游泳胜地。酷爱游泳的毛主席也钟爱这座浴场，曾经多次在此游泳。,5.0,2017/02/20,0
222,"来逛八大关，如果沿着宁武关路一直往南走，就会来到花石楼旁的第二海水浴场。浴场与八大关相互映衬，形成青岛典型的“红瓦绿树、碧海蓝天”美丽景观，因此常有新人在此拍摄婚纱照，是外景取景胜地。

二浴的海滩比第一海水浴场略小，不过这里的游客更少，环境也更好。这里的海滩岸边是红褐色的岩石，峭壁如刀削般峻拔，岸上遍植黑松，环境宜人。即使来这里随意走走、晒晒太阳，也是相当惬意。而且二浴的海水比较干净，这里浪小坡缓，是夏季游泳胜地。酷爱游泳的毛主席也钟爱这座浴场，曾经多次在此游泳。

浴场西部海滩有不少鹅卵石，常有游人前来采拾。由于这一带礁石较多，适合捡拾贝壳，甚至可看到寄居蟹、海星等生物。这里的沙滩沙质较细，因此适合在这里赤脚行走，孩子也可以玩挖沙。还有一条石头垒成的堤桥延伸到海里，可在上面走走，感受与大海更近的距离",4.3,2017/02/19,0
223,第二海水浴场的海水算是比较清澈的，沙滩也是很大 ，算是比较干净的沙滩，都在海边的时候一定要注意防晒哈，不管是不是有太阳的时候，一般平时是免费进去玩的，旅游忘记会有门票，有时候是2元，有时候会有人要5元哈，,5.0,2015/04/15,0
224,第二浴场与八大关相邻，建议大家在参观完八大关的建筑群之后去花石楼，花石楼以前是蒋介石公馆，后来陈毅元帅来青岛时和家人住在这里，因为花石楼是延伸到第二浴场的，所以站在花石楼就可以将第二浴场的景色尽收眼底了。第二浴场没有第一浴场大，而且只有在夏季才对外开放哦，虽说如此，但是第二浴场的景色特别好，能看到海边高低错落的房屋，而且沙子又细又软，很有在国外度假的感觉，适合做日光浴。第二浴场是免费开放的，没有门票，夏季的时候换泳衣租泳圈都很方便。,5.0,2014/12/26,0
225,外部环境最好的，人较少的，应该是第二、三海水浴场了。青岛好玩的地方不少，看个人喜好。喜欢建筑环境的，可以去八大关和中山路；喜欢现代海边气息的，可以去五四广场和奥帆基地；喜欢沙滩游泳的，可以去以上所述的海水浴场。,5.0,2014/12/23,0
226,从八大关向东出去直接就可以来到第二海水浴场，相比其他几个海水浴场还算干净，但沙滩面积并不算太大，建议来青岛旅游的朋友，如果想下海体验蓝天，大海和沙滩，可以到开发区的金沙滩，银沙滩或者胶南，比青岛的几个海水浴场强百倍。,4.3,2014/12/01,0
227,这里的浴场还算比较干净的，比起黄岛的来差很多，但是这里游玩的人特别多，因为离火车站比较近。水上玩快艇的项目也非常多，非常的刺激，就是有时候他们会坑你的。说好的是去很远的距离，但是每次都跑很近的距离。,4.3,2017/10/11,0
228,最近海藻太严重，水里都是海藻，水质也很浑浊，和想象中的海滩差距很大！收费也较高，洗澡三十一个人，小朋友二十，还是冷水洗澡…不过第二海水浴场的沙子还是蛮细的。,4.3,2016/07/24,14
229,挺多人的。还是去附近的好玩一些。,4.0,2019/04/28,0
230,我觉得很美啊 很喜欢那个桥 正好是夕阳西下时候走在那座桥上。非常美 海边好冷,4.3,2015/10/13,0
231,"第二海水浴场就在八大关的花石楼旁边
从花石楼的窗口就可以望见窗外的海景了
去的时候是冬天 所以海边人也没有很多
冬天的海边  比走在路上要冷得多了
穿的厚厚的在海边晒太阳
果然是那时候比较悠哉啊",4.0,2015/12/31,2
232,非常袖珍的海滩，好多的美女帅哥在拍摄婚纱照，蓝色的海滨房子好美，还有一个延伸到大海里面的防波浪堤坝可以走一走,4.3,2015/12/04,0
233,来逛八大关，如果沿着宁武关路一直往南走，就会来到花石楼旁的第二海水浴场。浴场与八大关相互映衬，形成青岛典型的“红瓦绿树、碧海蓝天”美丽景观，因此常有新人在此拍摄婚纱照，是外景取景胜地。,5.0,2017/02/01,0
234,在八大关里面，花石楼旁边的浴场，最喜欢二浴沙滩上的这排蓝房子。,5.0,2015/08/26,0
235,原本以为真是可以下水的浴场。为什么叫浴场。也许解放前的海水真可以游吧。现在游客多。孩子都向海里尿。游人也没几个要下水。都在沙滩石头上拍呀拍。婚纱得拍吖拍。钓鱼的钓,4.0,2015/08/03,1
236,这里是新人婚纱摄影的首选地，一排排的新人跟拍集体照似的，身着婚纱在岸边等着，盛夏时分可以选择到这里玩水、度假，再到八大关散步，避暑，要进入海水浴场前有宾馆和餐厅。,4.3,2015/05/17,1
237,玩了有20分钟，跟舍友拍了不少照片，听着海水拍打的声音，太舒服啦，沙子也很细，时间太赶了，没来得及细玩,4.3,2014/10/27,0
238,"get鬼怪同款！青岛这个拍照点你必须要知道！

‍冬季青岛拍照哪家强，看这里看这里！
年前和朋友一起去青岛玩耍，冬天也想去海边拍拍拍。
虽然现在在家憋着，但是想到这次旅行还是很幸福！
为大家推荐冬季青岛海边拍照好去处！拥有鬼怪同款！get！

最准确地址：
八大关与第二海水浴场交界
（见图9）
看到沙滩之后会看到两条向海水延伸的…一条坝，一条小路。
（见图10）

拍照的建议服饰：
可以选择与鬼怪女主同款的卫衣短裙围巾。
也可以选择温柔的衣服即可。建议浅色系。冷色调。（白色百搭）

拍照的建议时间：
我们去的时候是大中午，实在是…逆光。大家注意避开这个时间段就能拥有鬼怪同款照片了（也希望拥有鬼怪同款大叔）。

拍照要有所准备：
假花是我们从民宿偷带出去的（还了啦！），非常上镜。
等到晚上拍仙女棒！仙女怎么能没有仙女棒呢？ 因为仙女棒不能带上地铁，所以一路都在打车，还好青岛老城区不大，可以实现打车自由。第一次拍仙女棒，还不是很顺手。而且冻坏了…冻了一下午好冷。
大家多担待啦！

调色建议：
因为逆光，卡其色毛衣和向日葵，导致整个相片呈暖色。所以在后期修图时，我放弃了鬼怪同款色调，选择了轻复古胶片感。
如果避开阳光拍照，整个色调应该偏蓝。可以修的更清爽。",4.3,2020/03/12,1
239,如果想去抓抓小螃蟹小鱼可以去这里，如果想下水，晒日光浴还是去第一海水浴场比较好。,4.0,2017/09/25,1
240,细腻的海滩，在八大关尽头，别墅区到头就到了，典型的面向大海，春暖花开。景色很美，红瓦绿树，蓝天碧水。夏天来，景色更加。,4.3,2018/05/06,1
241,人不是特多，沙子很绵软，但一定小心，沙滩里有很多碎酒瓶玻璃,5.0,2016/10/07,0
242,周边就是八大关，而且角里的那个小城堡就是蒋介石的旧居，景色太美了，放眼望去，海天一色，太棒了，满眼绿色，好多拍婚纱照也选在了这美丽的地方。,4.3,2014/08/07,2
243,交通方便，地铁即可。第二海水浴场比想象中更干净。人也不是很多。立秋上午水还凉，开开心心地玩沙子可以玩一上午。顺路参观八大关。很悠闲的啦。,4.0,2017/08/09,2
244,有非常多的拍婚纱照的大军占领了这块地方，着实壮观滴咧！,5.0,2013/05/24,0
245,第二海水浴场近邻八大关，海滩沙子比较细致、柔软，海边比较干净，这里的水比较第一浴场的水深点！,5.0,2017/08/29,0
246,沙滩并不算大，甚至从花石楼的观景台就能把这里看得一览无余，是许多新人拍摄照纱照的首选之地，几乎是一年四季，沙滩上永远能看到穿着白色礼服的新人和摄影师们。,4.3,2016/11/13,1
247,很好玩，尤其是孩子特别喜欢玩，风景很美，人很多！！,4.3,2017/10/12,0
248,从八大关走着就到了，正好是大晴天，蓝天映着沙滩，旁边的花石楼临海相望,4.3,2015/04/07,1
249,很爽，躺在沙滩上把自己埋起来，再下海游一游吹干,5.0,2015/08/02,0
250,海水很清澈，沙滩绵软，适合游泳和让孩子尽情玩耍。从七月一日起就开始收费了，每人两元。,5.0,2015/07/04,0
251,很漂亮，拍了好多照片，坐在岩石上光脚下水很舒服，就是现在水还凉，在这儿也提醒大家注意涨潮时间，今天去有六七个姑娘再涨潮中回到岸上水都没过屁股了,4.3,2017/04/27,1
252,"【青岛冬天怎么玩？】


交通：地铁基本可以满足出行需求.景点和景点距离不远.滴滴也就是13.左右的价格.

住宿：建议五四附近.找民宿就好.可以自己做东西吃那种.海鲜不贵.但到网红店去吃那就贵很多了…所以可以自己尝试去做点东西吃.类似蒸海鲜啦之类的都可以自己搞定.

吃：具体店铺不做推荐.感觉都还OK.蒸海鲜.蛤蜊疙瘩汤.鲅鱼饺子（各种海鲜馅饺子）.排骨米饭.其他的不做推荐.其他城市也有的吃.

玩：

总结一下三个地方值得去.奥帆中心情人坝算一个.再加一个麦岛.还有滨海步行道.

图2八大关：八大关里有些建筑挨的有点紧.所以拍建筑类的不太合适.公路拍出来倒是挺好看的.八大关下去就是第二浴场.个人感觉二浴比一浴三浴要好一点.二浴的礁石拍照挺好看的.但拍婚纱的多.
 八大关 
图3大学路：传说中的大学路真感觉不出来有什么好看的.在这拍照需要排队.几家咖啡店门口也都是拍婚纱的摄影师.一大帮人.挺烦的.我不推荐～
 大学路 
图4德国风情街：感觉有点荒废.我挺喜欢这边的巷子的.还有火车站附近的东西.青岛站是值得去看的一个地方.教堂——教堂拍照的话用手机不太好拍.也是拍婚纱的多.教堂距离栈桥不远.走过去也OK的.
 馆陶路 
图5五四广场：算打卡地吧.挨着奥帆中心.
 五四广场 
图6奥帆中心.情人坝：很喜欢的一个地方.这个地方和信号山.麦岛.应该是能看到属于青岛特色的地方了吧.情人坝日落的时候很漂亮.
咖啡店推荐情人坝这边的几家.
 青岛奥帆中心 
图7滨海步行道：从麦岛出来偶然路过的一个地方.本地人多.游客少.
 滨海步行道  
图8.9麦岛：除了情人坝最喜欢的一个地方.拍照元素很多.很适合拍照.
 小麦岛公园 
创客公园没去.看图不是很喜欢.感觉类似城市艺术区.   海底世界是一定要去的.   石老人海水浴场人多.不推荐.

个人推荐：麦岛！情人坝！最喜欢的两个地方.",4.3,2019/12/28,0
253,"青岛旅游 | 只有当地人的，可观赏城市天际线小众海滩

海滩位于青岛 第二海水浴场 往西面走，靠近黄岛路与海边的交界。

从八大关过去会路过一段栈桥步道，这条步道本身也是超级美的一条线路，非常值得徒步走上一段陆。因为来这边的人多数都停留在了八大关和第二海水浴场，走到就非常少了。

天气好的时候可以看到海天一色的景像，结合旁边林立的城市新区建筑群，特别科技感，这一刻你可能完全会忘记青岛事一个北方城市。

有时候还会遇到平流层，整个建筑群会像海市蜃楼般一半漂浮在空中。我们去的时候偌大的海滩就空唠唠的几个人，有一堆海边拍婚纱照的情侣，算是包场了整个海滩了。",4.3,2019/11/18,0
254,"Day 2

从青岛啤酒博物馆离开后，一路抵达这里。
这里始建于上世纪30年代，解放前据说是官僚资本家的别墅区，解放后被我党改造变成了疗养区。临海，绿树，静谧的生活，绝佳的疗养好去处。
其实如果不算海的条件的话，南京也有这样的地方，风景我觉得是更好看的，那就是颐和路。当年蒋公部下们的宅子，现如今也不知道都归了谁，倒是那一处绝佳的风景，都落入了南京百姓的心间。
这里靠着第二海水浴场，走不太远就到了，这处景点的大体风格各位可参考照片。",3.0,2018/08/01,2
255,就在八大关的旁边，非游泳季节不用收门票，相比其他几个海水浴场，貌似相对清幽，也比较独立，是个独立的海湾，有一个长长的大坝，大坝上长满了生蚝和贝壳，好多人在这里挖，来八大关的话，顺路可以过来，不错的一个地方,4.3,2015/05/13,0
256,相比第一海水浴场，这里要干净的多，人也比较少，从八大关走过来，没多远就能看到了。,4.3,2014/08/26,0
257,青岛的几个海水浴场，看到很多人都推荐第二，所以直接过来。说实话比想象中的差一点主要是因为海草太多，沙滩上也都是黑黑绿绿的海草 很腥 相比较第一人确实少很多 沙滩也小 感觉挺一般 不知道其他两个浴场的环境怎么样,4.3,2017/08/08,0
258,大人，冲水和看管物品是30每个人----温水！凉水是15一个人，请注意这边开门是，九点准时开门，早一分钟都不开的那种。门口租车德人也非常凶，他说东西是公家的不许往自行车上放私人物品，这点大家注意哦,4.0,2016/08/22,2
259,青岛第二海水浴场也叫“太平角海水浴场”，与八大关别墅区相邻的一处沙滩浴场，面积小于第一海水浴场，夏季辟为内部专用浴场，采取封闭式管理，其他季节均可自由出入。,4.3,2013/08/12,0
260,下海的人很多如果在夏天一定要选择下水不然青岛就白去了而且周边吃的很多可以冲好澡后来点啤酒那就实在是太美味了海水很清去的那天是夏天天气很好海风吹得人一会就黑,5.0,2016/10/15,0
261,就在八大关景区内，殖民时期都是住在八大关的有钱人过来消闲的去处，环境清幽，沙滩比第一浴场好，下午六点后就不收门票了。现在是情侣们拍摄婚纱照和写真的好地方！,4.3,2014/10/30,0
262,这个最坑人门票还要两块钱，进去一看就一片沙滩，还没旁边的礁石好看呢，不过海水确实比辽宁的海要蓝,4.3,2014/10/21,1
263,一般，当时去的时候收费2元。人多地方小，一点意思没有,4.3,2019/08/12,1
264,因为是付费浴场，所以相比一浴场干净，人少，在沙滩玩乐一天，抓了很多寄居蟹,5.0,2015/09/16,0
265,非常值得推荐 虽然游泳的地方小了点 但是有一大片沙滩 退潮时各种螃蟹 小鱼小虾,4.3,2015/12/24,0
266,人不是特别多 沙子特别的细 海水不是很干净 不过也还可以了 只是去踩踩水,4.3,2017/07/29,2
267,没有去游水，哪里的工作人员也太早下班了吧，六点半就不能存衣服了,4.3,2017/09/23,0
268,走远一点就能到这个比第一海水浴场大，人少，沙软的高性价比浴场啦，又没有车来车往，唯一不好是更衣室收钱。,4.0,2015/08/04,0
269,青岛第二海水浴场在八大关旁边，去的那天海面漂浮了很大面积的绿色浮萍，而且风浪也很大，所以没有看见有人在这里游泳，我们也就拍了几张照片就走了。,4.3,2016/09/23,0
270,就在八大关边上，海景很漂亮，拍婚纱照的新人实在多，沙滩上有很多更衣室和冲水区，可以想象夏天热闹的场景,4.0,2014/10/08,0
271,也叫“太平角海水浴场”，与八大关别墅区相邻的一处沙滩浴场，面积小于第一海水浴场，夏季辟为内部专用浴场，采取封闭式管理，其他季节均可自由出入。,4.3,2013/11/06,0
272,八大关景区旁边，超多人在此拍婚纱照，只是这4月海水太冷了。,4.3,2014/04/28,0
273,性价比可以！其他都还行。。性价比可以！其他都还行。。。。,4.3,2019/05/09,0
274,感觉不如第一海水浴场好，但是都是面朝大海，神清气爽啊，跟八大关风景区连在一块,3.0,2015/09/22,1
275,第二海水浴场离公主楼很近了，这会天气也晴朗了，so，去海边吧。第二海水浴场收门票，每人2元。看这里的沙子多细，比北戴河南戴河的好多了哈,4.3,2014/07/17,0
276,好吧，不会游泳滴人儿只能随便摆摆pose散散步啦!沙滩一般，石头较多，不过还是很羡慕生活在海边的人，随时都可以跳进海里呦喂，想想都爽。,4.3,2013/09/05,0
277,去八大关，顺便下了海，海草比栈桥那边少。我们去的时候天有点凉，所以人并不是太多。海水浴场没有开放，也就没碰上收费。有租帐篷和遮阳伞的,4.3,2016/07/03,0
278,游玩八大关，就在花石楼的下方，人少精美，沙子十分细腻。里面有一个大坝，景色极好，值得去一次。,4.0,2015/02/06,2
279,门票2元一位，淋浴更衣室价钱另计。第二海滨浴场与八大关相邻，面积虽不算很大，但以前可是官员的私人浴场，海水相对干净，沙质相对细软，还是值得一去，踩踩浪，吹吹海风，洗个海澡。,4.3,2014/10/27,0
280,进去需要买门票里面人很多沙滩不够大不过位置好就在八大关景区逛好八大关正好漫步沙滩海水不是很干净石子比较多要小心脚总体没有石老人好,3.0,2016/07/21,6
281,在青岛的最后一天上午，我们痛快的在海边待了半天，迎着早晨出升的太阳、听着阵阵由远及近的海浪声，玩沙、抓蟹、捡贝壳，各个都很享受 !,4.3,2016/05/20,0
282,二浴是青岛的收费浴场，在八大关后面，风景很好。,4.3,2015/10/08,0
283,风景不错，毗邻八大关，能看见花石楼，收费不高。,4.3,2015/08/23,0
284,这边的沙子感觉比较干净，不过夏天暑假人太多…,5.0,2015/11/23,0
285,建议带孩子的就去这个浴场，水比较干净，商店的商品明码标价，一点不坑人，租的太阳伞30元一小时，明码标价,4.3,2017/08/12,1
286,人很多，需要门票，但沙滩不太干净，居然还有玻璃碎片，要非常小心才可以峨。另外垃圾也未及时清理，不知道人少的时候会不会改善。,4.3,2016/09/01,2
287,沙细、坡缓、浪小、人少！是避暑度假的好去处,4.3,2015/09/08,0
288,第二海水浴场，地方不大，来到海边的时候已经夕阳西下了，游客稀少，吹着海风，听着海浪拍打着沙滩的声音，在沙滩上留下脚印一串串,5.0,2014/12/11,0
289,在八大关里面近海区域，沙子蛮细的，但10月已经不能下水了。本来没打算挖沙的，所以没带挖沙工具，宝宝强烈要求用手挖，但厕所很少，本来只想洗手，结果找不到水池，唯一看到一个摊位，问能不能接水给孩子洗个手，结果说要收钱的，真是一滴汗，最后走到接近蝴蝶楼那才有厕所洗了个手,4.3,2017/10/06,0
290,老景区了，其实是挺不错的，不过现在人很多，显得乱哄哄的。这里离城市非常近，基本就是融为一体的那种感觉，各种服务比较便利。,5.0,2017/09/27,0
291,其实第二海水浴场也是不错的，不过这些年青岛港的污染还是很重。所以海滩没那么干净。,4.3,2017/06/08,2
292,还可以，沙子细腻。海水挺绿的，水很干净。,4.3,2016/10/05,0
293,来青岛没游泳就等于白来了，选择第二海水浴场纯属是近。现在进去居然还要2元门票！哎！我不会游泳，租了游泳圈10元。有老公帮忙还呛了水，哎！浴场旁边是石头砌成的坝，波浪有时候能冲上来，站在围栏里特别爽！就像激流勇进一样！我胆子比较大没玩够，老公拗不过我，只好陪我玩。由当时都四点多了风浪大了，我丝毫没意识到危险，结果一个大浪打上来直直的把我拍了，整个人把着栏杆后面有老公的保护还被冲倒了，石头非常利，我当时就不会动了。缓了一下一瘸一拐的走到安全地方，手掌膝盖脚趾全都划伤流血，老公也被我连累划伤了，千万不要小看大自然的力量，提醒各位，很危险~,4.3,2012/08/11,0
294,第二海水浴场的沙子很细，玩水好去处~我们去了两次，大小盆友的海洋天堂~如果是七八月的时候，建议五点以后去哦，不然太晒啦,5.0,2018/03/29,0
295,跟团旅游的时候，导游带过去的，浴场人很多，设施齐备，沙滩沙子比较粗，不过去的时候是第一次真正意义上的海滩游，所以很兴奋,4.3,2017/08/15,0
296,出游那天天气也很好，沿途看到好多拍婚纱照的情侣，这边又是近花石楼和八大关，当然人气更集中，不过风景确实很好！推荐看看。,4.3,2015/03/30,0
297,这里值得一去，有很多拍婚纱照的人，从一个侧面反映了这里的景色优美。岩石、海浪、沙滩都很有特色。,4.3,2017/08/13,1
298,很清凉，尤其是热了一天，带着孩子就去了，细细的沙，轻轻的浪，一个沙堡，一个贝壳，都是那么舒服。,5.0,2017/08/07,1
299,大海啊大海！我来啦！冰凉凉的海水好爽！被划了都不知道。。。海浪拍呀拍！！,4.3,2013/10/08,2
300,第二浴的海滩很干净，岸滩面积更大，浪小坡缓，环境也更好。在这里走走、晒晒太阳，也是相当惬意。是夏季游泳胜地。,5.0,2014/06/28,0
301,海水浴场在市区。所以夏天的时候人非常多。因为人多，所以海水也不那么干净了。但是玩沙子什么的也挺好。而且交通非常方便。附近购物去别的景点都很方便。,4.3,2016/03/14,2
302,第二浴场比第一浴场的海水要感觉与天然一些。有条通向大海中心的路，当然很短的，路两边都殖满了白色的贝壳。,4.3,2015/07/18,0
303,4月份去，下海还有点儿冷，只能吹吹海风了,4.3,2017/04/19,1
304,还是第二海水浴场最值得去，有小螃蟹可以抓~适合孩子玩，不像第一海水浴场全是人游泳，最适合小朋友了！,5.0,2018/08/06,0
305,青岛第二海水浴场也叫太平角海水浴场。与山海关路海滨公园相邻，环境清幽，景色秀丽，毛主席多次在此游泳,4.3,2016/09/10,0
306,根据时间去的，能赶海，捡到了鲍鱼！岸上的乔哥鱿鱼给烤了吃得，鲜！他家的鱿鱼绝对好，下次带孩子去吃！,4.3,2015/01/20,0
307,可以捞小海鲜，比第一浴场好些，推荐,4.3,2017/09/03,1
308,第二海水浴场在八大关南边，这里没有第一海水浴场人那么多，是玩水的还地方，不过这交通有点不方便。,5.0,2014/10/28,0
309,很干净的海，有沙滩也有礁石，游艇和摩托艇很刺激，只是费用有点高，毕竟景色不错，感觉很好，值了,4.3,2017/08/08,0
310,我们跟舍友拍了不少照片，听着海水拍打的声音，太舒服啦，沙子也很细，时间太赶了，很不错的地方。,5.0,2014/12/13,0
311,这里的海滩岸边是红褐色的岩石，峭壁如刀削般峻拔，岸上遍植黑松，环境宜人。即使来这里随意走走、晒晒太阳，也是相当惬意。而且二浴的海水比较干净，这里浪小坡缓，是夏季游泳胜地。,4.3,2016/11/10,0
312,这个时候海水很凉，但是竟然还有人下水游泳，说实话这里的水质不如石老人海水浴场，所以没拍照,4.3,2017/06/07,0
313,很不错 空气好海水也比较干净！,4.3,2016/09/22,1
314,下午5点半后不收2元钱。人较少。孩子玩的很开心。,5.0,2016/07/18,0
315,环境很好，听着海水拍打的声音，太舒服啦，沙子也很细，时间太赶了，没来得及细玩感觉还不错。,4.3,2014/12/13,0
316,第二海水浴场虽然比栈桥好一些，但比起黄岛开发区的金沙滩，或者石老人的海滨浴场就逊色很多。,4.3,2014/11/25,0
317,#求爱情解药# 海水浴场，完全没有抵抗力，四月的海边，人不是很多，很清静，海风阵阵，很惬意,4.3,2014/04/14,0
318,比第一海水浴场人少，靠近八大关，很多人拍婚纱照,4.3,2015/09/18,0
319,好美的地方我特别喜欢这里，真的特别特别漂亮。应该很多人都喜欢吧！相信你也会爱上这里的。,5.0,2014/05/14,0
320,免费的，就在八大关。分为礁石区和沙滩区两个部分。礁石区可以去踩踩水，水还是挺清澈的。沙滩区不算太大，海水还好，不少人在游泳。,4.3,2017/08/04,2
321,春天还是有一点点冷，人不太多，不太适合下海玩,4.3,2016/04/02,2
322,石头较多，不过还是很羡慕生活在海边的人，海风吹着比较凉快，但是浴场的硬件设施不太好。,4.3,2015/01/06,0
323,"第二海水浴场，在八大关里面，海水比第一海浴干净，沙滩也好一些，人也见少！
这么多游人，海水还这么清澈。。。。。。属实难得！",4.0,2014/06/28,0
324,人多，海水并不怎么蓝，海滩上到处散落着矿泉水瓶，香烟盒等垃圾，文明素质需要提高啊！,4.3,2016/09/28,0
325,比栈桥，第一海水浴场稍微干净一点，可能是收费的原因吧，人稍微少一点。但是海水还是好黑啊，脏脏的，看了就不想下水。而且更衣冲水都需要另外收费的哦,4.3,2016/08/08,3
326,冬天的青岛有些冷，海边人不是很多，清净自在，不能赤脚玩沙子了,4.3,2015/01/04,1
327,很美呀 阳关很给力 但不热  阳光很好 很多人拍婚纱照只听到海水啪哒岩石 平静的大海 环境清幽,5.0,2013/09/16,0
328,不错一眼望过去都是海平线，夏天来的时候人超多，所以我们还是冬季来比较不会人看人,4.3,2018/03/01,0
329,相比较第一海浴场人少，有海藻水质不是特别好，不过玩的很开心,4.0,2017/08/09,1
330,八大关走到头就是第二海水浴场，人不太多,4.3,2017/07/09,2
331,这里的海滩岸边是红褐色的岩石，峭壁如刀削般峻拔，岸上遍植黑松，环境宜人。浴场与八大关相互映衬，形成青岛典型的“红瓦绿树、碧海蓝天”美丽景观,4.3,2015/05/15,1
332,逛完八大关顺脚就走到海边，现在旅游旺季收门票啦，收费2元，进去可以凭票根免费冲水，不洗海澡的话里面有个大坝挺好玩的，可以买点章鱼钓螃蟹，总体来说主要就是安静，再一个这里人少一些~,4.3,2014/09/16,3
333,水很干净，夏天应该有很多人，3.4月没办法下水，只能看看,5.0,2017/03/23,1
334,风光很好，卷起裤管趟水，任由浪花拍打，远方有返航的鱼船，不知是否满载鱼儿归来,4.3,2016/09/25,0
335,靠近八大关，还有海洋公园，这边海水和人相对第一浴场少，建议多逗留一段时间。,4.3,2017/07/18,0
336,青岛欧陆风情的代表区域，八大关景区内，融欧洲建筑、园林设计、海滨风情于一身,4.3,2016/06/09,0
337,收费，人少，干净，周边就是八大关，景色很棒，满眼绿色，还有好多拍婚纱照的呢,5.0,2014/08/02,0
338,带孩子不错的去处，捉捉小鱼小虾，还有小螃蟹，很好玩。,4.3,2017/09/04,1
339,小螃蟹小鱼随你捞挺美值得去值得去,4.0,2016/07/21,2
340,和第一海水浴场什么的没太大区别，不过如果没记错，有一个比哥鱿鱼，实在美味,4.3,2016/02/19,0
341,海冰浴场很是不错，虽说没有下海游泳吧，但是在礁石上抓小螃蟹还是很有意思的,4.3,2015/06/19,0
342,值得去值得去值得去值得去值得去,4.3,2017/11/05,2
343,对于第一次到海边游玩的我来说，还是觉得很不错的，人不是很多，玩得很尽兴,5.0,2014/08/06,0
344,和想象的一样，海水也很干净，好多人，玩的也很开心,4.3,2017/10/03,1
345,从八大关出来就是第二海水浴场，很干净，好多拍婚纱照的，幸福的感觉！,4.3,2017/11/24,0
346,我去的时候，就像是下饺子一样，天气太热了，大家都想在海水里泡一泡。,4.3,2016/11/04,0
347,沙子还行，反正我们也是带孩子在海边挖沙子，一玩就是半天，真开心呢。,4.0,2015/10/20,0
348,个人感觉比第一海水浴场好。沙滩干净，脚踩在上面舒服，沙子比较细腻。离八大关近，最关键人少，吹吹海风很惬意。,4.3,2014/08/28,2
349,从八大关走到了第二海水浴场，天挺热，人也挺多。这里的沙滩比较大，沙子比较细腻，适合小朋友玩。海水不是很清澈，有点黄黄的感觉。,4.0,2017/09/23,1
350,环境很好，就是晒黑了。。。呆了五六个小时。。。黑的不行了。。。。,4.3,2015/02/19,0
351,去的时候没下水，可能天气不好，人也不多，孩子一直在沙滩上玩沙子,4.3,2016/07/22,0
352,沿海边走来，可以到这里游泳玩耍，设施完备，戏水，晒日光浴好地方,4.0,2016/01/07,0
