,评论,得分,时间,点赞
186,青岛很多天然浴场但个人最喜欢石老人海水浴场去的这两天涨潮石老人被海水掩住了早上4点多就起来想去海边看日出无奈天公不作美海上雾蒙蒙的但是早上吹吹海风非常舒服在海边踏踏浪看看远方的海心情都要飞起来了~,4.4,2015/08/15,3
187,太好的地方了，5月中旬去的人很多，有很多大学生玩的挺嗨，抬起人来就往海水里扔，水有点凉不过还好，在沙子上面踩踩就好了，沙子很细，还有穿尿不湿的娃娃也在玩,4.4,2017/05/15,7
188,游泳的好地方，海岸线绵长，有部分水上项目，海水清澈,4.4,2019/08/19,0
189,在青岛的海边吹吹风，冷是有点儿冷，但心里舒服的。,4.4,2021/05/05,0
190,石老人海水浴场，在海中有一块巨石即为“石老人”，巨石维妙维肖，老人以手托腮，注目凝神。浴场沙还比较细，滩平坡缓，水也比较清澈。,4.4,2017/07/17,8
191,在午山脚下临海断崖南侧，距岸百米处有一座17米高的石柱，形如老人坐在碧波之中，人称“石老人”。老公公以手托腮，注目凝神，每天晨迎旭日，暮送晚霞，伴着潮起潮落，历尽沧桑，不知度过了多少岁月。以前不收费，现在开始收费，人太多，特别是夏天象煮饺子。,4.4,2019/05/16,2
192,石老人海水浴场位于崂山区海尔路南端，大唐渔宴以东，是青岛市区最大的海水浴场之一，石老人海水浴场，左端海中巨石即为“石老人”，成为集度假、观光旅游、海上运动、沙滩运动、休闲娱乐为一体的综合性旅游度假海滩。,4.4,2017/11/14,4
193,"离开极地海洋世界，我沿着海岸线走向石老人浴场，这里有着两个海湾，都有着绵长的海岸线，无论它们是不是都属于石老人浴场，这里都是人头攒动。附近的居民携家带口的在海滩上散步，远处赶来的人们在沙滩上支起帐篷、铺上台布，点着烧烤炉，几个好友一起快乐的相聚。一群外地来的女孩子大概就要离开青岛了，在沙滩上写下了大大的“青岛再见”四个字，而我的青岛之行，正在进行时。
  我光着脚丫走在浅浅的海水中任潮涨潮落的海水冲刷着，细细的沙子穿梭在我的脚趾间，偶有小小的贝壳随着海浪停留在我的脚背上，我惬意的游荡在青岛的海边。
  走到第二个海湾的尽头，我仍旧没有在海边看见石老人的踪迹，经当地人的指点，我才在不远处雾气朦朦的海面上，依稀看见了石老人的轮廓，可是任凭我怎样眺望，也无法辨认出他的表情。",4.4,2015/01/06,17
194,海滩很大，沙子细致，就是不如金沙滩的黄。海浪很大，游泳圈充气好贵，10块，冲澡30，还是凉水。倒是一进大门的儿童活动区很受孩子的欢迎,4.4,2018/08/05,3
195,我们没有跟团，是自己走走玩玩的！感觉很放松！没有很急！11月的海边有一点冷，但天气不错，人还是很多！很开心！,4.4,2016/11/13,4
196,大海很漂亮，沙滩也很大，因为只是自己的原因，所以没下海，我在的不是中心位置所以人不多，喜欢海水的朋友可以区看看，感觉还不错,4.4,2016/08/26,5
197,去玩海昌乐园，到的石老人海水浴场，那时临近傍晚，海水一点点的开始涨潮，慢慢的不断逼近海岸，孩子在上面玩着沙子，捡着贝壳，光着脚丫踩在上面，细腻柔软，而且沙滩上的环卫人员很多，生活垃圾还是有被及时清理的，很好……,4.4,2017/10/08,3
198,去青岛最喜欢的地方就是石老人了。很干净的海边。去了2次拍了很多照片。流连忘返。景色宜人。傍晚的黄昏很美很美。特别值得一去的地方。赶紧来吧。,4.4,2016/10/25,22
199,感觉最好玩的一处海。去过好几处最留恋的一处。空气新鲜，景色怡人，又有安全保障。,4.4,2016/08/24,3
200,位于青岛东南崂山区，是非常惬意的一个公共海滨浴场，六月份去的海边的游人已经很多了，主要是地方上的。远远看去海上有个凸起的岩石，就是石老人。,4.4,2016/06/03,18
201,青岛比较有名的海水浴场，今天天气不好拍的照片更能说明问题,4.4,2019/06/07,0
202,风景优美。国家4a级景区。来这里看一下日落。非常有感觉。石老人的故事，是因为一位可怜的父亲。守望自己的女儿。化作了，海边的礁石。日夜期待女儿的归来。,4.4,2018/01/05,5
203,石老人海水浴场一到夏天是美女如云，还有好玩的水上摩托艇，总之好玩的一笔糟阿！退潮的时候还能捉一些寄居蟹阿，螃蟹呀，等等等等!,4.4,2017/09/27,6
204,海水很清，天很蓝，海滩很大，沙子很细，总之很美。青岛的海滩每每让人流连忘返。9月的青岛，褪去了夏天的炎热，游人也不多，午后的海水还有点暖，难得的几分悠闲几分慵懒。,4.4,2016/09/25,8
205,"这是柠檬半年来总结出来的经验教训，希望对即将来青岛旅游的你有用
1.提前下载好青岛地铁APP，公交地铁都能用
2.青岛公交比地铁方便
3. 劈柴院除了疫情期间人少外，其他时候人超多，吃的不推荐，不想拍照可放弃
4.海鲜饺子推荐船歌鱼水饺，民国不推荐，巨难吃，海鲜也不新鲜
5.海鲜吃到爽最好是去海鲜市场买活的，找餐厅加工一下
6.小吃推荐去 台东步行街味道和价格都可
7.青岛本地除了海鲜没什么美食，菜品不辣，嗜辣者会吃不惯
8.住宿选市南或市北，青岛景点很集中，基本都在市南
9.黄岛离青岛市较远，第一次来不推荐住那里（交通自由者略过）
10.一定要逛一遍老城区，穿过每条街，感受青岛的市井生活
11. 八大关景区是八条路，现已增加到10条，每条路都有不同的风景，可依次逛逛
12.樱花人像最好的地方是中山公园，虽然人多，但是樱花也很多，随便都能找到一处没人的地方拍
13. 李村公园的双樱也超级好看，树枝比较矮，也适合拍人像
14. 鲁迅公园是一个开放式的靠海公园，有鲁迅先生的雕塑
15. 老舍公园是市内开放式的小公园，公园内有双樱，不建议特意去一趟
16. 石老人海水浴场秒杀市南的所有浴场，浴场大，沙子细，人相对少很多
17.崂山推荐去仰口，天气好时，半山半海，美极了，北九水是纯爬山线路，景色相对一般
18.三月底来青岛一定要去四水，号称北方“小九寨沟”
19. 五四广场晚上来可以看灯光秀
20. 小麦岛公园现在游人还少，很像韩国济州岛，沙子不细腻，不能下海
21.燕儿岛和小麦岛去一个就行，时间充裕的另说
22. 信号山公园上的旋转景观能看到青岛老城区360度全景，山不高，人有点多
23. 小鱼山公园相对冷门一些，适合看海景，是个看全景的最佳观赏地
24.台湾路的石洞，不建议去，现在还要排队近20分钟才能拍上，基本是照骗
25. 栈桥的海鸥只有11月下旬到来年3月份才有
26.青岛地势是山城，没有共享单车，穿一双舒服的鞋
27.啤酒认准一厂和二厂
28.来青岛旅游实时关注天气，海边风大",4.4,2020/09/11,4
206,"石老人沙滩。
️一般情况下是在路边停车，夏天的时候停车不是很好停。
️夏天的时候人超多，青岛一般八九月份洗海水澡，那个时候也是旅游旺季，周边的酒店几乎都要提前预定。照片是现在的，现在的青岛海风挺大的。",4.4,2017/02/28,2
207,非常值得一来喜欢安安静静地海边石老人就是,4.4,2016/10/08,6
208,石老人海水浴场是免费的，自己买好泳衣等用品去游玩很棒，换衣服和冲洗也很方便需要付20元即可。游玩时间不限，想玩多久就玩多久……景色很美,4.4,2015/09/01,3
209,这个浴场不算特别大，相比市区那边那些要差很多，因为这边主要是挨着崂山，所以说人比较少，但是风景的话是挺美的，商业化也没有那么严重。,4.4,2019/07/13,1
210,隔一条马路就是酒店，我住的金沙堂庭，直接穿泳装就去了，救生衣很负责，一直在巡查，浪大的时候还劝退游客到安全区域,4.4,2018/11/19,0
211,因为就住在旁边 所以第一天就去了那里 很多人 不过都不是在旅游淡季去的 所以据说还算人很少的 可以玩摩托艇那些 还有很多跟团游的 和之后去的第二海水浴这些比较的话 还算是比较干净 崂山区整个环境都比较好 很美,4.4,2017/09/26,6
212,没到下海季节，海边人也很多很多。沙子真不错。绿藻季节?好多工人在清理。这个地方还是不错的！免费，无门票，不能下海游泳暂时。推荐,4.4,2017/06/23,5
213,石老人是青岛海滨的一个景区，以海中的一块石头形状像老人而著名，离市区较远，但景点比较清静，看看大海，拍拍照片，吹吹海风很不错。,4.4,2016/09/18,9
214,石老人的海水和沙滩是青岛市区最好的，除此之外就是黄岛上的金沙滩，因为金沙滩远我此次没有选择去，石老人很好了，沙滩干净，沙子细软，天湛蓝，水很清。,4.4,2015/07/18,11
215,青岛石老人，海水浴场，地铁二号线直达，名字就是石老人浴场站，交通特别特别方便，空气很好，水质也很不错哟,4.4,2018/12/20,0
216,白天晚上都适合带孩子在这儿玩，水浅沙柔，水又比火车站那边的浴场干净多多了，还可以沿海岸线往东走到山脚下钓鱼哦！这个浴场距深圳路7号海明威酒店步行五分钟，刚从携程提现了，住海明威两晚标间朝阳大床房才532，真实惠！以前都是傻傻地电话打到酒店订房，还贵哩！携程不错！,4.4,2016/10/05,7
217,景色不错，海水很清，值得一提的是沙子很细脚感特好，沙滩面积很大，浪比较高很好玩。,4.4,2014/08/05,5
218,最可笑的是公共厕所没有水洗手，一点要你们去淡水冲洗的地方。因为那里收费，这个是我最不能接受的，这个旅游景点厕所没有水洗手是多么可笑的事情,4.4,2015/07/17,19
219,离酒店很近，带家人出来玩很方便呦，值得推荐，而且酒店很文艺，安静，使人放松，下次还会选择来这。,4.4,2018/11/18,0
220,沙滩很好，很细，也很干净。比第一浴场、第二浴场要好，人不少，但是也不会有煮饺子的感觉，就是洗凉浴更衣每人要30元，也是够可以，来这边要看好路线，有些公交车很早就没了。要走到下一个街口才行。,4.4,2016/08/26,5
221,父母从家乡来青岛玩，去的石老人海水浴场。沙滩好大，沙子细，坐游艇在海里穿梭，感觉非常棒，推荐来青岛必游的景点。环境绝对一流。,4.4,2016/05/24,36
222,石老人：在崂山脚下临海断崖南侧，距岸百米处有一座17米高的石柱，形如老人坐在碧波之中，人称“石老人”。老公公以手托腮，注目凝神，每天晨迎旭日，暮送晚霞，伴着潮起潮落，历尽沧桑，不知度过了多少岁月。这个由大自然鬼斧神工雕凿的艺术杰作，已成为石老人国家旅游度假区的重要标志，也是青岛著名的观光景点。,4.4,2018/03/27,2
223,石老人海水浴场，远远望去像一个孤独的老人望着大海再沉思冥想。离栈桥有一定距离，游人少一些，走在沙滩上，看海浪冲拍着礁石，激起一层层浪花，潮起潮落，就像人的一生。,4.4,2017/04/06,2
224,相对而言人比较少，住在旁边的海明威酒店四百一晚，在旺季很不错了。不得不说，青岛是暑假期间住宿费上涨最夸张的地方，上浮200%-300%，平时200的房可是标价700，打折后还要500多超级夸张。青岛到处都在建设地铁和城际列车，不是封道，就是脏乱差，没有宣传的好。很是遗憾。应该等两年交通建设好了再去，否则，单是堵车，就没有心情了。,4.4,2015/08/23,6
225,青岛最东边的海水浴场，游人较少，水质尚可 石老人海水浴场位于青岛市崂山区，应该是青岛滨海大道最东边的浴场，这里距离市中心稍稍有些远，所以来的游客没有第一海水浴场那么多。 过去的话就坐公交车到青岛大剧院下，313、321、304等等都可以，或者乘坐317、386路环线至【海尔路南】站下，往南边走就可以，五分钟之内就行。 石老人这边的话旁边会有一些卖小吃的，还有卖游泳圈、游泳衣之类的小店，价格会偏贵一些。 石老人的水质还算可以吧，最近几年不让烧烤了以后明显有了改善，不像以前那么脏了。 周边有几个比较大的酒店，索菲亚、麒麟皇冠都在附近。坐公交车基本哪儿都能到，还算是很方便的。,4.4,2015/05/04,6
226,很赞，第一次去海边，看到那一望无际的海水，真心感觉超级赞。下次去一定要住上一天然后第二天看看日出。石老人的典故很感人。,4.4,2014/07/11,4
227,很棒，蓝天碧海，环境优美。可以看到石老人，聆听优美动人传说。,4.4,2019/04/11,0
228,免费的，但是里面的租座位和帐篷什么的超级贵，里面小店卖东西的也超级贵，租游泳圈还80，反正就是各种贵。贵！贵！贵！！人很多，沙滩也没人打扫，很脏，海水冲上来很多各种垃圾，居然还有BYT，游泳的看到两个男人都有皮肤病，很严重，所以不敢下水,4.4,2015/08/11,5
229,那天天气很给力，天蓝蓝的，一望无际的大海连接着蓝天白云，层层的浪花一波一波的席卷而来，旅行的游客在沙滩打着排球，堆着碉堡，沐浴在日光下，更多的人们是在海边穿着泳衣玩水嬉闹，按下手中的快门见把美丽的画面定格在相机里。,4.4,2014/07/11,5
230,没有去金沙滩，但是去了石老人，离市区还是有点远，就是崂山旁边，大山和海边的完美结合，去的那天人很多，海浪很大，晒黑了,4.4,2017/08/14,3
231,风景很好，夏天来真的非常舒服自在。,4.4,2019/04/04,1
232,在嶗山腳下 應該算是青島市區最大的海濱浴場了 因為免費的 所以遊客十分多 海灘平平的 這裡的沙子也比較細 很適合各種水上項目,4.4,2016/10/04,5
233,石老人海水浴场因海中有块巨石像是位老人眺望远方而得名。海水相对偏黄，沙子很细腻，水还是比较凉的，有很多玩帆板的少年，很有活力。,4.4,2017/07/10,2
234,海水干净，值得多次回购。天气太热，注意防晒啊,4.4,2019/06/06,0
235,夏天来了 洗海澡啦 石老人海水浴场水质好 环境好,4.4,2019/05/20,0
236,至少最近不值得去，因为虎苔实在是太多了（当然就好这口的人可以忽略）而且海水中除了满是虎苔以外别的杂物也多，更衣室30元一位的冲凉有点贵，停车场8元还是10元一小时,4.4,2016/07/22,79
237,"如果你是第一次来青岛，
请一定要来石老人浴场看一场日落，
海浪拍打沙滩，静待天空变成粉红色。
石老人是一块屹立于海边水中海蚀柱，
形态似老人，以手托腮，注目凝神，守护海洋。
.

.
【石老人海水浴场】
定位：青岛市崂山区海口路287号
导航 花神书咖 然后往东走
交通：自驾前往 有停车场
时间：落日时分
门票：0元
拍照：
往东走，保安室小房子是网红拍照点，从芦苇荡里拍
倚靠海边白房子，搭配大海和粉红色的天空很出片
往石老人石头方向走，蜿蜒的海边小路当背景很美
有个类似瞭望台地方，可以拍孤独的背影
带披肩是因为海边风太大了，要注意保暖
.
调色：
 App醒图-滤镜-风景-小垦丁
之后 iPhone自带 (调落日万能)
曝光＋10、鲜明度＋40、高光－25、阴影＋20、
对比－10、饱和度－25、自然饱和度＋35、
色温－10(偏蓝)、色调＋25(偏紫)、清晰度＋30、
.
（大致方向，具体照片具体分析）
.

.
- 原来城市把所有温柔，藏在这片海滩。
- 晨迎旭日，暮送晚霞，伴随潮起潮落。
- 找个喜欢的人一起看落日吧，
- 陪你看日落的人比海还温柔。
.
我可能是假的银行狗，
朝九晚五也浪迹天涯~
.
#青岛攻略#青岛拍照#青岛旅游#国内旅游推荐#来拍照了#青岛必打卡#南航快乐飞#周末随心飞#假装在国外#国内旅游日常#周末去哪儿#",4.4,2021/02/05,0
238,近几日，因为青岛最低气温跌破零下十五度而上了热搜，近海都结冰了。但我觉得这个时节的青岛才是真正属于青岛人的，也是最美的时节，空气清透，夕阳温暖，没有了喧闹的游人。这一年来，位于石老人附近的这条路和芦苇丛还有小房子，成了热门的打卡点，有人还将其称为国内的济州岛，我觉得大可不必，每个地方都有每个地方的美，没必要非要搞个类比。不过再热门的打卡地，也禁不住天冷，没什么游人，可以让我尽情的拍摄。一路光脚走下来，习惯了地面的低温，竟也不觉得多么冷了。还去海边的沙滩漫步了差不多一公里。可能我的46码的大太显眼吧，偶尔遇上一两个路人，会惊讶的问我怎么不穿鞋，我说常年如此都习惯了，路人会竖起大拇指。其实这样的场景，之前出现在西藏和北极的冰川，我都很坦然对之。这几年，虽然每年都会在国外不少时间，但每当冬天时，肯定会抽个时间回青岛待几天，喜欢这个季节青岛的寂寥和清澈，烟火气都过滤掉后，剩下的就是这份纯粹，不知你能感受到吗？,4.4,2021/01/23,0
239,"青岛旅行|冬天去小济州岛看海｜石老人浴场

地点：青岛市崂山区海口路287号石老人海水浴场
门票： 0元免费入场/停车好像才1块钱一小时
交通：自驾或者打车可以直接定位到“花神书咖”，开车停到最后一个停车场往回走一点就看到了
拍摄设备：SONY A7RM3 FE 35 1.8/TAMRON 28-200
时间：日出或者日落的时间最美，奈何早上太冷+这里比较远，日落应该更佳

冬季如果你来青岛，一定要打卡这个地方，同样是一个吃时间段吃滤镜的地方，拍照无敌好看！
强烈建议日落的时候来，因为是冬天海滩人少的可怜，海滩上的观景台可以拍出孤独的感觉！
拍照的话从保卫室的白房子开始一直拍到海滩边，时间对了哪里都出片

拍摄指南:
 保卫室一定要以前面的草作为前景，稍微遮一点在镜头前面，一下子就有感觉了
 海滩的观景塔不用上去，在边上远远合影就可以拍出孤独的感觉，一个人拥有一片海滩
 如果拍的晚，建议带上一支定焦，海边天黑的很快，周围也没有什么灯光，相机快门一下子就低下来了

Tips：
海边温度低的很快，风也特别大，但是人是真的少，衣服围巾手套必备，
边上有花神书咖海滩的另外一边是如是书店，拍完了可以买一杯咖啡暖暖。
滤镜的话可以尝试用醒图的小镰仓，我是用LR调整的，喜欢的话做一期后期教程，很适合海边白天的场景。

#青岛#青岛旅游#青岛打卡#青岛拍照#石老人海水浴场#",4.4,2021/01/19,0
240,"每当看到太阳跃起那一刻，我都有一种感动和怅惘。这个时候我经常会想到我那两个如初升太阳般给我热情的儿子…

太阳用肉眼可见的速度升起，一眨眼，霞光消失了，太阳的光芒逐渐锐利。儿子的成长亦是如此，我看着他们迅速长大，烂漫和童真逐渐褪去，多了一些叛逆和尖锐。这就是成长的烦恼，也是成长的意义！

住宿推荐：青岛鲁商凯悦酒店，就在石老人海水浴场靠西的位置，找一间东向的房间，不用出门就能看日出。

详细地址：石老人海水浴场，海口路287号

小Tips：冬天的海边很冷，尤其是清晨，要不平时多穿一件戎服，戴好帽子和手套，还有围巾。",4.4,2020/12/11,0
241,"虽然在青岛住了两年，却还是第一次在石老人看日出。

石老人，因为海边一座天然礁石酷似老人像而得名，而有着开阔视野和绵长细腻沙滩的 石老人海水浴场 绝是青岛市区最佳的日出观赏地。秋日的清晨，还带着些许寒意，空气中是大海淡淡湿润气息，耳畔则是海浪悦耳的起伏声。太阳缓缓升起，越过石老人的头顶，将整个世界染上了金光，一天之中最耀眼的时刻就这样来临，有着稍纵即逝的华丽和梦幻，如此的不真实，这是我心中最完美的日出。

交通：地铁二号线石老人海水浴场站B2口步行十分钟

TIPS：

秋季青岛日出时间在六点左右，要看日出建议前一晚住在附近。

秋冬季清晨海边温度较低且有风，建议多加衣物防寒，帽子也必不可少。

石老人距离较远，带上长焦镜头（或者带有长焦镜头的手机）是明智选择。

决定拍日出前一定要查好天气，看日出也要看运气。

海滩沙质较细，切勿穿作太过“透气”的鞋子，容易进沙不好清理。

虽然没有日出的灿烂，但夕阳时分，这里也非常适合漫步，秋冬季人很少，轻松承包整个沙滩。",4.4,2020/10/24,0
242,青岛石老人海水浴场介于青岛市中心区与崂山风景区之间，三面环山，南朝黄海，景色怡人。此海水浴场因海中有巨石形似老人而得名。这里的沙滩宽阔平缓，海浪滚滚，是游水的好地方。原来总以为黄海的水都是黄色的，没想到这里的海水也很清。,4.4,2017/04/26,2
243,相比于青岛其它的海滨浴场，石老人是算人少安静的一块海边场地，那里有一家SPR咖啡店，面向大海的通透玻璃可以一眼望到海面，阳光明媚的午后，在那里小憩一下，相当的惬意。而且石老人的沙滩沙子细软，海水很干净。,4.4,2016/09/10,4
244,很长，边上商场也挺多，小孩玩的地方也多,4.4,2019/05/17,0
245,沙子很细。好不错，风景优美，空气不错！,4.4,2018/10/28,0
246,还不错，很大，算是青岛第二好的沙滩了,4.4,2018/10/18,0
247,石老人海水浴场沙质非常细腻，也很开阔，周围没有什么别的遮挡，所以显得特别的开阔，很大，风景也很美，周边有金丝广场，金鼎广场，购物也很方便,4.4,2018/04/27,1
248,风景还是非常不错的，青岛旅游胜地。,4.4,2018/09/14,0
249,浪大视野开阔。朝南海域。海水干净清,4.4,2018/09/12,0
250,太值得一去了，很漂亮很好玩，完美,4.4,2019/04/23,0
251,第一次去好喜欢那景色，下次还要去,4.4,2019/04/05,0
252,值得一去的好地方，下次还会再去。,4.4,2016/03/25,2
253,上合峰会前重新修整后环境非常棒,4.4,2019/05/29,0
254,风景非常不错，夏天去舒爽怡人。,4.4,2019/01/03,0
255,非常值得去，强烈推荐，带孩子玩，孩子都玩疯了，不愿意回家了。玩的人比较多，但是还没有到下饺子那么严重，还是有很大的地方可以跑着玩。,4.4,2016/08/05,5
256,没事的时候就喜欢去。因为离得近。听听海浪声，看看夜景，是散心的好去处。,4.4,2015/02/08,0
257,去的时候是中午，从极地海洋馆出来直接去的，冲洗更衣的地方有点简陋，冲水好凉，海边好多海草，个人不太喜欢，下午4点左右海水就凉了，老爸和儿子玩的开心！,4.4,2016/08/10,12
258,这里的沙子很细，海水很清，并且游人不是最多的一片海水浴场。不过相比于其他海水浴场，石老人这里的风浪较大，游泳的危险系数稍高一些。周围的环境和建筑都很好，有四五星级的大酒店，有小资咖啡馆，还有远处的群山叠岭和其他现代建筑。推荐！,4.4,2016/10/27,3
259,比起第一第二这些海滨浴场来沙子细一些干净一些。日出日落都在这看的，日落看不到，被西边的楼挡住了。,4.4,2015/02/27,2
260,沙滩的沙是比较细的，海水比较清澈，孩子玩的很高兴。下次来的时候，也带个帐篷，多玩些时间。浴场不收费，只是所有的停车场都是按小时收费的。,4.4,2017/08/23,4
261,今天天气出奇的好，海水碧蓝碧蓝，好像置身三亚！是去过的二浴、仰口几个沙滩最好的！就是冲洗贵了一点，一位要30。停车也要一个小时8块！,4.4,2017/08/20,2
262,去完世博园直奔石老人海水浴场，趟趟水，很开心。水很清澈、景色挺不错的！,4.4,2014/12/19,1
263,沙滩很大，海水特别蓝，很干净，能生活在这里真幸福,4.4,2015/10/09,0
264,虽然以我的脑细胞，怎么都没看出来那堆石头跟老人有半毛钱关系，但不妨碍这里沙滩海水的漂亮诱人。尤其喜欢降潮时露出海面的大片滩涂。,4.4,2017/01/23,4
265,石老人海水浴场滩平坡缓，很多人认为海水比市区里的几个浴场更清澈，所以不少当地居民喜爱来这里游泳。而且这里人更少，空气更为清新、沙子也更细，来这里散步、晒晒太阳，很是享受。不过夏季的时候时常会有浒苔漂浮在水面上，略会影响游泳,4.4,2017/02/20,2
266,印象里石老人海水浴场是最干净也是人最少的海水浴场，因为位置比较远，以前也只是在啤酒城没搬家的时候顺道来玩了玩，没什么特别的，外国人挺多的，海水比较清澈，沙滩上也没那么多拉客的收费项目，只是设施不大完善~夏天晚上来散个步蛮好，冬天不建议来了，海边风大气温低,4.4,2015/03/14,2
267,在崂山区，离啤酒城很近的，因为远离市区，所以坐车过去时间很长，大概一个多小时吧。虽然路程远，但是交通很方便，在栈桥那里坐公交车就可以到了。石老人我们去的地方没有门票，游人也很少，但是因为海边礁石很大很多几乎可以称之为山了，所以一定要穿舒服的鞋子过去，注意安全。在石老人听海涛看日落，真的很美，主要是人少也很安静，这点很难得。,4.4,2014/12/26,2
268,第一眼看见石老人的时候，我被美得惊呆了。这是我第一次看见大海，原来大海比想象中的还要美。在海边玩了一下午，后来决定体验下坐快艇。快艇把我们拉到远处的一块石头那里，才知道原来那就是石老人，也是浴场名字的由来。夕阳下的石老人浴场显得干净唯美，深深得让我迷恋上了那里,4.4,2014/12/18,2
269,夏天是一个玩水的好地方但是要做好防晒,4.4,2017/09/27,4
270,石老人海水浴场，比我想象中的要开阔，沙滩优质，人多到一眼望不到头。下午去，赶上涨潮，我们的包包鞋子，不断的往岸边移动。大海仿佛有了生命。免费。交通便利。就是不好停车。人实在太多了。是我理想的地方。,4.4,2017/08/03,0
271,去的时候建议带着塑胶袋可以装鞋子 在卖东西的地方买 红色的葡萄塑胶袋子需要2元   可以带帐篷去露营 最好带垫子坐着 沙子真的好多,4.4,2014/10/04,2
272,免门票，是青岛最大最干净沙子最好的地方，一望无际的海面，天空都是别样的蓝，景色绝对一流。在这里可以自费快艇托伞等,4.4,2015/09/17,0
273,沙子很细比别的海滨浴场，有石老人这个景点也吸引很多人，水还算好，有小鱼被冲上来，岸边的换衣服淋雨的地方30一位，租大伞300，租游泳圈40，都有押金。,4.4,2016/08/15,2
274,6月去的时候，海水还不是很热，女儿火眼金睛竟然在夜晚的海滩边捡到了一只海星，乐了大半天。,4.4,2014/12/22,1
275,看起来是青岛市内最好的一片沙滩了，比栈桥和八大关一段的沙滩都好和干净，人不是很多，可能比较远离市区的关系吧,4.4,2015/11/21,4
276,石老人海水浴场海水不是特别干净，如果准备去那游泳，建议自己带好泳圈和泳衣，不然在那租也特别贵！冲澡和寄存一个人30，我们昨天下午去游的，啥都没带，两个人游个泳就花了150了，唉！浪特别大，冲浪的感觉很爽，然而不到半小时禁止游泳了，因为海浪越来越大了(๑&gt;؂&lt;๑）,4.4,2017/08/25,1
277,印象里 石老人海水浴场 是最干净也是人最少的海水浴场，因为位置比较远，以前也只是在啤酒城没搬家的时候顺道来玩了玩，没什么特别的，外国人挺多的，海水比较清澈，沙滩上也没那么多拉客的收费项目，只是设施不大完善~夏天晚上来散个步蛮好，冬天不建议来了，海边风大气温低,4.4,2017/07/18,1
278,沙子细软，不扎脚，海滩比较干净，虽然海水还很凉，人已经不少了，很受欢迎，卫生间设施等比较多，很方便。,4.4,2016/05/07,6
279,石老人海水浴场是开放式的，可以说是我在青岛见过的，最干净的海水浴场。第一海水浴场太脏，其它海水浴场还凑合，但石老人海水浴场真的是最干净的。因为石头像一个老人坐着的样子，所以取这个名。所以许多电视剧在这里取景，像大染坊就是。去石老人海水浴场的路上，居然发现公交车上有个外国人，瞠目结舌，第一次见外国人坐中国的公交车。海水浴场往进走，路边是高尔夫球场，天气好，绿草坪看着很舒服。再进去有酒楼，路边有一个巨大的高尔夫球模型。再往里走，下了高坡，就是海水浴场的海岸了。铺满了卵石，有的地方石块很大。许多人在拍照，在晒太阳。有人发现个东西，过去一看是一大片海蜇，真是前浪死在沙滩上。往过走，站在石块上拍石老人。海边有一些木船停泊着，并列那么几艘，看着挺有感觉的。从石老人海水浴场眺望青岛城，一栋栋高楼大厦让人觉得是个发展速度快的城市。石老人海水浴场波光粼粼，有些人在外面露天聚餐，旁边停了一辆面包车。路对面有超市，有小饭店，买东西也很方便。,4.4,2015/08/06,5
280,石老人海水浴场是我们青岛之行最爱的景点，当下了出租车奔向大海，看到无边无际的大海时，那种兴奋感前所未有，那种眼界顿时开阔的感觉真好。海风吹着脸，站在海里，任由浪一层一层的拍过膝盖，感觉整个人处于天海之间。,4.4,2014/05/01,1
281,安吉竹博园就是一个大公园，里面有各种竹子，还有个不小的湖。最吸引人的就是里面的大熊猫，正好有两只在外面展示，中午看的，还好没有睡觉，不过是在吃午饭，苹果，笋和窝头，伙食还不错。里面有很多卡丁车，海盗船等娱乐设施，不过需要另外花钱玩，很没意思。小鸟表演更是无聊，就是为了让小鸟叼钱。里面的竹博馆还不错，增长了不少关于竹子的知识。,4.4,2014/04/10,1
282,"沙滩结冰了呢
仔细看那些曾经流动的沙的痕迹
冻成了金属质感的沙块

我想说海边的雪就像是精灵一样灵气
妩媚如大海的裙边用她纯洁的善良装点这个世界",4.4,2020/12/31,0
283,"海水质量和风景还算不错，如果是旅游旺季来青岛，推荐你去石老人海水入场，千万别去第一和第六海水浴场，基本下饺子的状态了，水还脏。 
通常石老人这边的浪比较大，水性不好要带游泳圈。",4.4,2017/01/11,4
284,海水清澈，沙滩干净，没有被游人毁掉的美丽海滩～值得看,4.4,2015/10/28,2
285,水很干净，沙滩有些脏，物价有些小贵，可以搭帐篷。建议：带上一个大垫子，可以躺在沙滩上的那种，惬意的不要不要的,4.4,2017/07/05,1
286,继续驱车，路过海洋极地馆，人山人海，我们要去不远的石老人海滩，人不多，周围房子盖了不少，这里风景秀丽海水也漂亮，歇歇脚继续前进。,4.4,2017/04/05,0
287,石老人的水质还算可以吧，最近几年不让烧烤了以后明显有了改善，不像以前那么脏了。周边有几个比较大的酒店，索菲亚、麒麟皇冠都在附近。坐公交车基本哪儿都能到，还算是很方便的。,4.4,2015/05/17,6
288,沙滩很细，海浪大，不要门票，冲洗和遮阳都太贵了,4.4,2016/07/25,0
289,石老人海水浴场是青岛东部最大的海水浴场，平常人比较少！风景也不错！不用人挤人似的煮饺子,4.4,2015/05/26,2
290,海滩很大，很适合游泳观光度假旅游！孩子的天堂,4.4,2015/09/26,0
291,平时最清净，夏天最热闹的海水浴场，附近有很多停车场，挺方便的，最难得的是允许搭帐篷。,4.4,2015/08/27,0
